hhno,pno,pptyp,pagey,pgend,pwtyp,pwpcl,pwtaz,pstyp,pspcl,pstaz,ptpass,ppaidprk,pdiary,pproxy,psexpfac,id,puwmode,puwarrp,puwdepp,pwaudist,pwautime,psautime,psaudist
14100991,2,4,50,2,0,0,-1,0,0,-1,0,-1,-1,2,140.9871,141009912,-1,-1,-1,-1,-1,-1,-1
14100992,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,103.3545,141009921,-1,-1,-1,-1,-1,-1,-1
14100993,1,1,60,1,1,1161303,527,0,0,-1,3,0,-1,1,125.7341,141009931,6,410,865,4.63,21.07,-1,-1
14100994,1,4,50,2,0,0,-1,0,0,-1,0,-1,-1,1,144.8478,141009941,-1,-1,-1,-1,-1,-1,-1
14100995,1,2,60,1,2,0,-1,0,0,-1,0,-1,-1,1,84.1564,141009951,-1,-1,-1,-1,-1,-1,-1
14100995,2,1,50,2,1,849489,1132,0,0,-1,0,-1,-1,3,84.1564,141009952,4,430,1000,29.82,42.47,-1,-1
14100996,1,1,30,2,1,829672,406,0,0,-1,4,0,-1,1,127.0535,141009961,5,535,1090,2.58,12.1,-1,-1
14100997,1,1,50,1,1,1239352,510,0,0,-1,0,1,-1,1,139.918,141009971,-1,-1,-1,-1,-1,-1,-1
14100997,2,2,50,2,2,751660,304,2,797163,302,1,0,-1,1,139.918,141009972,6,975,1080,2.22,11.39,14.58,2.15
14100997,3,2,21,1,2,850519,720,2,797163,302,0,0,-1,2,139.918,141009973,-1,-1,-1,-1,-1,14.58,2.15
14100997,4,6,17,1,0,0,-1,1,1225508,182,-1,-1,-1,2,139.918,141009974,-1,-1,-1,-1,-1,-1,-1
14100998,1,1,60,2,1,716863,497,0,0,-1,5,0,-1,1,82.7266,141009981,6,545,1060,4.06,13.72,-1,-1
14100999,1,1,30,2,1,829760,440,0,0,-1,5,0,-1,1,127.0535,141009991,6,405,795,4.51,17.07,-1,-1
14101000,1,1,60,2,1,772240,406,0,0,-1,0,0,-1,1,81.4925,141010001,9,360,860,4.54,16.47,-1,-1
14101001,1,3,80,1,0,0,-1,0,0,-1,0,-1,-1,1,81.6843,141010011,-1,-1,-1,-1,-1,-1,-1
14101001,2,2,70,2,2,0,-1,0,0,-1,0,-1,-1,3,81.6843,141010012,-1,-1,-1,-1,-1,-1,-1
14101002,1,1,40,1,1,718321,446,0,0,-1,3,1,-1,1,55.2252,141010021,6,510,1020,7.11,20.39,-1,-1
14101002,2,1,40,2,1,923184,555,0,0,-1,0,0,-1,1,55.2252,141010022,-1,-1,-1,-1,-1,-1,-1
14101002,3,8,2,2,0,0,-1,1,0,-1,-1,-1,-1,-1,55.2252,141010023,-1,-1,-1,-1,-1,-1,-1
14101003,1,1,50,2,1,829770,438,0,0,-1,5,0,-1,1,94.0366,141010031,3,735,1430,5.07,19.14,-1,-1
14101003,2,1,60,1,1,829737,433,0,0,-1,0,-1,-1,1,94.0366,141010032,3,560,1040,5.85,20.74,-1,-1
14101004,1,1,60,2,1,716732,476,0,0,-1,3,0,-1,1,139.5254,141010041,6,525,785,5.29,18.56,-1,-1
14101005,1,4,21,2,0,0,-1,2,751709,304,5,-1,-1,1,158.8394,141010051,-1,-1,-1,-1,-1,8.57,1.53
14101006,1,2,40,2,2,741654,1781,0,0,-1,0,0,-1,1,159.1275,141010061,3,565,1205,12.31,31.2,-1,-1
14101007,1,3,80,1,0,0,-1,0,0,-1,0,-1,-1,1,187.8135,141010071,-1,-1,-1,-1,-1,-1,-1
14101007,2,3,80,2,0,0,-1,0,0,-1,0,-1,-1,3,187.8135,141010072,-1,-1,-1,-1,-1,-1,-1
14101008,1,1,60,1,1,932557,1551,0,0,-1,0,0,-1,1,124.7615,141010081,3,465,1160,3.24,12.65,-1,-1
14101008,2,4,60,2,0,0,-1,0,0,-1,0,-1,-1,1,124.7615,141010082,-1,-1,-1,-1,-1,-1,-1
14101008,3,5,30,2,2,0,-1,1,740439,1512,0,-1,-1,1,124.7615,141010083,-1,-1,-1,-1,-1,-1,-1
14101009,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,257.3216,141010091,-1,-1,-1,-1,-1,-1,-1
14101009,2,3,90,1,0,0,-1,0,0,-1,0,-1,-1,2,257.3216,141010092,-1,-1,-1,-1,-1,-1,-1
14101010,1,1,50,2,1,828886,521,0,0,-1,0,0,-1,1,177.6709,141010101,-1,-1,-1,-1,-1,-1,-1
14101010,2,1,60,1,1,1104650,1097,0,0,-1,0,0,-1,2,177.6709,141010102,3,950,1240,26.55,60.15,-1,-1
14101010,3,7,14,1,0,0,-1,1,886182,1567,-1,-1,-1,2,177.6709,141010103,-1,-1,-1,-1,-1,9.47,2.54
14101011,1,1,40,2,1,1067458,1616,0,0,-1,0,-1,-1,1,185.326,141010111,5,540,1020,2.08,8.1,-1,-1
14101011,2,1,40,1,1,777811,1613,0,0,-1,0,1,-1,2,185.326,141010112,5,495,1055,1.72,7.1,-1,-1
14101011,3,8,2,1,0,0,-1,1,2216,-1,-1,-1,-1,-1,185.326,141010113,-1,-1,-1,-1,-1,-1,-1
14101012,1,2,50,2,2,342667,3640,0,0,-1,0,-1,-1,1,299.6114,141010121,4,470,630,2.56,8.85,-1,-1
14101012,2,1,50,1,1,342667,3640,0,0,-1,0,-1,-1,1,299.6114,141010122,3,655,1175,2.56,8.91,-1,-1
14101012,3,4,21,1,0,0,-1,2,472129,3015,0,-1,-1,1,299.6114,141010123,-1,-1,-1,-1,-1,45.12,29.52
14101012,4,4,21,2,0,0,-1,0,0,-1,0,-1,-1,1,299.6114,141010124,-1,-1,-1,-1,-1,-1,-1
14101012,5,2,21,1,2,348264,3657,0,0,-1,0,-1,-1,1,299.6114,141010125,-1,-1,-1,-1,-1,-1,-1
14101013,1,1,30,2,1,502479,3184,2,377717,3596,5,-1,-1,1,191.1084,141010131,-1,-1,-1,-1,-1,8.3,1.35
14101014,1,1,60,1,1,332733,3607,0,0,-1,0,0,-1,1,149.3313,141010141,3,370,930,5.32,16.74,-1,-1
14101014,2,4,60,2,0,0,-1,0,0,-1,0,-1,-1,2,149.3313,141010142,-1,-1,-1,-1,-1,-1,-1
14101015,1,4,30,1,0,0,-1,0,0,-1,0,-1,-1,1,407.9714,141010151,-1,-1,-1,-1,-1,-1,-1
14101016,1,1,60,2,1,674046,970,0,0,-1,0,-1,-1,1,74.9085,141010161,4,410,970,27.53,50.36,-1,-1
14101016,2,4,60,1,0,0,-1,0,0,-1,0,-1,-1,3,74.9085,141010162,-1,-1,-1,-1,-1,-1,-1
14101016,3,1,21,1,1,674046,970,0,0,-1,0,-1,-1,3,74.9085,141010163,4,410,970,27.53,50.36,-1,-1
14101017,1,4,60,2,0,0,-1,0,0,-1,0,-1,-1,1,209.4185,141010171,-1,-1,-1,-1,-1,-1,-1
14101017,2,3,90,2,0,0,-1,0,0,-1,0,-1,-1,2,209.4185,141010172,-1,-1,-1,-1,-1,-1,-1
14101018,1,1,30,2,1,762753,1019,0,0,-1,0,-1,-1,1,250.7283,141010181,3,325,890,12.83,24.55,-1,-1
14101019,1,3,80,1,0,0,-1,0,0,-1,0,-1,-1,1,182.2197,141010191,-1,-1,-1,-1,-1,-1,-1
14101019,2,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,182.2197,141010192,-1,-1,-1,-1,-1,-1,-1
14101020,1,2,21,1,2,968601,1444,0,0,-1,0,-1,-1,1,431.5582,141010201,-1,-1,-1,-1,-1,-1,-1
14101020,2,2,21,2,2,0,-1,0,0,-1,0,-1,-1,1,431.5582,141010202,-1,-1,-1,-1,-1,-1,-1
14101021,1,2,50,2,2,923448,1158,0,0,-1,0,0,-1,1,32.1217,141010211,3,485,990,4.46,13.81,-1,-1
14101021,2,1,50,2,1,812871,1182,0,0,-1,0,0,-1,2,32.1217,141010212,1,430,1050,0.38,5.34,-1,-1
14101021,3,6,17,2,0,0,-1,1,812871,1183,-1,-1,-1,3,32.1217,141010213,-1,-1,-1,-1,-1,5.21,0.3
14101021,4,7,14,2,0,0,-1,1,1042613,3141,-1,-1,-1,3,32.1217,141010214,-1,-1,-1,-1,-1,20.67,9.25
14101022,1,2,40,2,2,0,-1,0,0,-1,0,-1,-1,2,222.6905,141010221,3,500,840,-1,-1,-1,-1
14101022,2,2,21,1,2,1161562,631,2,720654,888,0,0,-1,1,222.6905,141010222,-1,-1,-1,-1,-1,12.44,3.49
14101023,1,1,50,1,1,953539,954,0,0,-1,0,-1,-1,1,32.1233,141010231,-1,-1,-1,-1,-1,-1,-1
14101023,2,2,50,2,2,833196,986,0,0,-1,0,-1,-1,1,32.1233,141010232,3,435,755,1.22,6.78,-1,-1
14101024,1,1,50,1,1,813741,1278,0,0,-1,0,-1,-1,1,211.9129,141010241,3,425,990,11.7,26.94,-1,-1
14101025,1,1,30,1,1,1043065,96,0,0,-1,0,0,-1,1,175.5082,141010251,3,450,930,12.26,28.9,-1,-1
14101025,2,1,30,2,1,741102,296,0,0,-1,0,0,-1,1,175.5082,141010252,-1,-1,-1,-1,-1,-1,-1
14101026,1,1,30,1,1,1052336,631,0,0,-1,3,0,-1,1,40.6185,141010261,6,660,1020,1.74,14,-1,-1
14101027,1,1,40,2,1,890805,1583,0,0,-1,0,-1,-1,1,85.5852,141010271,3,725,1165,10.9,24.52,-1,-1
14101028,1,1,50,1,1,1208217,609,0,0,-1,0,0,-1,1,59.4868,141010281,-1,-1,-1,-1,-1,-1,-1
14101029,1,1,30,2,1,1161312,534,0,0,-1,3,0,-1,1,88.5804,141010291,6,500,1050,1.47,15.43,-1,-1
14101030,1,1,30,1,1,1052362,611,0,0,-1,5,0,-1,1,78.2059,141010301,-1,-1,-1,-1,-1,-1,-1
14101031,1,1,30,1,1,1067476,1613,0,0,-1,3,-1,-1,1,23.9957,141010311,9,525,990,11.45,24.33,-1,-1
14101031,2,1,30,2,1,1178703,430,0,0,-1,3,1,-1,3,23.9957,141010312,6,540,1110,1.57,12.13,-1,-1
14101032,1,4,50,1,0,0,-1,0,0,-1,0,-1,-1,1,100.4631,141010321,-1,-1,-1,-1,-1,-1,-1
14101033,1,2,40,2,2,0,-1,0,0,-1,5,0,-1,1,49.2681,141010331,-1,-1,-1,-1,-1,-1,-1
14101033,2,1,40,1,1,1052374,631,0,0,-1,4,0,-1,2,49.2681,141010332,6,480,1005,2.57,16.81,-1,-1
14101033,3,8,2,2,0,0,-1,1,0,-1,-1,-1,-1,-1,49.2681,141010333,-1,-1,-1,-1,-1,-1,-1
14101034,1,1,30,1,1,1161794,655,0,0,-1,5,0,-1,1,78.2059,141010341,3,345,990,4.04,15.64,-1,-1
14101035,1,1,30,1,1,829735,433,0,0,-1,3,0,-1,1,50.2066,141010351,1,570,1040,1.33,12.7,-1,-1
14101036,1,4,30,2,0,0,-1,0,0,-1,0,-1,-1,1,248.4469,141010361,5,1100,1105,-1,-1,-1,-1
14101036,2,1,40,1,1,126605,2429,0,0,-1,0,-1,-1,3,248.4469,141010362,5,1105,1120,3.85,12.16,-1,-1
14101037,1,1,40,1,1,0,-1,0,0,-1,0,0,-1,1,138.0004,141010371,-1,-1,-1,-1,-1,-1,-1
14101037,2,4,30,2,0,0,-1,0,0,-1,0,-1,-1,1,138.0004,141010372,-1,-1,-1,-1,-1,-1,-1
14101038,1,1,30,2,1,487034,2904,0,0,-1,0,0,-1,1,104.8253,141010381,3,465,1160,6.75,21.79,-1,-1
14101039,1,1,60,1,1,410669,2794,0,0,-1,0,-1,-1,1,78.3087,141010391,-1,-1,-1,-1,-1,-1,-1
14101040,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,68.8386,141010401,-1,-1,-1,-1,-1,-1,-1
14101041,1,2,70,2,2,503638,3184,0,0,-1,5,0,-1,1,181.3039,141010411,4,585,1085,4.67,15.32,-1,-1
14101042,1,5,60,1,0,0,-1,1,487033,2893,0,-1,-1,1,164.9212,141010421,-1,-1,-1,-1,-1,9.78,1.56
14101043,1,1,30,2,1,700584,1081,0,0,-1,0,-1,-1,1,61.1104,141010431,3,395,930,14.83,30.96,-1,-1
14101043,2,1,40,1,1,0,-1,0,0,-1,0,-1,-1,2,61.1104,141010432,-1,-1,-1,-1,-1,-1,-1
14101044,1,4,30,1,0,0,-1,0,0,-1,0,-1,-1,1,138.5192,141010441,-1,-1,-1,-1,-1,-1,-1
14101045,1,1,50,2,1,1161912,674,0,0,-1,0,-1,-1,1,85.3103,141010451,3,405,930,35.3,60.52,-1,-1
14101045,2,2,21,2,2,885315,974,0,0,-1,0,-1,-1,2,85.3103,141010452,3,930,1230,24.98,38.25,-1,-1
14101046,1,2,30,2,2,495901,2889,2,436946,2939,0,0,-1,1,190.2734,141010461,4,800,1140,4.41,17.48,-1,-1
14101046,2,1,30,1,1,489804,2960,0,0,-1,0,1,-1,1,190.2734,141010462,-1,-1,-1,-1,-1,-1,-1
14101046,3,7,8,1,0,0,-1,1,524658,2919,-1,-1,-1,2,190.2734,141010463,-1,-1,-1,-1,-1,12.66,3.14
14101047,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,72.9771,141010471,-1,-1,-1,-1,-1,-1,-1
14101048,1,1,40,2,1,495361,2864,0,0,-1,0,0,-1,1,107.6423,141010481,1,780,990,0.56,9.98,-1,-1
14101049,1,3,90,1,0,0,-1,0,0,-1,0,-1,-1,1,136.027,141010491,-1,-1,-1,-1,-1,-1,-1
14101050,1,4,60,2,0,0,-1,0,0,-1,0,-1,-1,1,94.2492,141010501,-1,-1,-1,-1,-1,-1,-1
14101050,2,1,60,1,1,481666,0,0,0,-1,0,-1,-1,3,94.2492,141010502,3,585,900,-1,-1,-1,-1
14101050,3,2,40,2,2,525310,2959,0,0,-1,0,-1,-1,2,94.2492,141010503,3,580,750,4.59,15.66,-1,-1
14101050,4,4,21,1,0,0,-1,0,0,-1,0,-1,-1,2,94.2492,141010504,4,270,275,-1,-1,-1,-1
14101050,5,7,14,1,0,0,-1,1,513540,3329,-1,-1,-1,3,94.2492,141010505,-1,-1,-1,-1,-1,8.07,1.62
14101050,6,7,8,2,0,0,-1,1,531711,3327,-1,-1,-1,3,94.2492,141010506,-1,-1,-1,-1,-1,9.61,2.51
14101050,7,1,21,2,1,519279,2992,0,0,-1,0,1,-1,2,94.2492,141010507,5,645,930,4.18,14.04,-1,-1
14101051,1,4,60,2,0,0,-1,0,0,-1,0,-1,-1,1,222.6356,141010511,-1,-1,-1,-1,-1,-1,-1
14101052,1,1,50,2,1,104918,2252,0,0,-1,4,0,-1,2,708.9991,141010521,6,410,925,11.47,19.92,-1,-1
14101052,2,4,60,1,0,0,-1,0,0,-1,0,-1,-1,1,708.9991,141010522,-1,-1,-1,-1,-1,-1,-1
14101053,1,4,60,2,0,0,-1,2,104755,2252,1,-1,-1,1,188.4363,141010531,-1,-1,-1,-1,-1,6.01,0.54
14101053,2,4,60,1,0,0,-1,0,0,-1,0,-1,-1,3,188.4363,141010532,-1,-1,-1,-1,-1,-1,-1
14101054,1,4,40,1,0,0,-1,0,0,-1,0,-1,-1,1,334.4505,141010541,-1,-1,-1,-1,-1,-1,-1
14101054,2,7,8,1,0,0,-1,1,508533,2995,-1,-1,-1,3,334.4505,141010542,-1,-1,-1,-1,-1,7.57,1.45
14101055,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,162.4814,141010551,-1,-1,-1,-1,-1,-1,-1
14101056,1,1,50,2,1,57193,2191,0,0,-1,0,0,-1,1,341.9331,141010561,3,485,930,0.34,3.38,-1,-1
14101056,2,4,21,2,0,0,-1,2,131295,2392,0,-1,-1,3,341.9331,141010562,-1,-1,-1,-1,-1,20.12,12.15
14101056,3,8,2,1,0,0,-1,1,0,-1,-1,-1,-1,-1,341.9331,141010563,-1,-1,-1,-1,-1,-1,-1
14101057,1,1,50,2,1,828971,515,0,0,-1,3,0,-1,1,51.9235,141010571,3,775,1010,1.21,10.9,-1,-1
14101058,1,1,30,2,1,0,-1,0,0,-1,0,-1,-1,1,86.538,141010581,-1,-1,-1,-1,-1,-1,-1
14101059,1,4,40,2,0,0,-1,0,0,-1,0,-1,-1,1,71.4759,141010591,-1,-1,-1,-1,-1,-1,-1
14101060,1,1,30,2,1,1161794,655,0,0,-1,5,0,-1,1,95.5188,141010601,6,480,1100,2.86,14.45,-1,-1
14101061,1,1,30,1,1,735369,538,0,0,-1,3,1,-1,1,76.334,141010611,1,490,960,1.27,15.18,-1,-1
14101062,1,1,30,2,1,673573,523,0,0,-1,0,-1,-1,1,78.1356,141010621,3,555,1260,1.24,15.29,-1,-1
14101063,1,1,40,1,1,1161291,518,0,0,-1,4,0,-1,1,60.8908,141010631,6,595,935,1.63,15.32,-1,-1
14101064,1,2,70,1,2,895803,235,0,0,-1,5,1,-1,1,73.2668,141010641,-1,-1,-1,-1,-1,-1,-1
14101065,1,1,30,1,1,829735,433,0,0,-1,3,1,-1,1,76.334,141010651,6,800,1380,0.83,10.93,-1,-1
14101066,1,1,50,1,1,735325,529,0,0,-1,0,0,-1,1,51.2479,141010661,1,475,1035,0.72,12.44,-1,-1
14101066,2,1,40,2,1,742562,1551,0,0,-1,3,-1,-1,2,51.2479,141010662,6,550,995,11.07,24.08,-1,-1
14101067,1,4,50,1,0,0,-1,0,0,-1,0,-1,-1,1,98.1467,141010671,-1,-1,-1,-1,-1,-1,-1
14101068,1,4,60,1,0,0,-1,2,1051427,551,5,-1,-1,1,120.8187,141010681,-1,-1,-1,-1,-1,-1,-1
14101068,2,4,50,2,0,0,-1,0,0,-1,0,-1,-1,3,120.8187,141010682,-1,-1,-1,-1,-1,-1,-1
14101068,3,6,17,1,0,0,-1,1,1154209,596,1,-1,-1,3,120.8187,141010683,-1,-1,-1,-1,-1,9.94,1.33
14101068,4,7,14,2,0,0,-1,1,1154209,596,1,-1,-1,3,120.8187,141010684,-1,-1,-1,-1,-1,9.94,1.33
14101069,1,1,50,2,1,1208301,583,0,0,-1,0,1,-1,1,64.1803,141010691,-1,-1,-1,-1,-1,-1,-1
14101070,1,1,50,1,1,735319,536,0,0,-1,5,1,-1,1,60.8908,141010701,6,510,1080,0.53,12.74,-1,-1
14101071,1,4,60,1,0,0,-1,0,0,-1,0,-1,-1,1,98.1467,141010711,-1,-1,-1,-1,-1,-1,-1
14101072,1,4,40,1,0,0,-1,0,0,-1,0,-1,-1,1,98.1467,141010721,-1,-1,-1,-1,-1,-1,-1
14101073,1,1,50,1,1,1100169,1557,0,0,-1,4,1,-1,1,46.4233,141010731,6,750,1020,10.24,21.21,-1,-1
14101073,2,1,50,1,1,828971,515,0,0,-1,3,0,-1,1,46.4233,141010732,6,455,995,3.17,15.03,-1,-1
14101074,1,4,60,2,0,0,-1,0,0,-1,0,-1,-1,1,52.8055,141010741,-1,-1,-1,-1,-1,-1,-1
14101074,2,3,80,2,0,0,-1,0,0,-1,0,-1,-1,2,52.8055,141010742,-1,-1,-1,-1,-1,-1,-1
14101075,1,1,60,1,1,0,-1,0,0,-1,0,-1,-1,1,103.4554,141010751,-1,-1,-1,-1,-1,-1,-1
14101075,2,3,70,2,0,0,-1,0,0,-1,0,-1,-1,2,103.4554,141010752,-1,-1,-1,-1,-1,-1,-1
14101076,1,1,60,1,1,1056254,516,0,0,-1,4,-1,-1,1,425.1164,141010761,3,845,1360,9.92,21.88,-1,-1
14101076,2,1,21,1,1,782587,20,0,0,-1,5,1,-1,2,425.1164,141010762,-1,-1,-1,-1,-1,-1,-1
14101076,3,7,14,1,0,0,-1,1,0,-1,-1,-1,-1,2,425.1164,141010763,-1,-1,-1,-1,-1,-1,-1
14101076,4,7,14,2,0,0,-1,1,0,-1,-1,-1,-1,2,425.1164,141010764,-1,-1,-1,-1,-1,-1,-1
14101076,5,7,14,2,0,0,-1,1,0,-1,-1,-1,-1,2,425.1164,141010765,-1,-1,-1,-1,-1,-1,-1
14101076,6,4,50,2,0,0,-1,0,0,-1,0,-1,-1,2,425.1164,141010766,-1,-1,-1,-1,-1,-1,-1
14101077,1,4,60,1,0,0,-1,0,0,-1,0,-1,-1,1,549.8294,141010771,-1,-1,-1,-1,-1,-1,-1
14101078,1,4,60,1,0,0,-1,0,0,-1,0,-1,-1,1,111.2033,141010781,-1,-1,-1,-1,-1,-1,-1
14101078,2,4,60,2,0,0,-1,0,0,-1,0,-1,-1,2,111.2033,141010782,-1,-1,-1,-1,-1,-1,-1
14101079,1,1,40,2,1,803451,1355,0,0,-1,0,-1,-1,1,118.2725,141010791,-1,-1,-1,-1,-1,-1,-1
14101079,2,1,30,1,1,803451,1355,0,0,-1,5,0,-1,3,118.2725,141010792,-1,-1,-1,-1,-1,-1,-1
14101080,1,3,80,1,0,0,-1,0,0,-1,0,-1,-1,1,182.2197,141010801,-1,-1,-1,-1,-1,-1,-1
14101080,2,3,80,2,0,0,-1,0,0,-1,0,-1,-1,3,182.2197,141010802,-1,-1,-1,-1,-1,-1,-1
14101081,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,32.6905,141010811,-1,-1,-1,-1,-1,-1,-1
14101082,1,3,70,1,0,0,-1,0,0,-1,0,-1,-1,1,32.6905,141010821,-1,-1,-1,-1,-1,-1,-1
14101083,1,4,60,1,0,0,-1,0,0,-1,0,-1,-1,1,378.9589,141010831,-1,-1,-1,-1,-1,-1,-1
14101083,2,1,40,1,1,1154291,702,0,0,-1,5,0,-1,2,378.9589,141010832,6,540,960,10.2,22.86,-1,-1
14101083,3,4,60,2,0,0,-1,0,0,-1,0,-1,-1,2,378.9589,141010833,-1,-1,-1,-1,-1,-1,-1
14101084,1,4,60,1,0,0,-1,0,0,-1,0,-1,-1,1,33.6565,141010841,-1,-1,-1,-1,-1,-1,-1
14101084,2,1,60,2,1,814647,958,0,0,-1,0,-1,-1,2,33.6565,141010842,3,450,1010,8.3,19.97,-1,-1
14101085,1,5,21,1,1,241249,2564,1,0,-1,0,0,-1,1,382.4193,141010851,3,645,960,38.71,61.28,-1,-1
14101086,1,1,40,1,1,876566,1628,0,0,-1,3,0,-1,1,97.6417,141010861,5,330,870,41.66,52.44,-1,-1
14101086,2,4,40,1,0,0,-1,0,0,-1,0,-1,-1,2,97.6417,141010862,-1,-1,-1,-1,-1,-1,-1
14101087,1,4,50,2,0,0,-1,0,0,-1,0,-1,-1,1,164.9212,141010871,-1,-1,-1,-1,-1,-1,-1
14101088,1,1,50,1,1,495102,2874,2,0,-1,0,0,-1,1,385.0807,141010881,3,470,985,5.15,21.43,-1,-1
14101088,2,4,40,2,0,0,-1,0,0,-1,0,-1,-1,3,385.0807,141010882,5,600,885,-1,-1,-1,-1
14101088,3,7,8,1,0,0,-1,1,446655,2825,-1,-1,-1,3,385.0807,141010883,-1,-1,-1,-1,-1,7.5,0.37
14101088,4,7,8,1,0,0,-1,1,446655,2825,-1,-1,-1,3,385.0807,141010884,-1,-1,-1,-1,-1,7.5,0.37
14101089,1,1,30,2,1,306796,3546,0,0,-1,0,1,-1,1,487.0808,141010891,-1,-1,-1,-1,-1,-1,-1
14101090,1,1,40,2,1,789505,1547,0,0,-1,0,-1,-1,1,349.7276,141010901,3,425,1080,30.8,48.81,-1,-1
14101090,2,1,40,1,1,914019,1718,0,0,-1,0,-1,-1,2,349.7276,141010902,3,500,705,33.34,48.35,-1,-1
14101090,3,6,17,1,0,0,-1,1,813740,1278,-1,-1,-1,2,349.7276,141010903,-1,-1,-1,-1,-1,8.56,2.84
14101090,4,7,14,1,0,0,-1,1,884961,2015,-1,-1,-1,2,349.7276,141010904,-1,-1,-1,-1,-1,9.38,3.11
14101091,1,3,80,1,0,0,-1,0,0,-1,0,-1,-1,1,105.0227,141010911,-1,-1,-1,-1,-1,-1,-1
14101091,2,3,80,2,0,0,-1,0,0,-1,0,-1,-1,2,105.0227,141010912,-1,-1,-1,-1,-1,-1,-1
14101092,1,3,70,1,0,0,-1,0,0,-1,0,-1,-1,1,125.9006,141010921,-1,-1,-1,-1,-1,-1,-1
14101093,1,2,50,1,2,0,-1,0,0,-1,0,-1,-1,1,262.7907,141010931,-1,-1,-1,-1,-1,-1,-1
14101093,2,1,50,2,1,828374,324,0,0,-1,4,1,-1,1,262.7907,141010932,7,465,955,11.31,27.49,-1,-1
14101093,3,6,17,1,0,0,-1,1,1310,114,-1,-1,-1,2,262.7907,141010933,-1,-1,-1,-1,-1,26.45,11.42
14101093,4,7,8,1,0,0,-1,1,840692,1608,-1,-1,-1,2,262.7907,141010934,-1,-1,-1,-1,-1,8.79,1.94
14101094,1,1,60,1,1,993430,725,0,0,-1,0,-1,-1,1,1325.1896,141010941,4,470,1030,13.79,27.59,-1,-1
14101094,2,1,50,2,1,1250251,502,0,0,-1,0,0,-1,2,1325.1896,141010942,4,450,1025,12.83,26.38,-1,-1
14101094,3,1,30,1,1,1141338,804,0,0,-1,0,-1,-1,2,1325.1896,141010943,3,475,975,17.15,33.44,-1,-1
14101095,1,1,40,1,1,789487,1548,0,0,-1,3,1,-1,1,259.9917,141010951,-1,-1,-1,-1,-1,-1,-1
14101095,2,2,40,2,2,0,-1,0,0,-1,0,1,-1,1,259.9917,141010952,-1,-1,-1,-1,-1,-1,-1
14101095,3,7,8,1,0,0,-1,1,0,-1,-1,-1,-1,3,259.9917,141010953,-1,-1,-1,-1,-1,-1,-1
14101095,4,8,2,1,0,0,-1,1,0,-1,-1,-1,-1,-1,259.9917,141010954,-1,-1,-1,-1,-1,-1,-1
14101096,1,5,60,2,0,0,-1,1,833992,381,0,-1,-1,1,128.1033,141010961,-1,-1,-1,-1,-1,21.64,10.17
14101096,2,5,60,1,2,0,-1,1,797163,302,5,-1,-1,2,128.1033,141010962,-1,-1,-1,-1,-1,-1,-1
14101097,1,1,40,1,1,903475,1586,0,0,-1,0,-1,-1,1,96.827,141010971,5,770,855,3.5,12.41,-1,-1
14101097,2,1,40,2,1,903475,1586,0,0,-1,0,-1,-1,1,96.827,141010972,5,770,855,3.5,12.41,-1,-1
14101097,3,7,8,2,0,0,-1,1,1273092,1603,-1,-1,-1,3,96.827,141010973,-1,-1,-1,-1,-1,12.9,4.81
14101097,4,8,2,1,0,0,-1,1,1273092,-1,-1,-1,-1,-1,96.827,141010974,-1,-1,-1,-1,-1,-1,-1
14101098,1,1,30,2,1,892037,761,1,740439,1512,5,-1,-1,1,205.5457,141010981,3,520,930,14.75,27.06,-1,-1
14101098,2,5,30,1,2,890803,1580,1,0,-1,5,1,-1,1,205.5457,141010982,1,955,1350,0.9,5.76,-1,-1
14101099,1,4,50,2,0,0,-1,0,0,-1,0,-1,-1,1,87.3723,141010991,-1,-1,-1,-1,-1,-1,-1
14101099,2,1,21,2,1,688624,105,2,797163,302,0,-1,-1,2,87.3723,141010992,-1,-1,-1,-1,-1,-1,-1
14101099,3,7,14,2,0,0,-1,1,966633,86,1,-1,-1,2,87.3723,141010993,-1,-1,-1,-1,-1,-1,-1
14101099,4,7,8,1,0,0,-1,1,1043733,68,-1,-1,-1,2,87.3723,141010994,-1,-1,-1,-1,-1,-1,-1
14101100,1,2,60,1,2,906784,168,0,0,-1,0,-1,-1,1,123.1707,141011001,-1,-1,-1,-1,-1,-1,-1
14101101,1,1,60,2,1,132795,2407,0,0,-1,0,-1,-1,1,81.3115,141011011,3,415,1095,18.96,31.93,-1,-1
14101102,1,1,50,1,1,755947,992,0,0,-1,0,-1,-1,1,68.1696,141011021,3,475,1050,19.02,34.02,-1,-1
14101102,2,1,50,2,1,797163,303,0,0,-1,5,0,-1,1,68.1696,141011022,7,410,1170,5.7,16.17,-1,-1
14101102,3,6,17,1,0,0,-1,1,903672,59,1,-1,-1,2,68.1696,141011023,-1,-1,-1,-1,-1,12.53,3.32
14101102,4,7,14,2,0,0,-1,1,966633,86,6,-1,-1,3,68.1696,141011024,-1,-1,-1,-1,-1,-1,-1
