rectype,qno,pernum,final,perstype,samptyp,sex,age,agerng,age18,relat,ldrv,wkrstat,wrkr,nowrk,transit,tpass,ptype1,ptype2,ptype3,fvalue1,fvalue2,fvalue3,fvalue1c,fvalue2c,fvalue3c,pcost1,pcost2,pcost3,cost1c,cost2c,cost3c,edu,sstatus,stype,scnty,scity,sstate,szip,staz,stract,disabl,homeact1,homeact2,homeact3,homeact4,attd1a,attd1b,attd1c,attd1d,attd1e,attd1f,attd1g,attd1h,attd1i,attd1j,attd2a,attd2b,attd2c,attd2d,attd2e,attd2f,attd3,proxy,proxynum,assure,gps,spsrecv,spscompl,expfac2
2,8383,1,1,3,1,1,75,10,1,0,2,2,4, ,1,1,96, , ,6, , ,2, , ,6, , ,4, , ,7, , , , , , , , ,1,2,1,1,2,10,3,10,10,3,3,10,10,5,1,10,10,8,7,5,2, ,1, ,1, , , ,130.79
2,8384,1,1,2,1,2,40,6,1,0,1,1,2, ,1,1,4, , ,3, , ,3, , ,3, , ,3, , ,6, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,220.91
2,8384,2,1,1,1,1,37,6,1,1,1,1,1, ,1,1,15, , ,60, , ,6, , ,60, , ,6, , ,6, , , , , , , , ,2,2,2,2,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,220.91
2,8386,1,1,1,1,1,44,6,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,2,2,3,9,5,3,7,7,1,4,3,8,4,6,6,8,7,4,1, ,1, , , ,237.34
2,8386,2,1,2,1,2,44,6,1,1,1,1,2, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,1,2,2,1,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,237.34
2,8387,1,1,1,1,2,36,6,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,1,2,3,6,8,7,7,7,5,1,5,10,7,6,5,5,8,8,1,1, ,1, , , ,202.37
2,8387,2,1,5,1,1,39,6,1,1,1,1,2, ,2,2, , , , , , , , , , , , , , , ,6,1,4,4,EVERETT,WA,98201,531,40100,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,202.37
2,8388,1,1,1,1,1,53,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,2,3,7,10,10,10,3,6,3,2,5,6,10,7,7,7,6,5,1, ,1, , , ,335.81
2,8388,2,1,2,1,2,52,7,1,1,1,1,2, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,335.81
2,8402,1,1,1,1,1,58,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,98,2,2,1,5,8,7,3,7,6,2,4,3,8,8,7,2,9,8,5,1, ,1, , , ,171.27
2,8406,1,1,3,1,2,80,10,1,0,1,2,4, ,1,1,26, , ,-98, , , , , ,3.5, , ,8, , ,2, , , , , , , , ,2,2,2,2,2,10,8,8,10,5,10,7,10,7,8,8,10,5,5,8,8, ,1, ,1, , , ,344.62
2,8412,1,1,3,1,1,68,9,1,0,1,2,4, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,1,2,7,6,99,6,99,8,99,3,1,3,8,6,6,4,8,7, ,1, ,1, , , ,173.45
2,8412,2,1,3,1,2,90,11,1,4,2,2,4, ,2,2, , , , , , , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,173.45
2,8416,1,1,1,1,2,32,5,1,0,1,1,1, ,1,1,21, , ,3, , ,4, , ,30, , ,2, , ,5, , , , , , , , ,2,1,1,1,1,9,9,10,5,9,9,10,10,10,4,10,10,8,5,5,8,1,1, ,1, , , ,1230.75
2,8416,2,1,1,1,1,32,5,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,1,1,1,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,1230.75
2,8443,1,1,1,1,1,56,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,1,2,1,1,2,2,8,8,10,5,8,8,9,7,8,8,7,8,5,7,7,9,1, ,1, , , ,363.73
2,8443,2,1,1,1,2,59,8,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,1,2,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,363.73
2,8458,1,1,3,1,2,77,10,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,1,7,4,8,8,10,10,10,6,1,5,10,10,8,1,8,10, ,1, ,1, , , ,346.02
2,8459,1,1,3,1,2,65,9,1,0,2,2,4, ,2,1,6, , ,-98, , , , , ,-98, , , , , ,3, , , , , , , , ,1,2,2,1,2,1,10,8,1,1,4,5,1,1,10,10,10,10,2,9,4, ,1, ,1, , , ,425.44
2,8459,2,1,2,1,2,70,9,1,1,1,1,2, ,2,2, , , , , , , , , , , , , , , ,4, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,425.44
2,8466,1,1,1,1,2,51,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,1,2,2,2,2,3,9,10,10,6,10,5,4,9,10,10,10,7,7,8,6,1,1, ,1, , , ,377.3
2,8466,2,1,7,1,1,15,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,2,4,LYNNWOOD,WA,98037,589,51601,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,377.3
2,8466,3,1,7,1,1,14,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,2,4,LYNNWOOD,WA,98037,574,50200,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,377.3
2,8474,1,1,1,1,2,998,6,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,1,1,2,1,1,5,10,2,10,1,1,1,10,10,10,5,2,10,8,9,1, ,1, , , ,155.65
2,8495,1,1,4,1,1,50,7,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,167.9
2,8495,2,1,1,1,2,51,7,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,1,2,1, , , , , , , , , , , , , , , , , ,1, ,1, , , ,167.9
2,8496,1,1,1,1,1,45,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,2,9,8,8,9,4,5,7,7,6,5,9,7,8,8,10,10,9,1, ,1, , , ,258.58
2,8496,2,1,4,1,2,51,7,1,1,1,99,5,98,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,258.58
2,8496,3,1,7,1,2,14,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,4,EVERETT,WA,98208,552,41605,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,258.58
2,8496,4,1,7,1,1,12,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,4,EVERETT,WA,98208,552,41605,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,258.58
2,8498,1,1,4,1,2,21,4,1,0,1,99,5,98,1,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,123.09
2,8498,2,1,1,1,2,54,7,1,4,1,1,1, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,123.09
2,8502,1,1,3,1,1,66,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,2,10,8,10,10,10,1,10,5,3,5,10,10,5,10,5,5, ,1, ,1, , , ,334.25
2,8502,2,1,3,1,2,67,9,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,334.25
2,8506,1,1,3,1,2,90,11,1,0,1,99,5,98,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,99,8,10,10,99,5,10,10,10,10,10,5,10,1,5,5, ,1, ,1, , , ,243.06
2,8511,1,1,1,1,1,37,6,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,1,1,5,8,5,1,10,10,1,6,1,10,10,8,6,10,10,2,1, ,1, , , ,150.03
2,8530,1,1,3,1,2,84,10,1,0,1,2,4, ,1,1,4,26,1,-97,-99,-97,3, ,1,-97, ,-97,9, ,9,7, , , , , , , , ,2,2,2,2,2,99,10,10,10,2,2,6,5,8,10,10,8,8,3,5,8, ,1, ,1, , , ,79.08
2,8539,1,1,1,1,2,26,5,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,1,1,1,2,2,6,10,5,3,8,8,5,3,8,4,4,5,5,9,9,3,1, ,1, , , ,311.6
2,8550,1,1,4,1,2,58,8,1,0,1,2,5,98,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,230.15
2,8554,1,1,1,1,2,48,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2,2,2,2,2,1,8,8,6,4,3,6,1,8,10,8,10,5,10,10,5,5,1, ,1, , , ,287.52
2,8560,1,1,1,1,1,40,6,1,0,1,1,1, ,2,1,1, , ,4.75, , ,4, , ,-97, , ,9, , ,3, , , , , , , , ,2,2,2,2,2,2,2,5,2,8,6,3,7,8,6,9,10,8,8,7,8,2,1, ,1, , , ,272.01
2,8565,1,1,2,1,2,36,6,1,0,1,1,2, ,1,1,1, , ,45, , ,2, , ,45, , ,2, , ,5, , , , , , , , ,2,2,2,2,1,10,3,10,7,7,7,7,10,10,10,10,10,10,6,10,10,4,1, ,1, , , ,2689.91
2,8565,2,1,7,1,2,14,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,4,EVERETT,WA,98201,534,40400,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,2689.91
2,8565,3,1,7,1,2,13,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,4,EVERETT,WA,98201,534,40400,1, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,2689.91
2,8566,1,1,2,1,2,38,6,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,1,1,2,6,9,6,10,6,8,7,8,5,8,9,7,6,6,9,7,5,1, ,1, , , ,407.88
2,8566,2,1,1,1,1,35,6,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3,1,5,1,BELLEVUE,WA,98007,281,23401,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,407.88
2,8566,3,1,8,1,2,3,1,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,1,4,EVERETT,WA,98203,544,41202,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,407.88
2,8575,1,1,2,1,2,41,6,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,1,1,2,6,5,3,6,6,10,1,3,10,8,10,5,10,10,6,4,1, ,1, , , ,580.28
2,8575,2,1,1,1,1,44,6,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,1,1, , , , , , , , , , , , , , , , , ,1, ,1, , , ,580.28
2,8575,3,1,6,1,1,17,3,2,2,1,1,2, ,2,2, , , , , , , , , , , , , , , ,8,1,2,4,ARLINGTON,WA,98223,663,53504,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,580.28
2,8575,4,1,7,1,2,14,2,2,2,3,3, , ,2,1,96, , ,-99, , , , , , , , , , , ,8,1,2,4,ARLINGTON,WA,98223,663,53504,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,580.28
2,8583,1,1,1,1,2,34,5,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,2,1,3,9,8,1,9,7,7,3,7,5,3,3,9,7,8,3,1, ,1, , , ,172.26
2,8583,2,1,1,1,1,35,6,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,1,2,1,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,172.26
2,8583,3,1,8,1,2,2,1,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,172.26
2,8625,1,1,1,1,2,35,6,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,2,2,1,7,8,7,99,99,99,5,7,1,10,8,8,5,10,8,5,1, ,1, , , ,109.09
2,8649,1,1,1,1,1,30,5,1,0,1,1,1, ,1,1,96, , ,9, , ,2, , ,9, , ,2, , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,573.71
2,8649,2,1,5,1,2,30,5,1,1,2,2,5,98,1,1,15, , ,41, , ,6, , ,41, , ,6, , ,7,1,4,1,SEATTLE,WA,98105,71,5301,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,573.71
2,8652,1,1,2,1,2,72,9,1,0,1,1,2, ,1,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,1, ,1, , , ,116.57
2,8714,1,1,1,1,2,32,5,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,99, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,663.38
2,8714,2,1,1,1,1,27,5,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,99, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,663.38
2,8715,1,1,4,1,1,41,6,1,0,1,99,5,98,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,2,3,2,7,6,7,6,5,8,8,3,8,4,3,3,9,7, ,1, ,1, , , ,250.43
2,8728,1,1,3,1,2,71,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,384.64
2,8733,1,1,1,1,1,51,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,2,2,1,10,10,6,5,8,10,5,5,10,10,10,6,8,10,10,5,1, ,1, , , ,266.67
2,8734,1,1,3,1,1,70,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,2,2,7,10,5,4,3,7,5,5,10,8,10,7,8,10,10, ,1, ,1, , , ,181.99
2,8734,2,1,3,1,2,68,9,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,181.99
2,8740,1,1,1,1,1,50,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,1128.66
2,8740,2,1,1,1,2,50,7,1,1,1,1,1, ,2,99, , , , , , , , , , , , , , , ,3, , , , , , , , ,99, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,1128.66
2,8740,3,1,6,1,2,17,3,2,2,1,1,2, ,1,2, , , , , , , , , , , , , , , ,8,1,2,3,TACOMA,WA,98406,694,60906,2,99,99,99,99, , , , , , , , , , , , , , , , , ,1, ,1, , , ,1128.66
2,8755,1,1,3,1,1,80,10,1,0,1,2,4, ,2,1,26, , ,-97, , ,3, , ,-97, , ,9, , ,6, , , , , , , , ,2,2,1,1,2,5,8,7,8,4,8,9,9,2,8,8,8,6,7,8,5, ,1, ,1, , , ,307.94
2,8755,2,1,3,1,2,83,10,1,1,1,2,4, ,2,1,26, , ,-97, , ,3, , ,-97, , ,9, , ,3, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,307.94
2,8759,1,1,1,1,1,56,8,1,0,1,1,1, ,1,1,22, , ,40, , ,5, , ,-97, , ,9, , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,351.12
2,8759,2,1,4,1,1,53,7,1,1,1,2,4, ,2,99, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,1,1, , , , , , , , , , , , , , , , , ,1, ,1, , , ,351.12
2,8761,1,1,1,1,2,54,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,1,2,3,4,6,9,5,4,3,10,7,5,6,7,4,4,8,8,1,1, ,1, , , ,237.06
2,8769,1,1,3,1,1,72,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,283.05
2,8769,2,1,3,1,2,72,9,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,283.05
2,8774,1,1,4,1,2,58,8,1,0,1,99,5,98,2,2, , , , , , , , , , , , , , , ,4, , , , , , , , ,2,2,2,2,2,1,3,5,5,1,1,5,1,3,1,10,10,7,5,5,5, ,1, ,1, , , ,360.36
2,8774,2,1,1,1,1,57,8,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,360.36
2,8774,3,1,5,1,2,22,4,1,2,1,1,2, ,1,1,15, , ,41, , ,99, , ,-97, , ,9, , ,6,1,4,1,SEATTLE,WA,98105,72,5302,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,360.36
2,8779,1,1,1,1,2,53,7,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,1,2,2,1,3,8,9,3,5,5,2,7,6,10,6,6,4,8,8,5,1, ,1, , , ,304.52
2,8786,1,1,1,1,1,49,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,1,2,2,2,2,1,7,10,7,2,3,8,10,7,5,8,9,8,8,8,9,9,1, ,1, , , ,232.87
2,8813,1,1,3,1,1,70,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,1,1,5,8,7,8,10,10,1,10,10,7,10,10,10,10,7, ,1, ,1, , , ,241.29
2,8820,1,1,1,1,1,53,7,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,10,10,10,10,1,99,10,10,1,99,10,10,10,8,5,8,4,1, ,1, , , ,131.06
2,8820,2,1,1,1,2,32,5,1,1,1,1,1, ,1,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,131.06
2,8832,1,1,2,1,1,56,8,1,0,1,1,2, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,1,1,1,2,2,3,10,10,3,10,10,2,8,6,8,8,6,6,8,6,1,1, ,1, , , ,384.92
2,8832,2,1,1,1,2,55,8,1,1,1,1,1, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,1,2,1,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,384.92
2,8832,3,1,5,1,1,18,4,1,2,1,99,5,98,2,2, , , , , , , , , , , , , , , ,1,1,2,1,MERCER ISLAND,WA,98040,306,24500,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,384.92
2,8832,4,1,7,1,1,13,2,2,1,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,2,1,MERCER ISLAND,WA,98040,308,24602,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,384.92
2,8833,1,1,1,1,1,53,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,1,2,1,2,2,3,7,6,3,5,5,1,6,8,9,7,6,4,7,9,5,1, ,1, , , ,104.49
2,8833,2,1,2,1,2,46,7,1,1,1,1,2, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,104.49
2,8838,1,1,4,1,2,50,7,1,0,1,99,5,98,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,1,2,2,1,3,8,4,6,3,9,4,9,8,9,8,7,5,8,9, ,1, ,1, , , ,224.49
2,8838,2,1,1,1,1,48,7,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,224.49
2,8883,1,1,1,1,2,62,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,1,2,1,6,8,99,99,99,8,5,3,5,10,8,10,10,7,6,5,1, ,1, , , ,168.11
2,8888,1,1,3,1,2,69,9,1,0,1,2,4, ,1,1,26, , ,-97, , ,4, , ,.25, , ,4, , ,2, , , , , , , , ,2,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10, ,1, ,1, , , ,141.12
2,8892,1,1,1,1,2,64,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,2,2,1,6,9,5,3,5,8,3,7,6,8,6,10,8,10,7,5,1, ,1, , , ,158.65
2,8892,2,1,3,1,2,88,11,1,4,1,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,158.65
2,8922,1,1,3,1,2,72,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,1,1,10,5,10,10,5,1,1,10,8,10,10,1,5,5, ,1, , ,1, , ,351.21
2,8930,1,1,1,1,1,43,6,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,99, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,304.52
2,8932,1,1,1,1,1,63,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,1,1,1,2,2,7,5,10,3,6,8,1,7,5,9,9,8,5,8,6,5,1, ,1, , , ,297.87
2,8932,2,1,4,1,2,61,8,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,297.87
2,8941,1,1,3,1,1,67,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,1,8,8,8,10,1,5,9,6,9,4,8,9,7,9,9,8, ,1, ,1, , , ,210.08
2,8959,1,1,2,1,2,55,8,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,301.54
2,8959,2,1,1,1,1,58,8,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,301.54
2,8964,1,1,1,1,2,54,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,1,2,1,5,8,8,1,8,6,1,5,8,8,8,5,5,10,9,4,1, ,1, , , ,305.31
2,8964,2,1,1,1,1,56,8,1,1,1,1,1, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,305.31
2,8966,1,1,2,1,2,26,5,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,1,1,7,8,8,7,5,7,3,3,7,8,8,8,6,8,7,4,1, ,1, , , ,128.97
2,8966,2,1,1,1,1,37,6,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,128.97
2,8966,3,1,8,1,1,0,1,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,128.97
2,9000,1,1,2,1,2,51,7,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,1,1,5,8,10,5,7,6,5,5,5,10,10,5,10,10,8,1,1, ,1, , , ,468.17
2,9000,2,1,1,1,1,56,8,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,468.17
2,9039,1,1,1,1,2,50,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,1,1,2,10,5,9,9,8,9,9,7,5,10,7,10,10,7,10,10,1,1, ,1, , , ,275.86
2,9039,2,1,1,1,1,51,7,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,275.86
2,9041,1,1,4,1,2,40,6,1,0,1,99,5,98,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,2,1,3,99,1,99,5,99,10,5,1,8,10,10,6,9,9, ,1, ,1, , , ,383.41
2,9041,2,1,1,1,1,42,6,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,383.41
2,9041,3,1,7,1,2,9,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,3,GIG HARBOR,WA,98335,831,72406,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,383.41
2,9041,4,1,7,1,1,7,2,2,3,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,3,GIG HARBOR,WA,98335,831,72406,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,383.41
2,9055,1,1,1,1,2,55,8,1,0,1,1,1, ,1,1,2, , ,-97, , ,98, , ,-97, , ,9, , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,98.36
2,9061,1,1,1,1,1,24,4,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2,2,2,2,1,1,1,1,5,1,1,5,1,1,5,10,10,10,5,5,8,5,1, ,1, , , ,891.37
2,9062,1,1,1,1,1,61,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,1,5,7,8,3,10,5,5,1,10,10,10,5,1,3,5,5,1, ,1, , , ,123.64
2,9064,1,1,1,1,2,35,6,1,0,1,1,1, ,1,1,8, , ,100.25, , ,6, , ,-97, , ,9, , ,3,1,5,2,BREMERTON,WA,98337,886,80600,2,2,1,2,2,10,9,10,1,2,8,10,6,1,8,10,10,5,2,9,7,9,1, ,1, , , ,208.1
2,9064,2,1,7,1,1,14,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,2,2,BREMERTON,WA,98310,880,80200,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,208.1
