rectype,qno,pernum,tourno,halftour,mode4,md_stops,md_num,leg_stop,md_min,md_dist,no_dist
3,20889,1,2,1,11,1,1,1,2,1.9,0
3,20889,1,2,2,11,2,1,2,8,2.66,0
3,20889,1,3,1,11,1,1,1,2,1.9,0
3,20889,1,3,2,31,1,1,1,3,1.9,0
3,20889,1,4,1,31,1,1,1,16,5.78,0
3,20889,1,4,2,31,1,1,1,16,6.03,0
3,20889,1,5,1,31,1,1,1,3,1.9,0
3,20889,1,5,2,21,1,1,1,2,1.9,0
3,20889,1,5,3,11,1,2,3,6,2.43,0
3,20889,1,5,3,21,2,2,3,7,4.52,0
3,20889,1,6,1,21,1,2,2,4,2.62,0
3,20889,1,6,1,31,1,2,2,18,8.87,0
3,20889,1,6,2,21,1,2,2,4,.76,0
3,20889,1,6,2,31,1,2,2,14,7.19,0
3,20889,1,7,1,21,1,2,2,3,.76,0
3,20889,1,7,1,31,1,2,2,4,1.9,0
3,20889,1,7,2,11,2,1,2,17,3.94,0
3,20889,1,8,1,21,1,1,1,3,1.9,0
3,20889,1,8,2,21,1,1,1,2,1.9,0
3,20889,2,0, , ,1,1,1,0, , 
3,20889,3,1,1,31,1,1,1,4,1.9,0
3,20889,3,1,2,31,1,1,1,3,1.9,0
3,20889,3,2,1,31,1,1,1,16,5.78,0
3,20889,3,2,2,31,1,1,1,16,6.03,0
3,20889,3,3,1,31,1,1,1,3,1.9,0
3,20889,3,3,2,21,1,1,1,2,1.9,0
3,20889,3,4,1,21,1,2,2,4,2.62,0
3,20889,3,4,1,31,1,2,2,18,8.87,0
3,20889,3,4,2,21,1,2,2,4,.76,0
3,20889,3,4,2,31,1,2,2,14,7.19,0
3,20889,3,5,1,21,1,2,2,3,.76,0
3,20889,3,5,1,31,1,2,2,4,1.9,0
3,20889,3,5,2,80,1,1,1,14,1.9,0
3,20889,3,6,1,21,1,1,1,3,1.9,0
3,20889,3,6,2,21,1,1,1,2,1.9,0
3,20898,1,1,1,11,2,1,2,26,8.84,0
3,20898,1,1,2,11,1,1,1,30,7.99,0
3,20898,1,2,1,11,1,1,1,30,12.65,0
3,20898,1,2,2,11,2,1,2,70,12.48,0
3,20898,1,3,1,11,1,1,1,45,6.97,0
3,20898,1,3,2,11,1,1,1,30,7.03,0
3,20903,1,1,1,11,1,1,1,18,2.97,0
3,20903,1,1,2,11,3,1,3,26,4.55,0
3,20903,1,2,1,11,1,1,1,10,.41,0
3,20903,1,2,2,11,1,1,1,10,.41,0
3,20904,1,1,1,11,1,1,1,60,24.22,0
3,20904,1,1,2,11,1,1,1,40,24.14,0
3,20904,1,2,1,60,1,1,1,7,.349354166666694,0
3,20904,1,2,2,60,1,1,1,9,.349354166666694,0
3,20904,1,3,1,11,1,2,2,35,24.22,0
3,20904,1,3,1,31,1,2,2,3,.62,0
3,20904,1,3,2,11,1,2,2,32,24.14,0
3,20904,1,3,2,21,1,2,2,5,.62,0
3,20904,1,4,1,31,1,1,1,30,11.81,0
3,20904,1,4,2,31,2,1,2,53,13,0
3,20904,2,1,1,11,1,2,2,43,21.3,0
3,20904,2,1,1,31,1,2,2,5,.62,0
3,20904,2,1,2,11,1,1,1,55,21.55,0
3,20904,2,2,1,11,1,1,1,65,21.3,0
3,20904,2,2,2,11,1,2,3,50,13.65,0
3,20904,2,2,2,21,2,2,3,40,12.86,0
3,20904,3,1,1,60,1,1,1,15,.572181818181828,0
3,20904,3,1,2,60,1,1,1,15,.572181818181828,0
3,20904,3,2,1,60,1,1,1,15,.572181818181828,0
3,20904,3,2,2,60,1,1,1,15,.572181818181828,0
3,20904,3,3,1,31,1,1,1,30,11.81,0
3,20904,3,3,2,31,1,1,1,48,11.8,0
3,20904,4,1,1,31,1,1,1,5,.62,0
3,20904,4,1,2,60,1,1,1,8,.349354166666694,0
3,20904,4,2,1,31,1,1,1,2,.62,0
3,20904,4,2,2,60,1,1,1,10,.349354166666694,0
3,20904,4,3,1,31,1,1,1,30,11.81,0
3,20904,4,3,2,21,2,1,2,40,12.86,0
3,20904,5,1,1,31,1,1,1,5,.62,0
3,20904,5,1,2,60,1,1,1,10,.349354166666694,0
3,20904,5,2,1,31,1,1,1,2,.62,0
3,20904,5,2,2,21,1,1,1,3,.62,0
3,20904,5,3,1,31,1,1,1,30,11.81,0
3,20904,5,3,2,31,1,1,1,48,11.8,0
3,20921,1,1,1,11,1,1,1,15,7.41,0
3,20921,1,1,2,11,3,1,3,50,9.79,0
3,20921,1,1,3,11,3,1,3,20,7.68,0
3,20921,1,2,1,11,1,1,1,15,7.41,0
3,20921,1,2,2,11,1,1,1,20,7.44,0
3,20921,1,2,3,11,2,1,2,10,8.41,0
3,20929,1,1,1,70,2,1,2,15,8.312678030303,0
3,20929,1,1,2,70,1,1,1,5,6.05073863636367,0
3,20929,1,2,1,70,1,1,1,5,6.05073863636367,0
3,20929,1,2,2,70,1,1,1,5,6.05073863636367,0
3,20929,1,3,1,60,1,1,1,5,.184346590909081,0
3,20929,1,3,2,60,2,1,2,25,.862539772727227,0
3,20929,1,4,1,70,1,1,1,40,6.05073863636367,0
3,20929,1,4,2,70,1,1,1,30,6.05073863636367,0
3,20929,2,1,1,70,2,1,2,30,5.46910037878786,0
3,20929,2,1,2,70,1,1,1,5,.728748106060602,0
3,20929,2,2,1,60,1,1,1,5,.184346590909081,0
3,20929,2,2,2,60,2,1,2,20,.862539772727227,0
3,20929,2,3,1,70,1,1,1,50,13.0982897727273,0
3,20929,2,3,2,70,1,1,1,60,13.0982897727273,0
3,20929,2,4,1,60,1,1,1,5,.728748106060602,0
3,20929,2,4,2,70,1,1,1,5,.728748106060602,0
3,20953,1,1,1,11,2,2,4,21,7.93,0
3,20953,1,1,1,31,2,2,4,26,10.56,0
3,20953,1,1,2,11,1,2,2,26,10.72,0
3,20953,1,1,2,31,1,2,2,17,6.82,0
3,20953,1,2,1,11,1,1,1,6,1.11,0
3,20953,1,2,2,11,1,1,1,6,1.11,0
3,20953,1,3,1,11,2,2,3,26,13.43,0
3,20953,1,3,1,31,1,2,3,27,6.66,0
3,20953,1,3,2,11,1,3,5,18,10.72,0
3,20953,1,3,2,21,2,3,5,23,4.92,0
3,20953,1,3,2,31,2,3,5,35,11.79,0
3,20953,2,1,1,31,2,1,2,29,10.56,0
3,20953,2,1,2,31,1,1,1,39,10.35,0
3,20953,2,2,1,31,1,1,1,25,10.17,0
3,20953,2,2,2,21,2,2,4,23,4.92,0
3,20953,2,2,2,31,2,2,4,35,14.72,0
3,20953,3,1,1,31,2,1,2,29,10.56,0
3,20953,3,1,2,31,1,1,1,39,10.35,0
3,20953,3,2,1,31,1,1,1,25,10.17,0
3,20953,3,2,2,31,2,1,2,35,14.72,0
3,20959,1,1,1,21,1,1,1,40,23.41,0
3,20959,1,1,2,11,1,2,3,5,3.75,0
3,20959,1,1,2,21,2,2,3,56,38.46,0
3,20959,1,1,3,11,1,2,2,5,3.75,0
3,20959,1,1,3,21,1,2,2,10,3.75,0
3,20959,1,2,1,11,1,2,2,5,3.75,0
3,20959,1,2,1,21,1,2,2,34,25.52,0
3,20959,1,2,2,11,1,2,4,4,3.75,0
3,20959,1,2,2,21,3,2,4,42,32.26,0
3,20959,2,1,1,21,2,1,2,50,27.16,0
3,20959,2,1,2,21,2,1,2,56,38.46,0
3,20959,2,2,1,21,1,1,1,34,25.52,0
3,20959,2,2,2,21,3,1,3,42,32.26,0
3,20968,1,1,1,60,1,1,1,10,.406185606060612,0
3,20968,1,1,2,60,1,1,1,10,.406185606060612,0
3,20968,1,2,1,11,1,1,1,10,3.98,0
3,20968,1,2,2,11,1,1,1,10,3.56,0
3,20968,1,3,1,60,1,1,1,10,.406185606060612,0
3,20968,1,3,2,60,1,1,1,10,.406185606060612,0
3,20979,1,1,1,60,1,1,1,6,.197272727272734,0
3,20979,1,1,2,60,2,1,2,7,.264280303030362,0
3,20979,1,2,1,21,2,1,2,10,2.93,0
3,20979,1,2,2,21,1,1,1,13,2.11,0
3,20979,2,1,1,11,1,1,1,5,.5,0
3,20979,2,1,2,11,1,1,1,5,.5,0
3,20979,2,2,1,60,1,1,1,6,.197272727272734,0
3,20979,2,2,2,60,2,1,2,7,.264280303030362,0
3,20979,2,3,1,21,2,1,2,10,2.93,0
3,20979,2,3,2,21,1,1,1,13,2.11,0
3,21015,1,0, , ,1,1,1,0, , 
3,21024,1,1,1,11,1,1,1,60,25.42,0
3,21024,1,1,2,11,1,1,1,75,25.94,0
3,21024,2,1,1,11,1,1,1,15,3.92,0
3,21024,2,1,2,11,1,1,1,30,3.91,0
3,21027,1,1,1,31,2,1,2,60,5.35,0
3,21027,1,1,2,31,1,1,1,30,.66,0
3,21027,2,1,1,31,2,1,2,60,5.35,0
3,21027,2,1,2,31,1,1,1,30,.66,0
3,21034,1,1,1,11,2,1,2,60,18.66,0
3,21034,1,1,2,11,2,2,3,55,6.91,0
3,21034,1,1,2,31,1,2,3,60,14.75,0
3,21034,1,2,1,11,1,2,2,15,4.21,0
3,21034,1,2,1,21,1,2,2,44,14.87,0
3,21034,1,2,2,11,1,2,2,29,4.21,0
3,21034,1,2,2,21,1,2,2,60,14.75,0
3,21038,1,1,1,11,1,1,1,15,3.86,0
3,21038,1,1,2,11,1,1,1,10,3.86,0
3,21038,1,2,1,11,1,1,1,20,3.86,0
3,21038,1,2,2,11,2,1,2,30,4.07,0
3,21060,1,1,1,60,1,1,1,15,.399272727272761,0
3,21060,1,1,2,60,1,1,1,14,.399272727272761,0
3,21060,1,2,1,11,1,1,1,10,2.81,0
3,21060,1,2,2,11,1,1,1,10,2.81,0
3,21060,1,3,1,60,1,1,1,5,.188941287878769,0
3,21060,1,3,2,60,1,1,1,5,.188941287878769,0
3,21060,1,4,1,60,1,1,1,5,.317566287878766,0
3,21060,1,4,2,60,1,1,1,5,.317566287878766,0
3,21060,1,5,1,60,1,1,1,20,.454522727272706,0
3,21060,1,5,2,60,1,1,1,19,.454522727272706,0
3,21060,2,1,1,60,1,1,1,30,.744973484848472,0
3,21060,2,1,2,60,1,1,1,29,.744973484848472,0
3,21060,2,2,1,60,1,1,1,5,.188941287878769,0
3,21060,2,2,2,60,1,1,1,5,.188941287878769,0
3,21060,2,3,1,60,1,1,1,30,.744973484848472,0
3,21060,2,3,2,60,1,1,1,29,.744973484848472,0
3,21060,2,4,1,70,1,1,1,30,4.95442613636365,0
3,21060,2,4,2,70,1,1,1,29,4.95442613636365,0
3,21064,1,1,1,11,1,1,1,13,6.02,0
3,21064,1,1,2,11,1,1,1,15,5.79,0
3,21064,1,2,1,11,1,1,1,15,6.27,0
3,21064,1,2,2,11,1,1,1,15,6.3,0
3,21064,1,3,1,11,1,1,1,11,6.02,0
3,21064,1,3,2,11,1,1,1,15,5.79,0
3,21084,1,1,1,11,2,1,2,17,5.54,0
3,21084,1,1,2,11,1,1,1,6,2.19,0
3,21084,1,2,1,11,1,1,1,15,7.3,0
3,21084,1,2,2,11,1,1,1,17,7.36,0
3,21084,1,3,1,11,1,1,1,29,10.74,0
3,21084,1,3,2,11,1,1,1,35,10.68,0
3,21084,2,1,1,11,1,1,1,23,11.92,0
3,21084,2,1,2,11,2,1,2,30,13.01,0
3,21084,2,2,1,11,1,1,1,5,.98,0
3,21084,2,2,2,11,1,1,1,5,.98,0
3,21084,2,3,1,11,1,1,1,25,11.92,0
3,21084,2,3,2,11,1,1,1,30,11.87,0
3,21085,1,1,1,0,1,2,3,0, , 
3,21085,1,1,1,11,2,2,3,40,26.2,0
3,21085,1,1,2,11,1,1,1,25,9.5,0
3,21085,1,2,1,11,1,1,1,55,9.28,0
3,21085,1,2,2,11,1,1,1,30,9.5,0
3,21086,1,1,1,11,1,1,1,5,1.95,0
3,21086,1,1,2,11,1,1,1,5,1.95,0
3,21086,1,2,1,11,1,2,2,15,7.37,0
3,21086,1,2,1,60,1,2,2,2,.103785984848472,0
3,21086,1,2,2,11,1,1,1,36,7.28,0
3,21086,1,3,1,11,1,1,1,20,5.14,0
3,21086,1,3,2,11,1,1,1,20,5.23,0
3,21086,1,4,1,11,1,1,1,5,2.03,0
3,21086,1,4,2,11,1,1,1,5,2.03,0
3,21086,1,5,1,11,1,1,1,2,.26,0
3,21086,1,5,2,11,1,1,1,2,.26,0
3,21087,1,1,1,70,1,1,1,27,3.36521401515152,0
3,21087,1,1,2,70,1,1,1,25,3.36521401515152,0
3,21087,1,2,1,21,1,1,1,10,1.91,0
3,21087,1,2,2,21,1,1,1,10,1.91,0
3,21087,1,3,1,70,1,1,1,30,3.36521401515152,0
3,21087,1,3,2,70,2,1,2,50,5.37907007575758,0
3,21087,2,1,1,70,1,1,1,30,4.41555113636363,0
3,21087,2,1,2,70,1,1,1,30,4.41555113636363,0
3,21087,2,2,1,21,1,1,1,10,1.91,0
3,21087,2,2,2,21,1,1,1,10,1.91,0
3,21087,2,3,1,11,1,1,1,30,4.22,0
3,21087,2,3,2,21,1,2,2,20,4.08,0
3,21087,2,3,2,70,1,2,2,5,1.07384280303028,0
3,21108,1,1,1,21,1,1,1,22,.96,0
3,21108,1,1,2,21,1,1,1,11,3.01,0
3,21108,2,1,1,11,1,2,2,17,3.01,0
3,21108,2,1,1,53,1,2,2,45,14.72,0
3,21108,2,1,2,43,1,1,1,112,3.01,0
3,21108,2,2,1,11,1,1,1,15,3.01,0
3,21108,2,2,2,11,1,1,1,11,3.01,0
3,21108,2,3,1,43,1,1,1,66,14.72,0
3,21108,2,3,2,43,1,1,1,59,3.01,0
3,21108,2,4,1,21,1,1,1,8,5.31,0
3,21108,2,4,2,21,1,1,1,8,5.31,0
3,21177,1,1,1,11,1,1,1,30,9.55,0
3,21177,1,1,2,11,1,1,1,20,10.42,0
3,21177,1,2,1,11,1,1,1,60,32.72,0
3,21177,1,2,2,11,1,1,1,65,32.8,0
3,21191,1,1,1,11,1,1,1,35,7.53,0
3,21191,1,1,2,11,7,1,7,93,21.34,0
3,21191,1,2,1,11,1,1,1,37,7.53,0
3,21191,1,2,2,11,2,1,2,31,13.8,0
3,21191,1,3,1,11,1,1,1,55,15.52,0
3,21191,1,3,2,11,1,1,1,75,15.35,0
3,21191,2,1,1,11,1,1,1,15,5.38,0
3,21191,2,1,2,11,1,1,1,15,5.38,0
3,21191,2,2,1,11,1,1,1,20,4.79,0
3,21191,2,2,2,11,1,1,1,39,4.78,0
3,21191,2,3,1,31,1,1,1,63,25.58,0
3,21191,2,3,2,31,1,1,1,50,25.27,0
3,21191,2,4,1,11,1,1,1,10,3.56,0
3,21191,2,4,2,11,1,1,1,10,3.56,0
3,21202,1,1,1,11,1,1,1,12,3.59,0
3,21202,1,1,2,11,1,1,1,18,3.59,0
3,21202,1,2,1,11,1,1,1,37,15.35,0
3,21202,1,2,2,11,1,1,1,95,15.37,0
3,21202,1,3,1,11,1,1,1,10,2.42,0
3,21202,1,3,2,11,1,1,1,7,2.42,0
3,21202,2,1,1,11,1,2,2,15,3.79,0
3,21202,2,1,1,31,1,2,2,22,10.93,0
3,21202,2,1,2,11,1,2,2,14,3.79,0
3,21202,2,1,2,31,1,2,2,30,11.72,0
3,21202,2,2,1,31,1,1,1,35,13.86,0
3,21202,2,2,2,31,1,1,1,38,13.46,0
3,21219,1,1,1,11,1,1,1,20,19.62,0
3,21219,1,1,2,11,1,1,1,30,19.89,0
3,21219,1,2,1,11,1,1,1,20,19.62,0
3,21219,1,2,2,11,1,1,1,30,19.89,0
3,21223,1,1,1,21,2,2,3,20,3.38,0
3,21223,1,1,1,31,1,2,3,20,8.46,0
3,21223,1,1,2,21,1,2,2,5,2.43,0
3,21223,1,1,2,31,1,2,2,20,8.59,0
3,21223,1,2,1,11,1,1,1,5,.4,0
3,21223,1,2,2,21,1,1,1,4,.4,0
3,21223,1,3,1,11,2,1,2,7,3.38,0
3,21223,1,3,2,11,1,1,1,5,2.62,0
3,21223,2,1,1,44,1,1,1,40,10.1,0
3,21223,2,1,2,44,1,1,1,42,9.9,0
3,21223,2,2,1,70,1,1,1,45,10.1822575757576,0
3,21223,2,2,2,70,1,1,1,45,10.1822575757576,0
3,21223,2,3,1,21,1,1,1,20,6.74,0
3,21223,2,3,2,21,2,1,2,15,8.65,0
3,21223,3,1,1,80,1,1,1,38,6.74,0
3,21223,3,1,2,80,1,1,1,35,6.99,0
3,21223,3,1,3,80,2,1,2,20,4.47,0
3,21223,3,2,1,21,2,2,3,20,3.38,0
3,21223,3,2,1,31,1,2,3,20,8.46,0
3,21223,3,2,2,21,1,2,2,5,2.43,0
3,21223,3,2,2,31,1,2,2,20,8.59,0
3,21223,3,3,1,80,1,1,1,38,6.74,0
3,21223,3,3,2,80,1,1,1,35,6.99,0
3,21223,3,4,1,21,1,1,1,20,6.74,0
3,21223,3,4,2,21,2,1,2,15,8.65,0
3,21230,1,1,1,11,1,1,1,30,11.53,0
3,21230,1,1,2,11,2,1,2,85,13,0
3,21230,1,2,1,11,1,1,1,30,11.53,0
3,21230,1,2,2,11,3,1,3,40,14.32,0
3,21241,1,1,1,11,1,1,1,10,3.11,0
3,21241,1,1,2,11,2,1,2,29,3.96,0
3,21241,1,2,1,11,1,1,1,5,3.11,0
3,21241,1,2,2,11,3,1,3,25,4.41,0
3,21241,1,3,1,11,1,1,1,30,21.16,0
3,21241,1,3,2,11,1,1,1,30,21.16,0
3,21241,1,4,1,11,1,1,1,10,2.55,0
3,21241,1,4,2,11,1,1,1,5,2.55,0
3,21241,1,5,1,21,1,1,1,245, ,1
3,21241,2,1,1,11,1,1,1,25,10.9,0
3,21241,2,1,2,11,2,1,2,34,13.4,0
3,21241,2,2,1,11,2,1,2,29,13.62,0
3,21241,2,2,2,11,1,2,2,41,19.76,0
3,21241,2,2,2,21,1,2,2,36,21.16,0
3,21246,1,0, , ,1,1,1,0, , 
3,21246,2,1,1,21,2,1,2,37,16.38,0
3,21246,2,1,2,21,2,1,2,53,16.05,0
3,21246,2,2,1,11,4,1,4,53,18.84,0
3,21246,2,2,2,11,2,1,2,33,13.86,0
3,21246,3,1,1,11,3,1,3,44,26,0
3,21246,3,1,2,11,4,1,4,43,16.32,0
3,21246,3,1,3,11,2,1,2,6,1.7,0
3,21246,3,2,1,11,2,1,2,52,21.14,0
3,21246,3,2,2,11,1,1,1,28,13.77,0
3,21246,4,1,1,21,2,1,2,37,16.38,0
3,21246,4,1,2,21,2,1,2,53,16.05,0
3,21252,1,1,1,11,1,1,1,15,1.51,0
3,21252,1,1,2,11,2,1,2,15,5.01,0
3,21252,1,2,1,11,2,1,2,9,4.9,0
3,21252,1,2,2,11,1,1,1,5,.56,0
3,21252,1,3,1,21,1,1,1,20,4.79,0
3,21252,1,3,2,21,1,1,1,20,4.79,0
3,21252,2,1,1,21,1,1,1,20,4.79,0
3,21252,2,1,2,21,1,1,1,20,4.79,0
3,21264,1,1,1,60,1,1,1,5,.163979166666661,0
3,21264,1,1,2,60,1,1,1,5,.163979166666661,0
3,21264,1,2,1,11,1,1,1,20,7.84,0
3,21264,1,2,2,11,1,1,1,22,7.84,0
3,21264,1,2,3,11,1,2,2,5,.46,0
3,21264,1,2,3,21,1,2,2,10,.46,0
3,21264,1,3,1,60,1,1,1,5,.163979166666661,0
3,21264,1,3,2,60,1,1,1,5,.163979166666661,0
3,21266,1,1,1,11,1,1,1,15,1.38,0
3,21266,1,1,2,11,1,1,1,15,1.38,0
3,21266,1,2,1,21,1,1,1,10,3.61,0
3,21266,1,2,2,11,1,1,1,9,3.61,0
3,21266,1,3,1,11,1,1,1,10,3.61,0
3,21266,1,3,2,21,1,1,1,9,3.61,0
3,21266,1,4,1,11,1,1,1,5,3.5,0
3,21266,1,4,2,11,1,1,1,5,3.5,0
3,21266,1,5,1,11,1,1,1,15,3.5,0
3,21266,1,5,2,11,1,1,1,5,3.5,0
3,21266,1,6,1,11,1,1,1,10,1.38,0
3,21266,1,6,2,11,1,1,1,10,1.38,0
3,21266,1,7,1,21,1,1,1,15,7.93,0
3,21266,1,7,2,21,1,1,1,15,7.62,0
3,21266,2,1,1,31,1,1,1,7,1.38,0
3,21266,2,1,2,11,1,1,1,4,1.38,0
3,21266,2,2,1,11,3,1,3,23,6.06,0
3,21266,2,2,2,11,1,1,1,9,3.5,0
3,21266,2,3,1,11,3,1,3,15,8.58,0
3,21266,2,3,2,21,1,1,1,5,1.38,0
3,21266,2,4,1,21,1,1,1,16,7.93,0
3,21266,2,4,2,21,2,1,2,19,8.82,0
3,21266,2,5,1,31,1,1,1,10,1.38,0
3,21266,2,5,2,11,1,1,1,8,1.38,0
3,21266,2,6,1,11,1,1,1,10,3.5,0
3,21266,2,6,2,11,1,1,1,7,3.5,0
3,21266,2,7,1,11,1,1,1,6,3.61,0
3,21266,2,7,2,11,1,1,1,7,3.61,0
3,21266,2,8,1,11,1,1,1,1,3.61,0
3,21266,2,8,2,11,1,1,1,7,3.61,0
3,21266,3,0, , ,1,1,1,0, , 
3,21266,4,1,1,70,1,1,1,15,.959753787878804,0
3,21266,4,1,2,70,1,1,1,23,.959753787878804,0
3,21266,4,2,1,21,1,1,1,10,3.61,0
3,21266,4,2,2,21,1,1,1,9,3.61,0
3,21266,4,3,1,70,1,1,1,10,.959753787878804,0
3,21266,4,3,2,70,1,1,1,10,.959753787878804,0
3,21266,4,4,1,21,1,1,1,15,7.93,0
3,21266,4,4,2,21,1,1,1,15,7.62,0
3,21266,5,1,1,31,1,1,1,7,1.38,0
3,21266,5,1,2,31,1,1,1,10,1.38,0
3,21266,5,2,1,31,1,1,1,10,1.38,0
3,21266,5,2,2,31,1,1,1,10,1.38,0
3,21266,6,1,1,31,1,1,1,7,1.38,0
3,21266,6,1,2,31,1,1,1,10,1.38,0
3,21266,6,2,1,31,1,1,1,10,1.38,0
3,21266,6,2,2,31,1,1,1,10,1.38,0
3,21298,1,1,1,11,1,1,1,15,8.28,0
3,21298,1,1,2,11,2,1,2,14,9.92,0
3,21298,1,2,1,11,4,1,4,93,49.74,0
3,21298,1,2,2,11,1,1,1,10,8.28,0
3,21298,1,3,1,11,1,1,1,10,8.28,0
3,21298,1,3,2,11,2,1,2,30,15.79,0
3,21298,2,1,1,11,1,2,2,20,8.28,0
3,21298,2,1,1,31,1,2,2,10,5.36,0
3,21298,2,1,2,11,1,1,1,45,14.94,0
3,21298,2,2,1,11,1,1,1,15,8.28,0
3,21298,2,2,2,11,1,1,1,15,8.28,0
3,21298,2,3,1,11,1,2,2,15,8.28,0
3,21298,2,3,1,31,1,2,2,15,5.36,0
3,21298,2,3,2,11,2,1,2,40,14.77,0
3,21319,1,1,1,11,1,1,1,15,4.85,0
3,21319,1,1,2,11,1,1,1,15,4.85,0
3,21319,1,2,1,31,2,1,2,50,14.62,0
3,21319,1,2,2,31,1,1,1,15,7.86,0
3,21319,1,3,1,11,1,1,1,18,4.85,0
3,21319,1,3,2,11,1,1,1,25,4.85,0
3,21319,2,1,1,31,1,1,1,10,1,0
3,21319,2,1,2,21,1,1,1,10,1,0
3,21319,2,2,1,21,1,1,1,10,1,0
3,21319,2,2,2,31,2,1,2,18,8.58,0
3,21319,2,3,1,31,2,1,2,50,14.62,0
3,21319,2,3,2,31,1,1,1,15,7.86,0
3,21319,2,4,1,31,1,1,1,5,1,0
3,21319,2,4,2,21,1,1,1,7,1,0
3,21319,2,5,1,21,1,1,1,7,1,0
3,21319,2,5,2,31,1,1,1,2,1,0
3,21319,3,1,1,31,1,1,1,10,1,0
3,21319,3,1,2,31,2,1,2,18,8.58,0
3,21319,3,2,1,31,2,1,2,50,14.62,0
3,21319,3,2,2,31,1,1,1,15,7.86,0
3,21319,3,3,1,31,1,1,1,5,1,0
3,21319,3,3,2,31,1,1,1,10,1,0
3,21339,1,1,1,31,1,1,1,8,.91,0
3,21339,1,1,2,11,1,1,1,15,.91,0
3,21339,1,2,1,11,1,1,1,10,6.86,0
3,21339,1,2,2,11,1,1,1,10,7.15,0
3,21339,1,3,1,21,1,1,1,2,.91,0
3,21339,1,3,2,11,3,1,3,44,21.77,0
3,21339,1,4,1,11,1,1,1,5,2.57,0
3,21339,1,4,2,11,1,1,1,5,2.57,0
3,21339,1,5,1,11,1,1,1,10,.91,0
3,21339,1,5,2,11,1,1,1,10,.91,0
3,21339,1,6,1,11,1,1,1,19,.91,0
3,21339,1,6,2,11,1,1,1,10,.91,0
3,21339,1,7,1,11,1,1,1,55,27.84,0
3,21339,1,7,3,11,2,1,2,40, ,2
3,21389,1,1,1,11,1,1,1,30,17.89,0
3,21389,1,1,2,11,1,1,1,30,18.09,0
3,21389,1,2,1,11,1,1,1,30,12.5,0
3,21389,1,2,2,11,1,1,1,60,12.49,0
3,21389,2,1,1,11,1,1,1,60,18.84,0
3,21389,2,1,2,11,2,1,2,125,35.97,0
3,21389,2,1,3,11,2,1,2,10,5.1,0
3,21389,2,2,1,11,1,1,1,60,18.84,0
3,21389,2,2,2,11,1,1,1,60,19.57,0
3,21389,2,2,3,11,2,1,2,10,5.1,0
3,21395,1,1,1,11,1,1,1,37,30.12,0
3,21395,1,1,2,11,1,2,2,67,29.94,0
3,21395,1,1,2,21,1,2,2,6,.72,0
3,21395,1,2,1,11,1,1,1,39,30.12,0
3,21395,1,2,2,11,1,2,2,67,29.94,0
3,21395,1,2,2,21,1,2,2,10,.72,0
3,21395,1,3,1,31,1,1,1,10,1.79,0
3,21395,1,3,2,31,1,1,1,10,1.79,0
3,21395,2,1,1,11,1,2,2,5,3.22,0
3,21395,2,1,1,21,1,2,2,7,.72,0
3,21395,2,1,2,11,1,1,1,10,3.22,0
3,21395,2,2,1,11,1,2,2,5,3.22,0
3,21395,2,2,1,21,1,2,2,7,.72,0
3,21395,2,2,2,11,1,1,1,10,3.22,0
3,21395,3,1,1,80,1,1,1,52,3.58,0
3,21395,3,1,2,80,1,1,1,36,3.58,0
3,21395,3,2,1,80,1,1,1,53,3.58,0
3,21395,3,2,2,80,1,1,1,35,3.58,0
3,21395,3,3,1,31,1,1,1,10,1.79,0
3,21395,3,3,2,31,1,1,1,10,1.79,0
3,21395,4,1,1,80,1,1,1,33,3.58,0
3,21395,4,1,2,80,1,1,1,32,3.58,0
3,21395,4,2,1,80,1,1,1,33,3.58,0
3,21395,4,2,2,80,1,1,1,30,3.58,0
3,21395,4,3,1,31,1,1,1,10,1.79,0
3,21395,4,3,2,31,1,1,1,10,1.79,0
3,21395,5,1,1,80,1,1,1,43,5.96,0
3,21395,5,1,2,80,1,1,1,42,5.96,0
3,21395,5,2,1,80,1,1,1,43,5.96,0
3,21395,5,2,2,80,1,1,1,40,5.96,0
3,21395,6,1,1,21,1,1,1,7,.72,0
3,21395,6,1,2,21,1,1,1,6,.72,0
3,21395,6,2,1,21,1,1,1,7,.72,0
3,21395,6,2,2,21,1,1,1,10,.72,0
3,21395,6,3,1,31,1,1,1,10,1.79,0
3,21395,6,3,2,31,1,1,1,10,1.79,0
3,21400,1,1,1,11,1,1,1,24,7.84,0
3,21400,1,1,2,11,1,1,1,31,7.83,0
3,21400,1,2,1,31,1,1,1,9,2.5,0
3,21400,1,2,2,31,1,1,1,8,2.5,0
3,21400,1,3,1,11,1,1,1,25,9.11,0
3,21400,1,3,2,11,1,1,1,33,8.25,0
3,21400,2,1,1,11,1,1,1,49,30.42,0
3,21400,3,1,1,31,1,1,1,9,2.5,0
3,21400,3,1,2,31,1,1,1,8,2.5,0
3,21400,4,1,1,31,1,1,1,9,2.5,0
3,21400,4,1,2,31,1,1,1,8,2.5,0
3,21402,1,1,1,11,1,1,1,30,8.63,0
3,21402,1,1,2,11,1,1,1,60,9.27,0
3,21402,1,2,1,11,1,1,1,30,8.63,0
3,21402,1,2,2,11,1,1,1,60,9.27,0
3,21402,1,3,1,31,1,1,1,10,2.23,0
3,21402,1,3,2,31,1,1,1,10,2.23,0
