,recordID,personID,tripID_x,tripnum,total_trip,Last,college,place_start,place_end,olat,olng,dlat,dlng,address_start,cnty_start,city_start,zip_start,state_start,address_end,cnty_end,city_end,zip_end,state_end,time_start_mam,time_start_hhmm,time_start_past,time_end_mam,time_end_hhmm,time_end_past,trip_dur_reported,gdist,gtime,implied_speed_mph,a_dur,o_purpose,d_purpose,mode,travelers_total,vehicle,driver,toll,pool_start,change_vehicles,park,park_off,park_campus_area,park_campus_lot,bikeshare,taxi_type,taxi_fare,mode_acc,mode_egr,transitsystem1,transitsystem2,transitsystem3,transitsystem4,transitsystem5,transitsystem6,transitline1,transitline2,transitline3,transitline4,transitline5,transitline6,mode_old,traveldate,linked_flag,tripID_y,set_size
837,B09574,302094,30209402,2,10,,5,BUS STOP,BUS STOP,47.585351,-122.148283,47.655917,-122.312012, 3000 LANDERHOLM CIR SE,1,BELLEVUE,98007,WA,W STEVENS WAY NE / 15TH AVE NE,1,SEATTLE,98105,WA,530,8:50,,570,9:30,,40,13.47,20.0,20.0,0,2,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,229.0,,,,,,7.0,5-Nov-14,30209401,3,3
839,B09575,302094,30209403,3,10,,5,BUS STOP,"CLASS, SMITH HALL",47.655917,-122.312012,47.656586,-122.307178,W STEVENS WAY NE / 15TH AVE NE,1,SEATTLE,98105,WA, 1911 SKAGIT LN,1,SEATTLE,98195,WA,570,9:30,,575,9:35,,5,0.23,4.0,3.0,55,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30209401,3,3
794,B09580,302094,30209408,8,10,,5,ODEGAARD LIBRARY,BUS STOP,47.656395,-122.310403,47.655059,-122.312215, 4060 GEORGE WASHINGTON LN NE,1,SEATTLE,98195,WA,NE 40TH ST / 15TH AVE NE,1,SEATTLE,98105,WA,930,15:30,,940,15:40,,10,0.13,1.0,1.0,20,2,1,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30209405,3,3
792,B09581,302094,30209409,9,10,,5,BUS STOP,BUS STOP,47.655059,-122.312215,47.585351,-122.148283,NE 40TH ST / 15TH AVE NE,1,SEATTLE,98105,WA, 3000 LANDERHOLM CIR SE,1,BELLEVUE,98007,WA,960,16:00,,1020,17:00,,60,14.16,22.0,14.0,10,1,1,8,2.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,229.0,,,,,,7.0,5-Nov-14,30209405,3,3
793,B09582,302094,30209410,10,10,1.0,5,BUS STOP,HOME (OFF-CAMPUS),47.585351,-122.148283,47.483156,-122.113731, 3000 LANDERHOLM CIR SE,1,BELLEVUE,98007,WA,17020 SE 134TH ST,1,RENTON,98059,WA,1030,17:10,,1080,18:00,,50,12.46,21.0,15.0,540,1,1,1,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,5-Nov-14,30209405,3,3
1381,B09630,302103,30210301,1,6,,5,HOME (OFF-CAMPUS),BUS STOP,47.679614,-122.310501,47.675459,-122.312014, 1606 NE 70TH ST,1,SEATTLE,98115,WA,15TH AVE NE / NE 65TH ST,1,SEATTLE,98115,WA,415,6:55,,430,7:10,,15,0.34,2.0,1.0,0,1,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30210301,3,3
1380,B09631,302103,30210302,2,6,,5,BUS STOP,BUS STOP,47.675459,-122.312014,47.659357,-122.312095,15TH AVE NE / NE 65TH ST,1,SEATTLE,98115,WA,15TH AVE NE / NE 43RD ST,1,SEATTLE,98105,WA,430,7:10,,440,7:20,,10,1.11,3.0,7.0,0,2,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,105.0,,,,,,7.0,5-Nov-14,30210301,3,3
1379,B09632,302103,30210303,3,6,,5,BUS STOP,PART TIME JOB,47.659357,-122.312095,47.614116,-122.196819,15TH AVE NE / NE 43RD ST,1,SEATTLE,98105,WA,  411 108TH AVE NE,1,BELLEVUE,98004,WA,440,7:20,,485,8:05,,45,9.0,14.0,12.0,560,2,3,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,229.0,,,,,,7.0,5-Nov-14,30210301,3,3
1393,B09633,302103,30210304,4,6,,5,PART TIME JOB,BUS STOP,47.614116,-122.196819,47.659357,-122.312095,  411 108TH AVE NE,1,BELLEVUE,98004,WA,15TH AVE NE / NE 43RD ST,1,SEATTLE,98105,WA,1045,17:25,,1105,18:25,,60,8.88,13.0,9.0,15,3,1,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,229.0,,,,,,7.0,5-Nov-14,30210302,3,3
1394,B09634,302103,30210305,5,6,,5,BUS STOP,BUS STOP,47.659357,-122.312095,47.675861,-122.312526,15TH AVE NE / NE 43RD ST,1,SEATTLE,98105,WA,NE 65TH ST / 15TH AVE NE,1,SEATTLE,98115,WA,1120,18:40,,1135,18:55,,15,1.21,4.0,5.0,0,1,1,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,105.0,,,,,,7.0,5-Nov-14,30210302,3,3
1395,B09635,302103,30210306,6,6,1.0,5,BUS STOP,HOME (OFF-CAMPUS),47.675861,-122.312526,47.679614,-122.310501,NE 65TH ST / 15TH AVE NE,1,SEATTLE,98115,WA, 1606 NE 70TH ST,1,SEATTLE,98115,WA,1135,18:55,,1145,19:05,,10,0.35,1.0,2.0,475,1,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30210302,3,3
163,B09653,302109,30210901,1,16,,5,HOME (OFF-CAMPUS),BUTTERED BISCUIT,47.117349,-122.227558,47.204158,-122.240576, 1502 RIDDELL AVE NE,3,ORTING,98360,WA, 1014 NORTH ST,3,SUMNER,98390,WA,395,6:35,,420,7:00,,25,7.49,14.0,18.0,0,1,15,1,,1.0,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,5-Nov-14,30210901,5,5
166,B09654,302109,30210902,2,16,,5,BUTTERED BISCUIT,SUMNER SOUNDER STATION,47.204158,-122.240576,47.201421,-122.244508, 1014 NORTH ST,3,SUMNER,98390,WA,SUMNER STATION (NORTHBOUND),3,SUMNER,98390,WA,420,7:00,,425,7:05,,5,0.36,2.0,4.0,15,15,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30210901,5,5
162,B09655,302109,30210903,3,16,,5,SUMNER SOUNDER STATION,KING STREET STATION,47.201421,-122.244508,47.598445,-122.330161,SUMNER STATION (NORTHBOUND),3,SUMNER,98390,WA,  299 S KING ST,1,SEATTLE,98104,WA,440,7:20,,480,8:00,,40,33.76,40.0,51.0,0,15,15,9,1.0,,,,,,,,,,,,,1.0,1.0,13.0,,,,,,419.0,,,,,,8.0,5-Nov-14,30210901,5,5
164,B09656,302109,30210904,4,16,,5,KING STREET STATION,CAMPUS PARKWAY,47.598445,-122.330161,47.655939,-122.313924,  299 S KING ST,1,SEATTLE,98104,WA,NE CAMPUS PKWY / BROOKLYN AVE NE,1,SEATTLE,98105,WA,480,8:00,,510,8:30,,30,5.46,11.0,11.0,0,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,122.0,,,,,,7.0,5-Nov-14,30210901,5,5
165,B09657,302109,30210905,5,16,,5,CAMPUS PARKWAY,ANDERSON HALL,47.655939,-122.313924,47.651758,-122.307465,NE CAMPUS PKWY / BROOKLYN AVE NE,1,SEATTLE,98105,WA, 3715 W STEVENS WAY NE,1,SEATTLE,98195,WA,510,8:30,,525,8:45,,15,0.5,2.0,2.0,95,15,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,117.0,,,,,,7.0,5-Nov-14,30210901,5,5
157,B09662,302109,30210910,10,16,,5,PACCAR HALL,BUS STOP,47.659,-122.3082,47.65689,-122.305271, 4277 W STEVENS WAY NE,1,SEATTLE,98195,WA,  331 W STEVENS WAY NE,1,SEATTLE,98195,WA,880,14:40,,885,14:45,,5,0.2,2.0,3.0,0,2,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30210906,6,6
155,B09663,302109,30210911,11,16,,5,BUS STOP,CAMPUS PARKWAY,47.65689,-122.305271,47.655939,-122.313924,  331 W STEVENS WAY NE,1,SEATTLE,98195,WA,NE CAMPUS PKWY / BROOKLYN AVE NE,1,SEATTLE,98105,WA,885,14:45,,900,15:00,,15,1.0,5.0,4.0,0,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,95.0,,,,,,7.0,5-Nov-14,30210906,6,6
154,B09664,302109,30210912,12,16,,5,CAMPUS PARKWAY,KING STREET STATION,47.655939,-122.313924,47.598445,-122.330161,NE CAMPUS PKWY / BROOKLYN AVE NE,1,SEATTLE,98105,WA,  299 S KING ST,1,SEATTLE,98104,WA,900,15:00,,925,15:25,,25,4.64,11.0,11.0,15,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,122.0,,,,,,7.0,5-Nov-14,30210906,6,6
152,B09665,302109,30210913,13,16,,5,KING STREET STATION,SUMNER SOUNDER STATION,47.598445,-122.330161,47.201421,-122.244508,  299 S KING ST,1,SEATTLE,98104,WA,SUMNER STATION (NORTHBOUND),3,SUMNER,98390,WA,940,15:40,,975,16:15,,35,34.21,39.0,59.0,5,15,15,9,1.0,,,,,,,,,,,,,1.0,1.0,13.0,,,,,,419.0,,,,,,8.0,5-Nov-14,30210906,6,6
156,B09666,302109,30210914,14,16,,5,SUMNER SOUNDER STATION,BUTTERED BISCUIT,47.201421,-122.244508,47.204158,-122.240576,SUMNER STATION (NORTHBOUND),3,SUMNER,98390,WA, 1014 NORTH ST,3,SUMNER,98390,WA,980,16:20,,985,16:25,,5,0.47,3.0,6.0,0,15,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30210906,6,6
153,B09667,302109,30210915,15,16,,5,BUTTERED BISCUIT,HENSCHELL'S CHIROPRACTIC,47.204158,-122.240576,47.166754,-122.160592, 1014 NORTH ST,3,SUMNER,98390,WA,19950 S PRAIRIE RD E,3,BONNEY LAKE,98391,WA,985,16:25,,1020,17:00,,35,5.85,11.0,10.0,60,15,7,1,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,5-Nov-14,30210906,6,6
930,B09775,302131,30213101,1,11,,5,HOME (OFF-CAMPUS),LYNNWOOD TRANSIT CENTER,47.832338,-122.292793,47.815268,-122.295405, 4420 183RD PL SW,4,LYNNWOOD,98037,WA,20100 48TH AVE W,4,LYNNWOOD,98036,WA,495,8:15,,500,8:20,,5,1.35,5.0,16.0,5,1,9,3,3.0,1.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,5-Nov-14,30213101,3,3
929,B09776,302131,30213102,2,11,,5,LYNNWOOD TRANSIT CENTER,SCHOOL,47.815268,-122.295405,47.657281,-122.309715,20100 48TH AVE W,4,LYNNWOOD,98036,WA, 4216 MEMORIAL WAY NE,1,SEATTLE,98195,WA,505,8:25,,540,9:00,,35,12.78,18.0,22.0,5,9,2,3,4.0,1.0,1.0,,1.0,,1.0,,1.0,79.0,,,,,,,,,,,,,,,,,,2.0,5-Nov-14,30213101,3,3
931,B09777,302131,30213103,3,11,,5,SCHOOL,CAMPUS PARKING GARAGE,47.657281,-122.309715,47.656834,-122.311617, 4216 MEMORIAL WAY NE,1,SEATTLE,98195,WA,NE 41ST ST / 15TH AVE NE,1,SEATTLE,98195,WA,545,9:05,,550,9:10,,5,0.71,4.0,9.0,0,2,2,1,,1.0,,,,,1.0,,1.0,79.0,,,,,,,,,,,,,,,,,,1.0,5-Nov-14,30213101,3,3
254,B09786,302132,30213201,1,16,,5,HOME (OFF-CAMPUS),AUBURN PARK & RIDE,47.24506,-122.294539,47.305952,-122.231595, 2818 QUEENS WAY,3,MILTON,98354,WA,  110 2ND ST SW,1,AUBURN,98001,WA,380,6:20,,400,6:40,,20,8.04,13.0,24.0,0,1,15,1,,1.0,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,5-Nov-14,30213201,7,7
259,B09787,302132,30213202,2,16,,5,AUBURN PARK & RIDE,TRAIN,47.305952,-122.231595,47.306294,-122.232138,  110 2ND ST SW,1,AUBURN,98001,WA,AUBURN STATION (NORTHBOUND),1,AUBURN,98001,WA,400,6:40,,405,6:45,,5,0.1,2.0,1.0,0,15,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30213201,7,7
253,B09788,302132,30213203,3,16,,5,TRAIN,KING STREET STATION,47.306294,-122.232138,47.598415,-122.330151,AUBURN STATION (NORTHBOUND),1,AUBURN,98001,WA,  299 S KING ST,1,SEATTLE,98104,WA,405,6:45,,445,7:25,,40,27.57,31.0,41.0,0,15,15,9,1.0,,,,,,,,,,,,,3.0,1.0,13.0,,,,,,419.0,,,,,,8.0,5-Nov-14,30213201,7,7
257,B09789,302132,30213204,4,16,,5,KING STREET STATION,INTERNATIONAL DISTRICT TUNNEL STATION,47.598415,-122.330151,47.598437,-122.32785,  299 S KING ST,1,SEATTLE,98104,WA,5TH AVE S / S KING ST,1,SEATTLE,98104,WA,445,7:25,,455,7:35,,10,0.36,2.0,2.0,15,15,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30213201,7,7
255,B09790,302132,30213205,5,16,,5,INTERNATIONAL DISTRICT TUNNEL STATION,BUS STOP,47.598437,-122.32785,47.655916,-122.313975,5TH AVE S / S KING ST,1,SEATTLE,98104,WA,NE CAMPUS PKWY / BROOKLYN AVE NE,1,SEATTLE,98105,WA,470,7:50,,495,8:15,,25,5.33,10.0,13.0,0,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,121.0,,,,,,7.0,5-Nov-14,30213201,7,7
258,B09791,302132,30213206,6,16,,5,BUS STOP,ARCHITECTURE HALL,47.655916,-122.313975,47.65457,-122.310791,NE CAMPUS PKWY / BROOKLYN AVE NE,1,SEATTLE,98105,WA, 3921 W STEVENS WAY NE,1,SEATTLE,98195,WA,495,8:15,,505,8:25,,10,0.24,1.0,1.0,5,15,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30213201,7,7
256,B09792,302132,30213207,7,16,,5,ARCHITECTURE HALL,ENGINEERING LIBRARY,47.65457,-122.310791,47.654599,-122.304418, 3921 W STEVENS WAY NE,1,SEATTLE,98195,WA, 3914 W STEVENS WAY NE,1,SEATTLE,98195,WA,510,8:30,,515,8:35,,5,0.57,2.0,7.0,45,15,17,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,250.0,,,,,,7.0,5-Nov-14,30213201,7,7
243,B09796,302132,30213211,11,16,,5,HITCHCOCK HALL,BUS STOP,47.651889,-122.311295,47.655916,-122.313975, 1601 NE PACIFIC ST,1,SEATTLE,98195,WA,NE CAMPUS PKWY / BROOKLYN AVE NE,1,SEATTLE,98105,WA,995,16:35,,1010,16:50,,15,0.42,2.0,2.0,5,2,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30213205,6,6
241,B09797,302132,30213212,12,16,,5,BUS STOP,INTERNATIONAL DISTRICT TUNNEL STATION,47.655916,-122.313975,47.598437,-122.32785,NE CAMPUS PKWY / BROOKLYN AVE NE,1,SEATTLE,98105,WA,5TH AVE S / S KING ST,1,SEATTLE,98104,WA,1015,16:55,,1045,17:25,,30,4.49,10.0,9.0,0,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,122.0,,,,,,7.0,5-Nov-14,30213205,6,6
244,B09798,302132,30213213,13,16,,5,INTERNATIONAL DISTRICT TUNNEL STATION,KING STREET STATION,47.598437,-122.32785,47.598415,-122.330151,5TH AVE S / S KING ST,1,SEATTLE,98104,WA,  299 S KING ST,1,SEATTLE,98104,WA,1045,17:25,,1055,17:35,,10,0.37,2.0,2.0,10,15,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30213205,6,6
239,B09799,302132,30213214,14,16,,5,KING STREET STATION,TRAIN,47.598415,-122.330151,47.306294,-122.232138,  299 S KING ST,1,SEATTLE,98104,WA,AUBURN STATION (NORTHBOUND),1,AUBURN,98001,WA,1065,17:45,,1095,18:15,,30,28.08,31.0,56.0,0,15,15,9,1.0,,,,,,,,,,,,,1.0,3.0,13.0,,,,,,419.0,,,,,,8.0,5-Nov-14,30213205,6,6
242,B09800,302132,30213215,15,16,,5,TRAIN,WALKED TO CAR,47.306294,-122.232138,47.305952,-122.231595,AUBURN STATION (NORTHBOUND),1,AUBURN,98001,WA,  110 2ND ST SW,1,AUBURN,98001,WA,1095,18:15,,1105,18:25,,10,0.5,2.0,3.0,0,15,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30213205,6,6
240,B09801,302132,30213216,16,16,1.0,5,WALKED TO CAR,HOME (OFF-CAMPUS),47.305952,-122.231595,47.24506,-122.294539,  110 2ND ST SW,1,AUBURN,98001,WA, 2818 QUEENS WAY,3,MILTON,98354,WA,1105,18:25,,1130,18:50,,25,7.42,11.0,18.0,490,15,1,1,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,5-Nov-14,30213205,6,6
1815,B09866,302145,30214505,5,7,,5,PACCAR HALL,BUS STOP,47.659073,-122.308665,47.657286,-122.304586, 4277 NE STEVENS WAY,1,SEATTLE,98195,WA,E STEVENS WAY / PEND OREILLE RD NE,1,SEATTLE,98195,WA,1140,19:00,,1150,19:10,,10,0.41,2.0,2.0,5,17,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30214504,3,3
1814,B09867,302145,30214506,6,7,,5,BUS STOP,BUS STOP,47.657286,-122.304586,47.716002,-122.283093,E STEVENS WAY / PEND OREILLE RD NE,1,SEATTLE,98195,WA,SAND POINT WAY NE / NE 120TH ST,1,SEATTLE,98125,WA,1155,19:15,,1190,19:50,,35,5.53,12.0,9.0,0,1,1,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,124.0,,,,,,7.0,5-Nov-14,30214504,3,3
1816,B09868,302145,30214507,7,7,1.0,5,BUS STOP,HOME (OFF-CAMPUS),47.716002,-122.283093,47.715518,-122.289276,SAND POINT WAY NE / NE 120TH ST,1,SEATTLE,98125,WA,36TH AVE NE / NE 120TH ST,1,SEATTLE,98125,WA,1190,19:50,,1205,20:05,,15,0.3,1.0,1.0,415,1,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30214504,3,3
501,B09875,302146,30214607,7,9,,5,STORE,BUS STOP,47.659463,-122.313451,47.655896,-122.313331, 4239 UNIVERSITY WAY NE,1,SEATTLE,98105,WA, 4025 UNIVERSITY WAY NE,1,SEATTLE,98105,WA,835,13:55,,840,14:00,,5,0.25,1.0,3.0,25,6,15,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30214605,3,3
499,B09876,302146,30214608,8,9,,5,BUS STOP,WOODINVILLE PARK & RIDE,47.655896,-122.313331,47.756796,-122.151195, 4025 UNIVERSITY WAY NE,1,SEATTLE,98105,WA,17800 140TH AVE NE,1,WOODINVILLE,98072,WA,865,14:25,,930,15:30,,65,19.03,26.0,18.0,5,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,250.0,,,,,,7.0,5-Nov-14,30214605,3,3
500,B09877,302146,30214609,9,9,1.0,5,WOODINVILLE PARK & RIDE,HOME (OFF-CAMPUS),47.756796,-122.151195,47.758602,-122.111221,17800 140TH AVE NE,1,WOODINVILLE,98072,WA,17037 NE 181ST CT,1,WOODINVILLE,98072,WA,935,15:35,,950,15:50,,15,2.74,8.0,11.0,670,15,1,1,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,5-Nov-14,30214605,3,3
863,B09878,302147,30214701,1,9,,5,HOME (OFF-CAMPUS),BUS STOP,47.859372,-122.16974,47.862925,-122.169483,15225 SUNSET RD,4,BOTHELL,98012,WA,46TH AVE SE / 148TH ST SE,4,BOTHELL,98012,WA,480,8:00,,485,8:05,,5,0.3,6.0,4.0,5,1,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5-Nov-14,30214701,3,3
862,B09879,302147,30214702,2,9,,5,BUS STOP,TRANSFER AT TRANSIT CENTER,47.862925,-122.169483,47.815268,-122.295405,46TH AVE SE / 148TH ST SE,4,BOTHELL,98012,WA,20100 48TH AVE W,4,LYNNWOOD,98036,WA,490,8:10,,510,8:30,,20,8.52,18.0,26.0,5,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,9.0,,,,,,6.0,5-Nov-14,30214701,3,3
861,B09880,302147,30214703,3,9,,5,TRANSFER AT TRANSIT CENTER,CLASS,47.815268,-122.295405,47.655335,-122.30352,20100 48TH AVE W,4,LYNNWOOD,98036,WA,UNIVERSITY OF WASHINGTON,1,SEATTLE,98195,WA,515,8:35,,540,9:00,,25,13.27,20.0,32.0,150,15,2,8,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,43.0,,,,,,7.0,5-Nov-14,30214701,3,3
1051,B09894,302149,30214901,1,11,,5,HOME (OFF-CAMPUS),BUS STOP,47.747286,-122.064193,47.742956,-122.081032,16437 MINK RD NE,1,WOODINVILLE,98077,WA,AVONDALE RD NE / NE 159TH ST,1,WOODINVILLE,98072,WA,480,8:00,,485,8:05,,5,1.02,2.0,12.0,10,1,15,6,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,5.0,5-Nov-14,30214901,4,4
1050,B09895,302149,30214902,2,11,,5,BUS STOP,REDMOND TRANSIT CENTER,47.742956,-122.081032,47.676594,-122.12439,AVONDALE RD NE / NE 159TH ST,1,WOODINVILLE,98072,WA, 8178 161ST AVE NE,1,REDMOND,98052,WA,495,8:15,,510,8:30,,15,6.17,12.0,25.0,10,15,15,8,1.0,,,,,,,,,,,,,2.0,1.0,3.0,,,,,,448.0,,,,,,7.0,5-Nov-14,30214901,4,4
1049,B09896,302149,30214903,3,11,,5,REDMOND TRANSIT CENTER,MONTLAKE FREEWAY STATION,47.676594,-122.12439,47.644541,-122.302718, 8178 161ST AVE NE,1,REDMOND,98052,WA,MONTLAKE FRWY STA,1,SEATTLE,98112,WA,520,8:40,,545,9:05,,25,11.56,14.0,28.0,5,15,2,8,1.0,,,,,,,,,,,,,1.0,1.0,12.0,,,,,,398.0,,,,,,7.0,5-Nov-14,30214901,4,4
1052,B09897,302149,30214904,4,11,,5,MONTLAKE FREEWAY STATION,THOMSON HALL,47.644541,-122.302718,47.6566,-122.30589,MONTLAKE FRWY STA,1,SEATTLE,98112,WA,  400 THOMSON HALL,1,SEATTLE,98195,WA,550,9:10,,565,9:25,,15,1.0,19.0,4.0,55,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30214901,4,4
1242,B09949,302158,30215801,1,10,,5,HOME (OFF-CAMPUS),BAINBRIDGE FERRY TERMINAL,47.623608,-122.519368,47.623696,-122.511531,  227 SHANNON DR SE,2,BAINBRIDGE ISLAND,98110,WA,  270 OLYMPIC DR SE,2,BAINBRIDGE ISLAND,98110,WA,505,8:25,,525,8:45,,20,0.55,3.0,2.0,0,1,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30215801,5,5
1239,B09950,302158,30215802,2,10,,5,BAINBRIDGE FERRY TERMINAL,SEATTLE FERRY TERMINAL,47.623696,-122.511531,47.602597,-122.337635,  270 OLYMPIC DR SE,2,BAINBRIDGE ISLAND,98110,WA,  801 ALASKAN WAY,1,SEATTLE,98104,WA,525,8:45,,565,9:25,,40,9.79,55.0,15.0,0,2,2,10,1.0,,,,,,,,,,,,,1.0,1.0,14.0,,,,,,426.0,,,,,,9.0,5-Nov-14,30215801,5,5
1243,B09951,302158,30215803,3,10,,5,SEATTLE FERRY TERMINAL,PIONEER SQUARE STATION,47.602597,-122.337635,47.603199,-122.331581,  801 ALASKAN WAY,1,SEATTLE,98104,WA,JAMES ST / 3RD AVE,1,SEATTLE,98104,WA,565,9:25,,575,9:35,,10,0.38,2.0,2.0,5,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30215801,5,5
1240,B09952,302158,30215804,4,10,,5,PIONEER SQUARE STATION,BUS STOP,47.603199,-122.331581,47.656003,-122.314477,JAMES ST / 3RD AVE,1,SEATTLE,98104,WA,BROOKLYN AVE NE / NE CAMPUS PKWY,1,SEATTLE,98105,WA,580,9:40,,605,10:05,,25,4.93,8.0,12.0,0,2,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,119.0,,,,,,7.0,5-Nov-14,30215801,5,5
1241,B09953,302158,30215805,5,10,,5,BUS STOP,MORE HALL,47.656003,-122.314477,47.652501,-122.304841,BROOKLYN AVE NE / NE CAMPUS PKWY,1,SEATTLE,98105,WA,MORE HALL (MOR),1,SEATTLE,98195,WA,605,10:05,,615,10:15,,10,0.8,4.0,5.0,70,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30215801,5,5
1376,B09954,302158,30215806,6,10,,5,MORE HALL,BUS STOP,47.652501,-122.304841,47.656003,-122.314477,MORE HALL (MOR),1,SEATTLE,98195,WA,BROOKLYN AVE NE / NE CAMPUS PKWY,1,SEATTLE,98105,WA,685,11:25,,695,11:35,,10,0.8,4.0,5.0,5,2,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30215802,5,5
1375,B09955,302158,30215807,7,10,,5,BUS STOP,UNIVERSITY STREET TUNNEL STATION,47.656003,-122.314477,47.607761,-122.335979,BROOKLYN AVE NE / NE CAMPUS PKWY,1,SEATTLE,98105,WA,3RD AVE / UNIVERSITY ST,1,SEATTLE,98101,WA,700,11:40,,725,12:05,,25,4.08,9.0,10.0,0,1,1,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,119.0,,,,,,7.0,5-Nov-14,30215802,5,5
1378,B09956,302158,30215808,8,10,,5,UNIVERSITY STREET TUNNEL STATION,SEATTLE FERRY TERMINAL,47.607761,-122.335979,47.602597,-122.337635,3RD AVE / UNIVERSITY ST,1,SEATTLE,98101,WA,  801 ALASKAN WAY,1,SEATTLE,98104,WA,725,12:05,,735,12:15,,10,0.51,2.0,3.0,5,1,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30215802,5,5
1374,B09957,302158,30215809,9,10,,5,SEATTLE FERRY TERMINAL,BAINBRIDGE FERRY TERMINAL,47.602597,-122.337635,47.623696,-122.511531,  801 ALASKAN WAY,1,SEATTLE,98104,WA,  270 OLYMPIC DR SE,2,BAINBRIDGE ISLAND,98110,WA,740,12:20,,780,13:00,,40,9.01,52.0,14.0,0,1,1,10,1.0,,,,,,,,,,,,,1.0,1.0,14.0,,,,,,426.0,,,,,,9.0,5-Nov-14,30215802,5,5
1377,B09958,302158,30215810,10,10,1.0,5,BAINBRIDGE FERRY TERMINAL,HOME (OFF-CAMPUS),47.623696,-122.511531,47.623608,-122.519368,  270 OLYMPIC DR SE,2,BAINBRIDGE ISLAND,98110,WA,  227 SHANNON DR SE,2,BAINBRIDGE ISLAND,98110,WA,780,13:00,,795,13:15,,15,0.54,3.0,2.0,825,1,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5-Nov-14,30215802,5,5
