hhid,personid,pernum,person_should_take_diary,person_diary_status,proxy,resptype,age,relationship,gender,employment,jobs_count,worker,student,school,education,smartphone,license,vehicle,tollfreq,school_freq,trips_yesno,numtrips,loc_start,loc_end,no_travel,noneed_dayoff,noneed_telecommute,noneed_workhomenoapay,noneed_kidsvacation,noneed_other,unable_notransport,unable_sick,unable_visitor,unable_other,added_trip_flag,added_loop,added_quick,added_stop,added_dropoff,added_parking,added_other,typical,purchase,telecommute,telecommute_hours,transit_freq,bike_freq,walk_freq,transitpay_orca,transitpay_cash,transitpay_tickets,transitpay_upass,transitpay_permit,transitpay_flex,transitpay_access,transitpay_school,transitpay_govt,transitpay_other,transitpay_dontknow,transitpay_other_specify,transit_subsidy,hours_work,commute_freq,telecommute_freq,commute_dur,selfemp_dur,drive_living,night_shift,choose_work,choose_weather,benefits_flextime,benefits_compressed,benefits_parking,benefits_transit,benefits_commute,prev_work_wa,prev_work_loc_city,prev_work_loc_st,prev_work_loc_zip,prev_work_loc_x,smartphone_type,smartphone_type6_r,smartphone_dr,smartphone_dr14_r,smartphone_ip,smartphone_ip9_r,website_use,phonenumber_use,apps_use,alerts_use,socialmedia_use,radio_use,tv_use,gps_use,web_bing,web_google,web_mapquest,web_traffic,web_wsdot,web_county,web_city,web_transit,web_other,web_other_specify,apps_seattletraffic,apps_waze,apps_wsdot,apps_onebusaway,apps_inrix,apps_carshare,apps_taxi,apps_other,apps_other_specify,info_travelroutes,info_traveltime,info_congestion,info_arrivaltime,info_transitoptions,info_parking,info_carshare,info_other,info_other_specify,impact_sametrip,impact_earlier,impact_later,impact_diffroute,impact_smallchange,impact_diffmode,impact_postpone,impact_order,wbt_transitsafety,wbt_transitfreq,wbt_reliability,wbt_bikesafety,wbt_walksafety,wbt_other,wbt_other_specify,wbt_none,wbt_na,carpool_gascost,carpool_parkingcost,carpool_tolls,carpool_hov,transit_avail,carpool_other,carpool_other_specify,carpool_none,carpool_na,expwt_2,dataset
14100023,1410002302,2,1,1,2,2,6,1,1,1,1,1,1,,7,1,1,99,6,,1,4,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,1,-99,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,-99,2,,1,1,1,-99,4,4,1,2,4,3,,,,-99,2,,,,10,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,52.9013,pilot
14100024,1410002401,1,1,1,1,1,6,0,2,1,1,1,1,,7,1,1,1,5,,1,5,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,1,1,-99,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,10,-99,,,1,1,3,-99,1,1,2,1,1,,,,,-99,2,,,,3,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,61.7478,pilot
14100024,1410002402,2,1,1,3,2,6,1,1,1,1,1,1,,5,1,1,2,5,,2,0,3,3,2,,,,-99,,0,0,0,1,-99,-99,-99,-99,-99,-99,-99,2,2,1,-99,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,2,-99,3,,1,1,1,-99,1,1,1,1,1,2,Fairfield,CA,,-99,2,,,,3,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,61.7478,pilot
14100025,1410002501,1,1,1,1,1,6,0,2,1,1,1,1,,6,1,1,1,5,,1,4,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,1,-99,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,2,-99,4,,1,1,1,-99,1,1,4,2,2,1,,,,-99,2,,,,4,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,97.2278,pilot
14100026,1410002601,1,1,1,1,1,9,0,2,1,1,1,1,,7,3,2,,7,,1,3,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,1,-99,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,2,-99,1,,1,1,1,-99,1,1,4,4,2,1,,,,-99,,,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,34.6273,pilot
14100027,1410002701,1,1,1,1,1,9,0,1,1,1,1,1,,7,1,1,1,5,,1,4,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,3,-99,1,,1,1,3,-99,3,1,2,3,2,2,FRISCO,TX,,-99,2,,,,1,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,27.5671,pilot
14100028,1410002801,1,1,1,1,1,8,0,1,7,,0,1,,7,1,1,2,5,,1,2,3,3,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,2,1,,-99,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,-99,,,,,,,,,,-99,2,,,,1,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,29.5512,pilot
14100029,1410002901,1,1,1,1,1,9,0,1,1,1,1,1,,6,1,1,,7,,1,5,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,2,2,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,2,-99,5,,1,1,1,-99,2,4,2,3,2,,,,,-99,1,,1,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,47.6252,pilot
14100030,1410003001,1,1,1,1,1,11,0,2,6,,0,1,,6,1,1,,5,,1,6,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,2,2,,-99,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,-99,,,,,,,,,,-99,2,,,,4,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,49.546,pilot
14100031,1410003101,1,1,1,1,1,11,0,2,6,,0,1,,7,3,1,1,5,,1,2,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,-99,,,,,,,,,,-99,,,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,90.0396,pilot
14100032,1410003201,1,1,1,1,1,9,0,1,1,1,1,1,,6,1,1,97,6,,1,4,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,1,-99,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,2,-99,6,,1,1,1,-99,2,2,1,2,3,,,,,-99,4,,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,55.1214,pilot
14100033,1410003301,1,1,1,1,1,10,0,2,6,,0,1,,6,1,1,,6,,1,10,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,,-99,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,-99,,,,,,,,,,-99,1,,3,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,84.5064,pilot
14100034,1410003401,1,1,1,1,1,12,0,2,6,,0,1,,2,3,2,,7,,2,0,1,1,1,0,0,0,-99,1,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,-99,,,,,,,,,,-99,,,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,42.3493,pilot
14100035,1410003501,1,1,1,1,1,6,0,1,7,,0,1,,6,1,1,97,5,,1,2,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,,-99,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,-99,,,,,,,,,,-99,4,,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,29.5238,pilot
14100035,1410003502,2,1,1,1,2,5,6,2,1,1,1,1,,6,1,1,1,4,,1,3,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,1,-99,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,-99,2,,1,1,2,-99,3,1,3,3,2,3,,,,-99,4,,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,29.5238,pilot
14100036,1410003601,1,1,1,1,1,11,0,1,6,,0,1,,7,3,1,1,5,,1,4,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,2,2,,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,-99,,,,,,,,,,-99,,,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,18.0008,pilot
14100036,1410003602,2,1,1,2,2,11,1,2,6,,0,1,,6,3,1,1,5,,2,0,1,1,1,0,0,1,-99,1,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,-99,,,,,,,,,,-99,,,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,18.0008,pilot
14100037,1410003701,1,1,1,1,1,6,0,1,1,1,1,1,,5,1,1,1,1,,1,3,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,1,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,-99,1,,1,1,2,-99,1,1,1,3,1,3,,,,-99,2,,,,5,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,98.0633,pilot
14100038,1410003801,1,1,1,1,1,6,0,1,2,1,1,1,,6,3,1,,5,,1,4,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,2,2,1,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,3,-99,1,,1,2,1,-99,2,1,2,1,1,1,,,,-99,,,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,92.0371,pilot
14100039,1410003901,1,1,1,1,1,8,0,1,1,1,1,1,,3,1,1,2,5,,1,2,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,1,-99,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,-99,1,,1,1,2,-99,3,2,1,1,1,1,,,,-99,1,,2,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,282.9875,pilot
14100039,1410003902,2,1,1,2,2,8,1,2,1,1,1,1,,7,1,1,1,5,,1,3,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,2,2,1,-99,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,-99,3,,1,1,1,-99,1,1,1,1,1,1,,,,-99,2,,,,4,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,282.9875,pilot
14100039,1410003903,3,1,1,2,2,5,2,1,7,,0,1,,3,1,2,,7,,2,0,1,1,1,0,0,1,-99,0,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,,-99,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,-99,,,,,,,,,,-99,1,,2,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,282.9875,pilot
14100040,1410004001,1,1,1,1,1,10,0,2,4,,0,1,,7,1,1,1,6,,1,6,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,2,2,,-99,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,-99,,,,,,,,,,-99,1,,3,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,113.0068,pilot
14100041,1410004101,1,1,1,1,1,5,0,1,7,,0,1,,1,1,2,,2,,1,5,3,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,2,2,,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,-99,,,,,,,,,,-99,6,LG G2 T-mobile,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,584.213,pilot
14100041,1410004102,2,1,1,2,2,5,1,1,7,,0,1,,2,1,2,,2,,1,8,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,2,2,,-99,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,-99,,,,,,,,,,-99,6,Boost Mobile Samsung Galaxy Rush,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,584.213,pilot
14100041,1410004103,3,1,1,2,2,5,4,1,7,,0,1,,2,3,2,,1,,1,4,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,-99,,,,,,,,,,-99,,,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,584.213,pilot
14100042,1410004201,1,1,1,1,1,8,0,1,1,1,1,1,,6,3,1,1,6,,1,3,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,1,-99,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,-99,3,,1,1,1,-99,3,1,3,4,2,1,,,,-99,,,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,314.2496,pilot
14100042,1410004202,2,1,1,2,2,8,1,2,1,1,1,1,,2,3,1,2,5,,1,7,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,2,2,1,-99,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,2,-99,1,,1,1,1,-99,1,1,3,4,4,1,,,,-99,,,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,314.2496,pilot
14100042,1410004203,3,1,1,2,3,2,2,2,,,0,,7,,,,,,,1,3,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,,,-99,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,-99,,,,,,,,,,-99,,,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,314.2496,pilot
14100043,1410004301,1,1,1,1,1,7,0,2,1,1,1,1,,6,1,1,1,5,,1,6,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,1,1,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,-99,5,,1,2,1,-99,1,1,1,3,1,,,,,-99,2,,,,5,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,353.1186,pilot
14100044,1410004401,1,1,1,1,1,11,0,2,6,,0,1,,3,3,1,1,6,,1,12,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,2,2,,-99,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,-99,,,,,,,,,,-99,,,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,284.4379,pilot
14100045,1410004501,1,1,1,1,1,9,0,2,3,1,1,1,,5,1,1,1,6,,1,4,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,1,-99,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,2,-99,6,7,1,1,1,-99,,,,,,,,,,-99,2,,,,2,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,452.2832,pilot
14100046,1410004601,1,1,1,1,1,10,0,1,6,,0,1,,7,3,1,1,6,,1,5,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,2,2,,-99,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,-99,,,,,,,,,,-99,,,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,186.6919,pilot
14100046,1410004602,2,1,1,1,2,10,1,2,6,,0,1,,6,3,1,1,6,,1,3,1,1,,,,,-99,,,,,,-99,-99,-99,-99,-99,-99,-99,1,2,,-99,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,-99,,,,,,,,,,-99,,,,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,186.6919,pilot
