hhid,traveldate,dayofweek,hhnumtrips,vehicle_count,hhsize,numadults,numchildren,numworkers,lifecycle,hh_income_detailed,hh_income_followup,hh_income_broad,hh_income_detailed_imp,hh_income_samp_est,sample_segname,h_city,h_zip,address_use_flag,h_segname,h_segname_wgt,h_county_name,h_district_name,h_rgc_name,h_school_district_name,h_uv_name,h_uv_group,h_tract,h_bg,h_puma12,res_months,res_dur,rent_own,res_type,res_factors_hhchange,res_factors_afford,res_factors_school,res_factors_walk,res_factors_space,res_factors_closefam,res_factors_transit,res_factors_hwy,res_factors_30min,prev_rent_own,prev_res_type,prev_home_wa,prev_home_loc_city,prev_home_loc_st,prev_home_loc_zip,prev_home_loc_x,cityofseattle,expwt_2,dataset
14101263,4/17/2014,Thursday,4,1,2,2,0,0,8,4,,2,4,7,BOS_MI,BELLEVUE,98004,reported,BOS_MI,BOS_MI,King,East Side,Bellevue,Bellevue School District,,,53033023803,530330238032,11608,1,3,2,5,1,4,2,4,3,3,2,2,1,5,1,2,seattle,WA,,0,0,74.9243,main
14101264,4/17/2014,Thursday,2,0,1,1,0,0,3,98,98,98,1,,BOS_MI,BELLEVUE,98004,reported,BOS_HI,BOS_HI,King,East Side,Bellevue,Bellevue School District,,,53033023804,530330238043,11608,1,1,2,5,5,5,1,5,5,4,5,5,5,2,5,1,,,,,0,298.1286,main
14101265,4/17/2014,Thursday,8,2,2,2,0,1,7,98,98,98,9,7,BOS_MI,BELLEVUE,98004,reported,BOS_MI,BOS_MI,King,East Side,Bellevue,Bellevue School District,,,53033023804,530330238042,11608,1,2,1,5,3,4,2,5,2,5,5,4,4,1,1,1,,,,,0,53.2939,main
14101266,4/17/2014,Thursday,2,1,2,2,0,1,7,6,,4,6,,REG_MI,BOTHELL,98021,reported,REG_MI,REG_MI,Snohomish,Suburban Snohomish,,Northshore School District,,,53061051918,530610519184,11704,1,1,1,6,3,5,3,4,4,3,1,3,5,1,1,2,HOUSTON,TX,77035,0,0,167.8126,main
14101267,4/17/2014,Thursday,3,1,2,2,0,0,8,3,,2,3,7,REG_MI,BOTHELL,98021,reported,REG_MI,REG_MI,Snohomish,Suburban Snohomish,,Northshore School District,,,53061051917,530610519172,11704,1,7,1,1,3,5,5,2,5,4,1,5,5,,,,,,,,0,402.2983,main
14101268,4/17/2014,Thursday,6,2,3,2,1,1,1,5,,3,5,5,REG_MI,MARYSVILLE,98271,reported,REG_MI,REG_MI,Snohomish,Suburban Snohomish,,Marysville School District,,,53061940002,530619400022,11706,1,1,2,1,5,5,4,5,5,1,1,4,4,2,5,1,,,,,0,611.2046,main
14101269,4/17/2014,Thursday,8,1,2,2,0,2,7,6,,4,6,5,REG_MI,GOLD BAR,98251,reported,REG_MI,REG_MI,Snohomish,Suburban Snohomish,,Sultan School District,,,53061053803,530610538032,11705,1,4,1,1,3,5,4,4,4,3,1,3,3,2,1,1,,,,,0,204.1776,main
14101270,4/17/2014,Thursday,10,3,2,2,0,2,7,5,,3,5,4,REG_MI,EDMONDS,98026,reported,REG_MI,REG_MI,Snohomish,Everett-Lynwood-Edmonds,,Edmonds School District,,,53061050401,530610504012,11701,1,6,1,5,3,1,3,2,3,3,3,3,3,,,,,,,,0,421.6798,main
14101271,4/17/2014,Thursday,4,1,2,2,0,1,7,4,,2,4,5,REG_MI,MOUNTLAKE TERRACE,98043,reported,REG_MI,REG_MI,Snohomish,Everett-Lynwood-Edmonds,,Edmonds School District,,,53061051000,530610510001,11701,1,4,2,5,3,5,3,4,4,3,3,4,4,2,1,1,,,,,0,311.8915,main
14101272,4/17/2014,Thursday,10,1,2,2,0,0,8,98,3,3,5,6,REG_MI,MOUNTLAKE TERRACE,98043,sampleprovider,REG_MI,REG_MI,Snohomish,Everett-Lynwood-Edmonds,,Edmonds School District,,,53061051300,530610513001,11701,1,1,1,2,3,4,3,5,4,5,4,4,3,1,1,2,,,33071,0,0,261.7046,main
14101273,4/17/2014,Thursday,8,4,2,2,0,0,7,4,,2,4,3,REG_MI,SPANAWAY,98387,reported,REG_MI,REG_MI,Pierce,South Pierce,,Bethel School District,,,53053071409,530530714091,11504,1,7,1,6,3,2,3,4,4,5,4,1,3,,,,,,,,0,333.8067,main
14101274,4/17/2014,Thursday,7,2,2,2,0,0,8,4,,2,4,5,REG_MI,TACOMA,98446,reported,REG_MI,REG_MI,Pierce,Tacoma,,Franklin Pierce School District,,,53053071306,530530713062,11504,1,2,1,1,3,4,3,4,5,5,2,4,3,1,1,1,,,,,0,314.2139,main
14101275,4/17/2014,Thursday,8,1,1,1,0,0,4,6,,4,6,5,REG_MI,TACOMA,98498,reported,REG_MI,REG_MI,Pierce,South Pierce,,Steilacoom Historical School District,,,53053072112,530530721122,11503,1,7,1,1,4,4,4,5,4,4,3,4,3,,,,,,,,0,236.3065,main
14101276,4/17/2014,Thursday,8,2,3,2,1,2,2,2,,1,2,4,REG_MI,SUMNER,98390,reported,REG_MI,REG_MI,Pierce,South Pierce,,Sumner School District,,,53053073301,530530733011,11505,1,5,2,2,4,5,5,5,3,4,3,3,3,,,,,,,,0,1099.1437,main
14101277,4/17/2014,Thursday,14,3,4,2,2,1,1,98,98,98,7,5,REG_MI,GRAHAM,98338,reported,REG_HI,REG_HI,Pierce,South Pierce,,Bethel School District,,,53053073116,530530731161,11507,1,1,1,1,4,5,5,5,5,3,5,4,5,2,1,1,,,,,0,387.2678,main
14101278,4/17/2014,Thursday,7,2,2,2,0,0,8,6,,4,6,7,REG_MI,BAINBRIDGE ISLAND,98110,reported,REG_MI,REG_MI,Kitsap,Kitsap,,Bainbridge Island School District,,,53035091000,530350910003,11801,1,7,1,1,2,4,3,5,2,5,5,2,3,,,,,,,,0,186.9783,main
14101279,4/17/2014,Thursday,3,2,2,2,0,1,7,6,,4,6,5,REG_MI,PORT ORCHARD,98366,reported,REG_MI,REG_MI,Kitsap,Kitsap,,South Kitsap School District,,,53035092300,530350923003,11802,1,5,1,1,1,5,1,3,4,2,1,3,4,,,,,,,,0,315.8905,main
14101280,4/17/2014,Thursday,4,1,2,1,1,1,2,5,,3,5,4,REG_MI,PORT ORCHARD,98366,sampleprovider,REG_MI,REG_MI,Kitsap,Kitsap,,South Kitsap School District,,,53035092500,530350925002,11802,1,4,2,1,5,5,4,5,3,4,3,4,3,1,1,1,,,,,0,616.9964,main
14101281,4/17/2014,Thursday,8,2,2,2,0,2,7,7,,5,7,6,REG_MI,FEDERAL WAY,98023,sampleprovider,REG_MI,REG_MI,King,Renton-FedWay-Kent,,Federal Way School District,,,53033030309,530330303091,11612,1,7,1,1,5,5,5,5,5,3,5,2,5,,,,,,,,0,263.2454,main
14101282,4/17/2014,Thursday,6,3,2,2,0,2,7,7,,5,7,2,REG_MI,SEATTLE,98178,reported,REG_MI,REG_MI,King,Renton-FedWay-Kent,,Renton School District,,,53033026100,530330261003,11610,1,1,1,1,3,4,3,3,3,3,3,4,4,2,1,1,,,,,0,302.5573,main
14101283,4/17/2014,Thursday,7,2,2,2,0,0,8,7,,5,7,7,REG_MI,KIRKLAND,98033,reported,REG_MI,REG_MI,King,East Side,,Lake Washington School District,,,53033022702,530330227022,11607,1,7,1,1,3,5,5,4,4,1,4,3,4,,,,,,,,0,170.2093,main
14101284,4/17/2014,Thursday,10,2,4,2,2,2,1,7,,5,7,4,REG_MI,RENTON,98056,reported,OS_LI,OS_LI,King,East Side,,Renton School District,,,53033025200,530330252004,11610,1,1,2,2,3,5,2,4,3,5,1,4,5,2,1,1,,,,,0,177.4398,main
14101285,4/17/2014,Thursday,4,2,2,2,0,2,6,7,,5,7,4,REG_MI,RENTON,98056,sampleprovider,REG_MI,REG_MI,King,East Side,,Renton School District,,,53033025200,530330252005,11610,1,3,1,1,1,5,1,1,2,3,4,4,5,2,4,1,,,,,0,342.4895,main
14101286,4/17/2014,Thursday,3,2,1,1,0,1,3,3,,2,3,5,REG_MI,DES MOINES,98198,reported,REG_MI,REG_MI,King,Renton-FedWay-Kent,,Highline School District,,,53033028901,530330289011,11612,1,1,1,1,3,5,1,4,4,4,3,4,4,4,1,1,,,,,0,900.7458,main
14101287,4/17/2014,Thursday,19,3,3,2,1,2,2,4,,2,4,4,REG_MI,DES MOINES,98198,reported,REG_MI,REG_MI,King,Renton-FedWay-Kent,,Federal Way School District,,,53033030003,530330300032,11612,1,6,1,1,3,5,4,3,5,3,3,4,5,,,,,,,,0,1188.9601,main
14101288,4/17/2014,Thursday,2,2,2,2,0,2,6,5,,3,5,6,REG_MI,KIRKLAND,98034,sampleprovider,REG_HI,REG_HI,King,East Side,,Lake Washington School District,,,53033022202,530330222024,11607,1,2,2,5,3,5,3,4,3,4,2,4,4,4,5,1,,,,,0,561.4701,main
14101289,4/17/2014,Thursday,8,1,2,2,0,2,6,6,,4,6,5,REG_MI,BOTHELL,98011,reported,REG_MI,REG_MI,King,East Side,,Northshore School District,,,53033021803,530330218033,11606,1,3,2,5,3,1,3,1,3,1,1,2,1,2,5,1,,,,,0,249.9279,main
14101290,4/17/2014,Thursday,7,1,1,1,0,0,5,4,,2,4,4,REG_MI,SEATTLE,98118,reported,REG_MI,UVOS_MI,King,West-South Seattle,,Seattle School District,Columbia City,18,53033010300,530330103004,11604,1,5,1,2,3,5,1,4,3,4,5,4,4,,,,,,,,0,55.7925,main
14101291,4/17/2014,Thursday,3,1,2,2,0,1,8,6,,4,6,5,REG_MI,SEATTLE,98125,reported,REG_MI,REG_MI,King,North Seattle-Shoreline,,Seattle School District,,,53033000700,530330007004,11602,1,7,1,1,5,5,1,4,5,3,5,4,5,,,,,,,,0,127.7009,main
14101292,4/17/2014,Thursday,14,2,2,2,0,0,8,5,,3,5,6,REG_LI,EDMONDS,98020,reported,REG_LI,REG_LI,Snohomish,Everett-Lynwood-Edmonds,,Edmonds School District,,,53061050500,530610505004,11701,1,5,1,5,4,2,3,5,3,4,3,3,3,,,,,,,,0,216.4604,main
14101293,4/17/2014,Thursday,16,4,3,3,0,3,7,7,,5,7,5,REG_HI,LAKE STEVENS,98258,reported,REG_HI,REG_HI,Snohomish,Suburban Snohomish,,Lake Stevens School District,,,53061052503,530610525034,11705,1,6,1,2,3,5,5,4,4,1,3,3,4,,,,,,,,0,626.5929,main
14101294,4/17/2014,Thursday,9,3,2,2,0,0,7,4,,2,4,7,REG_HI,EVERETT,98208,reported,REG_HI,REG_HI,Snohomish,Suburban Snohomish,,Everett School District,,,53061052115,530610521156,11704,1,7,1,1,3,5,3,3,4,5,1,1,5,,,,,,,,0,363.3074,main
14101295,4/17/2014,Thursday,6,2,2,2,0,0,8,7,,5,7,6,REG_HI,MILL CREEK,98012,reported,REG_HI,REG_HI,Snohomish,Suburban Snohomish,,Everett School District,,,53061052005,530610520053,11704,1,6,1,1,3,5,3,5,4,5,1,4,2,,,,,,,,0,154.1206,main
14101296,4/17/2014,Thursday,9,2,2,2,0,2,7,10,,5,10,8,REG_HI,EDMONDS,98020,reported,REG_HI,REG_HI,Snohomish,Everett-Lynwood-Edmonds,,Edmonds School District,,,53061050300,530610503003,11701,1,6,1,1,3,5,3,4,5,4,4,4,4,,,,,,,,0,235.3365,main
14101297,4/17/2014,Thursday,11,2,4,2,2,2,2,98,98,98,6,6,REG_HI,LYNNWOOD,98036,sampleprovider,REG_HI,REG_HI,Snohomish,Suburban Snohomish,,Edmonds School District,,,53061051913,530610519132,11701,1,6,1,1,3,4,4,4,4,3,4,4,4,,,,,,,,0,281.439,main
14101298,4/17/2014,Thursday,6,1,3,1,2,1,2,5,,3,5,6,REG_HI,PUYALLUP,98374,reported,REG_HI,REG_HI,Pierce,South Pierce,,Puyallup School District,,,53053073111,530530731113,11506,1,5,1,1,1,5,5,5,1,1,1,1,5,,,,,,,,0,528.0742,main
14101299,4/17/2014,Thursday,4,2,2,2,0,2,7,6,,4,6,6,REG_HI,SPANAWAY,98387,reported,REG_HI,REG_HI,Pierce,South Pierce,,Bethel School District,,,53053073125,530530731251,11506,1,6,1,1,3,3,2,5,4,4,3,4,3,,,,,,,,0,335.9114,main
14101300,4/17/2014,Thursday,24,2,5,2,3,1,2,6,,4,6,7,REG_HI,TACOMA,98422,reported,REG_HI,REG_HI,Pierce,Tacoma,,Tacoma Public Schools,,,53053940011,530539400111,11505,1,3,1,1,3,5,5,5,4,4,4,4,4,2,5,1,,,,,0,433.5211,main
14101301,4/17/2014,Thursday,4,3,2,2,0,1,7,6,,4,6,5,REG_HI,TACOMA,98446,reported,REG_HI,REG_HI,Pierce,Tacoma,,Bethel School District,,,53053071306,530530713063,11504,1,7,1,1,1,5,1,1,4,1,2,4,4,,,,,,,,0,223.5043,main
14101302,4/17/2014,Thursday,5,2,2,2,0,0,8,6,,4,6,7,REG_HI,GIG HARBOR,98335,reported,REG_HI,REG_HI,Pierce,South Pierce,,Peninsula School District,,,53053072405,530530724051,11502,1,6,1,1,1,4,1,3,5,1,2,4,4,,,,,,,,0,155.9253,main
14101303,4/17/2014,Thursday,8,2,3,2,1,2,1,98,98,98,6,6,REG_HI,GIG HARBOR,98332,reported,REG_HI,REG_HI,Pierce,South Pierce,,Peninsula School District,,,53053072504,530530725042,11502,1,1,1,1,2,5,5,4,4,5,1,2,4,1,1,1,,,,,0,465.0672,main
14101304,4/17/2014,Thursday,4,1,2,1,1,1,2,3,,2,3,5,REG_HI,SPANAWAY,98387,reported,REG_HI,REG_HI,Pierce,South Pierce,,Bethel School District,,,53053073108,530530731082,11506,1,5,2,6,3,5,4,4,4,4,2,4,1,,,,,,,,0,690.023,main
14101305,4/17/2014,Thursday,4,1,1,1,0,1,4,5,,3,5,7,REG_HI,DUPONT,98327,reported,REG_HI,REG_HI,Pierce,South Pierce,,Steilacoom Historical School District,,,53053072800,530530728001,11503,1,5,1,1,3,5,2,5,2,4,4,2,5,,,,,,,,0,404.0214,main
14101306,4/17/2014,Thursday,4,8,2,2,0,2,7,7,,5,7,6,REG_HI,POULSBO,98370,reported,REG_HI,REG_HI,Kitsap,Kitsap,,Central Kitsap School District,,,53035090400,530350904001,11801,1,6,1,1,3,5,1,1,5,1,1,3,1,,,,,,,,0,300.8719,main
14101307,4/17/2014,Thursday,28,1,4,2,2,1,1,5,,3,5,4,REG_HI,TACOMA,98405,reported,REG_HI,REG_HI,Pierce,Tacoma,,Tacoma Public Schools,,,53053061200,530530612002,11501,1,5,1,1,4,5,3,5,4,2,5,4,5,,,,,,,,0,218.5717,main
14101308,4/17/2014,Thursday,22,3,2,2,0,1,8,5,,3,5,6,REG_HI,TACOMA,98406,reported,REG_HI,REG_HI,Pierce,Tacoma,,Tacoma Public Schools,,,53053060800,530530608003,11501,1,7,1,1,1,2,5,5,5,4,2,4,3,,,,,,,,0,180.7927,main
14101309,4/17/2014,Thursday,6,1,1,1,0,1,4,3,,2,3,5,REG_HI,TACOMA,98406,reported,REG_HI,REG_HI,Pierce,Tacoma,,Tacoma Public Schools,,,53053060700,530530607002,11501,1,5,1,1,5,4,5,5,3,4,4,4,5,,,,,,,,0,206.5787,main
14101310,4/17/2014,Thursday,9,2,2,2,0,1,7,5,,3,5,6,REG_HI,BONNEY LAKE,98391,reported,REG_HI,REG_HI,Pierce,South Pierce,,Sumner School District,,,53053070203,530530702032,11507,1,6,1,6,3,5,3,4,4,5,4,4,4,,,,,,,,0,305.4785,main
14101311,4/17/2014,Thursday,10,3,3,3,0,3,6,5,,3,5,5,REG_HI,BUCKLEY,98321,reported,REG_HI,REG_HI,Pierce,South Pierce,,White River School District,,,53053070311,530530703112,11507,1,4,1,1,3,4,3,3,4,4,3,3,4,4,1,1,,,,,0,682.1666,main
14101312,4/17/2014,Thursday,25,2,4,2,2,1,2,7,,5,7,6,REG_HI,BONNEY LAKE,98391,reported,REG_HI,REG_HI,Pierce,South Pierce,,Sumner School District,,,53053070312,530530703122,11505,1,5,1,1,5,5,5,4,5,3,1,5,5,,,,,,,,0,393.1104,main
14101313,4/17/2014,Thursday,9,2,2,2,0,1,7,98,98,98,9,5,REG_HI,NORTH BEND,98045,reported,REG_HI,REG_HI,King,East Side,,Snoqualmie Valley School District,,,53033032704,530330327041,11616,1,3,1,1,1,5,1,5,1,5,1,1,1,1,1,1,,,,,0,227.0792,main
14101314,4/17/2014,Thursday,3,1,1,1,0,1,4,7,,5,7,6,REG_HI,KINGSTON,98346,reported,REG_HI,REG_HI,Kitsap,Kitsap,,North Kitsap School District,,,53035090101,530350901013,11801,1,5,1,1,3,5,3,4,4,5,4,1,3,,,,,,,,0,249.4707,main
14101315,4/17/2014,Thursday,0,2,3,2,1,2,2,98,98,98,7,8,REG_HI,REDMOND,98053,reported,REG_HI,REG_HI,King,East Side,,Lake Washington School District,,,53033032315,530330323151,11616,1,5,1,1,3,5,5,5,5,3,3,5,5,,,,,,,,0,510.7697,main
14101316,4/17/2014,Thursday,8,3,2,2,0,2,7,98,5,5,8,9,REG_HI,SAMMAMISH,98074,reported,REG_HI,REG_HI,King,East Side,,Lake Washington School District,,,53033032317,530330323172,11609,1,6,1,1,3,4,5,4,3,1,2,4,5,,,,,,,,0,199.1107,main
14101317,4/17/2014,Thursday,17,2,3,3,0,1,7,98,98,98,7,7,REG_HI,REDMOND,98052,reported,REG_HI,REG_HI,King,East Side,,Lake Washington School District,,,53033032324,530330323241,11607,1,6,1,1,3,5,5,5,3,4,3,3,3,,,,,,,,0,169.0689,main
14101318,4/17/2014,Thursday,7,1,1,1,0,0,4,4,,2,4,6,REG_HI,FEDERAL WAY,98023,reported,REG_HI,REG_HI,King,Renton-FedWay-Kent,,Federal Way School District,,,53033030306,530330303062,11612,1,6,1,1,5,5,1,5,4,5,5,5,1,,,,,,,,0,368.3323,main
14101319,4/17/2014,Thursday,6,1,1,1,0,0,5,5,,3,5,5,REG_HI,AUBURN,98001,reported,REG_HI,REG_HI,King,Renton-FedWay-Kent,,Federal Way School District,,,53033030401,530330304012,11614,1,7,1,1,3,4,3,1,5,3,1,2,4,,,,,,,,0,349.4753,main
14101320,4/17/2014,Thursday,0,0,2,2,0,0,8,2,,1,2,2,REG_HI,AUBURN,98002,reported,REG_LI,REG_LI,King,Renton-FedWay-Kent,,Auburn School District,,,53033030801,530330308012,11614,1,7,2,5,5,5,5,5,5,5,5,5,5,,,,,,,,0,532.9378,main
14101321,4/17/2014,Thursday,12,2,4,2,2,2,2,6,,4,6,6,REG_HI,RENTON,98059,reported,REG_HI,REG_HI,King,East Side,,Issaquah School District,,,53033031903,530330319031,11615,1,5,1,1,3,4,5,3,4,4,4,4,5,,,,,,,,0,932.3998,main
14101322,4/17/2014,Thursday,15,2,4,2,2,1,1,98,5,5,8,7,REG_HI,ISSAQUAH,98027,reported,REG_HI,REG_HI,King,East Side,,Issaquah School District,,,53033032103,530330321034,11609,1,2,2,1,1,4,5,4,3,2,2,4,3,2,5,2,,,60201,0,0,234.5346,main
14101323,4/17/2014,Thursday,5,2,2,2,0,2,7,8,,5,8,4,REG_HI,RENTON,98055,reported,REG_HI,REG_HI,King,Renton-FedWay-Kent,,Renton School District,,,53033029303,530330293035,11610,1,1,2,5,5,5,1,4,2,3,5,2,5,2,5,1,,,,,0,291.5009,main
14101324,4/17/2014,Thursday,9,4,2,2,0,0,7,8,,5,8,5,REG_HI,FEDERAL WAY,98001,reported,REG_HI,REG_HI,King,Renton-FedWay-Kent,,Federal Way School District,,,53033030401,530330304011,11614,1,5,1,1,4,1,4,4,4,2,4,2,2,,,,,,,,0,218.4252,main
14101325,4/17/2014,Thursday,3,1,1,1,0,1,4,5,,3,5,5,REG_HI,SEATAC,98198,reported,REG_HI,REG_HI,King,Renton-FedWay-Kent,,Kent School District,,,53033028300,530330283003,11611,1,4,1,5,3,5,5,5,4,5,4,4,5,2,5,1,,,,,0,490.1076,main
14101326,4/17/2014,Thursday,4,1,1,1,0,1,4,3,,2,3,3,REG_HI,BURIEN,98166,reported,REG_HI,REG_HI,King,West-South Seattle,,Highline School District,,,53033027500,530330275004,11611,1,3,1,1,3,5,4,5,5,3,4,2,5,2,5,1,,,,,0,585.5554,main
14101327,4/17/2014,Thursday,14,2,4,2,2,2,2,7,,5,7,6,REG_HI,RENTON,98059,reported,REG_HI,REG_HI,King,East Side,,Renton School District,,,53033025102,530330251022,11610,1,6,1,1,3,2,2,3,2,2,3,2,2,,,,,,,,0,517.4674,main
14101328,4/17/2014,Thursday,9,2,2,2,0,1,8,98,98,98,3,5,REG_HI,RENTON,98056,reported,REG_HI,REG_HI,King,East Side,,Renton School District,,,53033025601,530330256013,11610,1,5,5,1,3,5,3,5,4,5,5,4,5,,,,,,,,0,587.5992,main
14101329,4/17/2014,Thursday,21,3,3,3,0,3,7,98,98,98,8,8,REG_HI,MERCER ISLAND,98040,reported,REG_HI,REG_HI,King,East Side,,Mercer Island School District,,,53033024300,530330243005,11609,1,5,1,1,5,4,5,5,4,5,3,5,5,,,,,,,,0,599.3379,main
14101330,4/17/2014,Thursday,10,3,2,2,0,0,8,6,,4,6,9,REG_HI,MERCER ISLAND,98040,reported,REG_HI,REG_HI,King,East Side,,Mercer Island School District,,,53033024601,530330246012,11609,1,7,1,1,1,5,5,5,5,4,3,4,4,,,,,,,,0,181.8157,main
14101331,4/17/2014,Thursday,19,2,4,2,2,2,1,7,,5,7,5,REG_HI,RENTON,98056,reported,REG_HI,REG_HI,King,East Side,,Renton School District,,,53033025200,530330252002,11610,1,6,1,1,4,5,4,5,3,4,4,4,4,,,,,,,,0,429.2489,main
14101332,4/17/2014,Thursday,33,4,5,5,0,4,7,9,,5,9,7,REG_HI,BELLEVUE,98006,reported,REG_HI,REG_HI,King,East Side,,Bellevue School District,,,53033025001,530330250013,11609,1,7,1,1,3,5,5,4,3,1,4,3,5,,,,,,,,0,1168.6709,main
14101333,4/17/2014,Thursday,3,2,2,2,0,0,8,98,98,98,6,7,REG_HI,SHORELINE,98177,sampleprovider,REG_HI,REG_HI,King,North Seattle-Shoreline,,Shoreline School District,,,53033020100,530330201001,11606,1,7,1,1,3,5,3,3,4,3,3,3,4,,,,,,,,0,194.1057,main
14101334,4/17/2014,Thursday,16,2,4,2,2,1,2,8,,5,8,6,REG_HI,SEATTLE,98136,sampleprovider,REG_HI,REG_HI,King,West-South Seattle,,Seattle School District,,,53033012000,530330120003,11605,1,6,1,1,4,4,2,3,4,2,4,3,4,,,,,,,,0,323.7906,main
14101335,4/17/2014,Thursday,2,2,2,2,0,2,7,98,98,98,7,6,REG_HI,LAKE FOREST PARK,98155,sampleprovider,REG_HI,REG_HI,King,North Seattle-Shoreline,,Shoreline School District,,,53033020402,530330204022,11606,1,6,1,1,1,5,1,4,5,4,1,3,4,,,,,,,,0,212.1162,main
14101337,4/17/2014,Thursday,7,1,1,1,0,1,4,6,,4,6,7,REG_HI,LAKE FOREST PARK,98155,reported,REG_HI,REG_HI,King,North Seattle-Shoreline,,Shoreline School District,,,53033021500,530330215003,11606,1,7,1,1,3,3,5,2,5,5,2,1,5,,,,,,,,0,221.3183,main
14101338,4/17/2014,Thursday,13,1,1,1,0,0,4,98,98,98,7,6,REG_HI,SEATTLE,98144,reported,REG_HI,REG_HI,King,West-South Seattle,,Seattle School District,,,53033009500,530330095003,11604,1,6,1,1,3,5,3,4,5,3,4,4,5,,,,,,,,0,128.5026,main
14101339,4/17/2014,Thursday,8,2,2,2,0,2,7,98,98,98,10,6,REG_HI,SEATTLE,98118,reported,REG_HI,REG_HI,King,West-South Seattle,,Seattle School District,,,53033010200,530330102002,11604,1,5,1,1,1,5,1,4,4,4,5,3,5,,,,,,,,0,225.6745,main
14101340,4/17/2014,Thursday,11,2,3,2,1,2,1,6,,4,6,6,REG_HI,SEATTLE,98118,reported,REG_HI,REG_HI,King,West-South Seattle,,Seattle School District,,,53033010200,530330102004,11604,1,1,1,1,5,5,4,5,4,3,5,4,4,2,1,1,,,,,0,477.3035,main
14101341,4/17/2014,Thursday,6,1,1,1,0,0,5,8,,5,8,6,REG_HI,SEATTLE,98116,reported,REG_HI,REG_HI,King,West-South Seattle,,Seattle School District,,,53033009702,530330097025,11605,1,6,1,1,1,5,1,3,4,1,1,4,3,,,,,,,,0,124.6899,main
14101342,4/17/2014,Thursday,4,1,1,1,0,1,4,5,,3,5,6,REG_HI,SEATTLE,98126,reported,REG_HI,REG_HI,King,West-South Seattle,,Seattle School District,,,53033009800,530330098003,11605,1,6,1,1,1,5,1,5,1,1,5,4,5,,,,,,,,0,308.3813,main
14101343,4/17/2014,Thursday,0,1,1,1,0,1,4,3,,2,3,6,REG_HI,SEATTLE,98117,sampleprovider,REG_HI,REG_HI,King,North Seattle-Shoreline,,Seattle School District,,,53033003400,530330034002,11601,1,7,1,1,1,4,1,5,5,5,4,4,4,,,,,,,,0,287.8671,main
14101344,4/17/2014,Thursday,7,1,1,1,0,1,4,6,,4,6,6,REG_HI,SEATTLE,98117,reported,REG_HI,REG_HI,King,North Seattle-Shoreline,,Seattle School District,,,53033003300,530330033001,11601,1,5,1,1,4,4,2,4,1,4,4,3,5,,,,,,,,0,175.1853,main
14101345,4/17/2014,Thursday,2,1,1,1,0,0,5,5,,3,5,6,REG_HI,SEATTLE,98117,reported,REG_HI,REG_HI,King,North Seattle-Shoreline,,Seattle School District,,,53033003100,530330031005,11601,1,7,1,1,3,5,5,5,5,5,5,5,5,,,,,,,,0,179.328,main
14101346,4/17/2014,Thursday,20,1,4,2,2,2,1,5,,3,5,6,REG_HI,SEATTLE,98125,reported,REG_HI,REG_HI,King,North Seattle-Shoreline,,Seattle School District,,,53033002200,530330022001,11602,1,4,1,1,4,5,4,5,4,5,5,2,5,2,5,2,Bethesda,MD,,0,0,287.8469,main
14101347,4/17/2014,Thursday,5,2,2,2,0,0,8,8,,5,8,7,REG_HI,SEATTLE,98115,reported,REG_HI,REG_HI,King,North Seattle-Shoreline,,Seattle School District,,,53033002200,530330022002,11602,1,7,1,1,3,4,5,1,2,1,4,4,4,,,,,,,,0,96.9023,main
14101348,4/17/2014,Thursday,2,0,1,1,0,0,5,7,,5,7,,REG_HI,SEATTLE,98115,reported,REG_HI,REG_HI,King,North Seattle-Shoreline,,Seattle School District,,,53033002600,530330026004,11602,5,6,1,1,3,1,3,3,3,4,4,4,3,,,,,,,,0,77.0147,main
14101349,4/17/2014,Thursday,5,2,2,2,0,2,7,6,,4,6,5,REG_HI,SEATTLE,98125,sampleprovider,REG_HI,REG_HI,King,North Seattle-Shoreline,,Seattle School District,,,53033001100,530330011002,11602,1,7,1,1,5,5,1,4,4,2,4,4,4,,,,,,,,0,190.0817,main
14101350,4/17/2014,Thursday,9,1,2,2,0,2,7,3,,2,3,6,REG_HI,SEATTLE,98125,sampleprovider,REG_HI,REG_HI,King,North Seattle-Shoreline,,Seattle School District,,,53033000900,530330009001,11602,1,7,1,1,5,5,5,5,3,3,5,1,3,,,,,,,,0,233.0458,main
14101351,4/17/2014,Thursday,6,3,3,3,0,0,8,7,,5,7,5,REG_HI,SEATTLE,98103,reported,REG_HI,REG_HI,King,North Seattle-Shoreline,,Seattle School District,,,53033001900,530330019003,11602,1,7,1,1,3,5,4,4,3,2,4,4,4,,,,,,,,0,80.6507,main
14101352,4/17/2014,Thursday,8,1,1,1,0,0,5,3,,2,3,5,OS_MI,PUYALLUP,98374,reported,OS_MI,OS_MI,Pierce,South Pierce,Puyallup South Hill,Puyallup School District,,,53053071208,530530712081,11506,1,4,2,5,4,4,3,4,5,5,2,3,3,1,1,1,,,,,0,111.0571,main
14101353,4/17/2014,Thursday,5,1,1,1,0,1,4,5,,3,5,,OS_MI,TACOMA,98403,reported,OS_MI,OS_MI,Pierce,Tacoma,,Tacoma Public Schools,,,53053061500,530530615001,11501,1,2,2,5,5,5,1,4,4,5,1,4,5,1,1,1,,,,,0,77.9055,main
