,c,d,skimid,t,tod_orig,tod_pulled,tripID
10439,-99,-99,h2nt-2147483648,-99,20to5,20to5,46272
10440,-99,-99,h2nt-2147483648,-99,20to5,20to5,46318
10441,-99,-99,h2nt-2147483648,-99,6to7,6to7,46327
10442,-99,-99,h2nt-2147483648,-99,10to14,10to14,46342
10443,-99,-99,h2nt-2147483648,-99,15to16,15to16,46354
10444,-99,-99,h2nt-2147483648,-99,16to17,16to17,46355
10445,-99,-99,h2nt-2147483648,-99,16to17,16to17,46356
10446,-99,-99,h2nt-2147483648,-99,18to20,18to20,46368
10447,-99,-99,h2nt-2147483648,-99,8to9,8to9,46394
10448,-99,-99,h2nt-2147483648,-99,10to14,10to14,46420
10449,-99,-99,h2nt-2147483648,-99,15to16,15to16,46421
10450,-99,-99,h2nt-2147483648,-99,15to16,15to16,46422
10451,-99,-99,h2nt-2147483648,-99,20to5,20to5,46423
10452,-99,-99,h2nt-2147483648,-99,10to14,10to14,46444
10453,-99,-99,h2nt-2147483648,-99,10to14,10to14,46445
10454,-99,-99,h2nt-2147483648,-99,15to16,15to16,46446
10455,-99,-99,h2nt-2147483648,-99,15to16,15to16,46447
10456,-99,-99,h2nt-2147483648,-99,10to14,10to14,46470
10457,-99,-99,h2nt-2147483648,-99,17to18,17to18,46477
10458,-99,-99,h2nt-2147483648,-99,17to18,17to18,46478
10459,-99,-99,h2nt-2147483648,-99,18to20,18to20,46527
10460,-99,-99,h2nt-2147483648,-99,20to5,20to5,46528
10461,-99,-99,h2nt-2147483648,-99,18to20,18to20,46541
10462,-99,-99,h2nt-2147483648,-99,20to5,20to5,46542
10463,-99,-99,h2nt-2147483648,-99,20to5,20to5,46548
10464,-99,-99,h2nt-2147483648,-99,15to16,15to16,46650
10465,-99,-99,h2nt-2147483648,-99,17to18,17to18,46651
10466,-99,-99,h2nt-2147483648,-99,20to5,20to5,46652
10467,-99,-99,h2nt-2147483648,-99,18to20,18to20,46682
10468,-99,-99,h2nt-2147483648,-99,20to5,20to5,46740
10469,-99,-99,h2nt-2147483648,-99,17to18,17to18,46786
10470,-99,-99,h2nt-2147483648,-99,20to5,20to5,46787
10471,-99,-99,h2nt-2147483648,-99,20to5,20to5,46788
10472,-99,-99,h2nt-2147483648,-99,20to5,20to5,46794
10473,-99,-99,h2nt-2147483648,-99,15to16,15to16,46822
10474,-99,-99,h2nt-2147483648,-99,16to17,16to17,46824
10475,-99,-99,h2nt-2147483648,-99,20to5,20to5,46860
10476,-99,-99,h2nt-2147483648,-99,20to5,20to5,46861
10477,-99,-99,h2nt-2147483648,-99,16to17,16to17,46893
10478,-99,-99,h2nt-2147483648,-99,10to14,10to14,46918
10479,-99,-99,h2nt-2147483648,-99,10to14,10to14,46925
10480,-99,-99,h2nt-2147483648,-99,10to14,10to14,46930
10481,-99,-99,h2nt-2147483648,-99,10to14,10to14,46931
10482,-99,-99,h2nt-2147483648,-99,10to14,10to14,46932
10483,-99,-99,h2nt-2147483648,-99,20to5,20to5,46947
10484,-99,-99,h2nt-2147483648,-99,20to5,20to5,46995
10485,-99,-99,h2nt-2147483648,-99,7to8,7to8,47000
10486,-99,-99,h2nt-2147483648,-99,14to15,14to15,47007
10487,-99,-99,h2nt-2147483648,-99,16to17,16to17,47008
10488,-99,-99,h2nt-2147483648,-99,6to7,6to7,47019
10489,-99,-99,h2nt-2147483648,-99,16to17,16to17,47043
10490,-99,-99,h2nt-2147483648,-99,9to10,9to10,47085
10491,-99,-99,h2nt-2147483648,-99,10to14,10to14,47086
10492,-99,-99,h2nt-2147483648,-99,10to14,10to14,47087
10493,-99,-99,h2nt-2147483648,-99,18to20,18to20,47119
10494,-99,-99,h2nt-2147483648,-99,20to5,20to5,47167
10495,-99,-99,h2nt-2147483648,-99,10to14,10to14,47173
10496,-99,-99,h2nt-2147483648,-99,20to5,20to5,47174
10497,-99,-99,h2nt-2147483648,-99,17to18,17to18,47224
10498,-99,-99,h2nt-2147483648,-99,18to20,18to20,47227
10499,-99,-99,h2nt-2147483648,-99,20to5,20to5,47228
10500,-99,-99,h2nt-2147483648,-99,8to9,8to9,47232
10501,-99,-99,h2nt-2147483648,-99,10to14,10to14,47288
10502,-99,-99,h2nt-2147483648,-99,17to18,17to18,47290
10503,-99,-99,h2nt-2147483648,-99,10to14,10to14,47297
10504,-99,-99,h2nt-2147483648,-99,10to14,10to14,47298
10505,-99,-99,h2nt-2147483648,-99,20to5,20to5,47308
10506,-99,-99,h2nt-2147483648,-99,20to5,20to5,47309
10507,-99,-99,h2nt-2147483648,-99,20to5,20to5,47317
10508,-99,-99,h2nt-2147483648,-99,18to20,18to20,47387
10509,-99,-99,h2nt-2147483648,-99,6to7,6to7,47436
10510,-99,-99,h2nt-2147483648,-99,16to17,16to17,47437
10511,-99,-99,h2nt-2147483648,-99,17to18,17to18,47465
10512,-99,-99,h2nt-2147483648,-99,18to20,18to20,47466
10513,-99,-99,h2nt-2147483648,-99,18to20,18to20,47467
10514,-99,-99,h2nt-2147483648,-99,20to5,20to5,47468
10515,-99,-99,h2nt-2147483648,-99,20to5,20to5,47469
10516,-99,-99,h2nt-2147483648,-99,20to5,20to5,47659
10517,-99,-99,h2nt-2147483648,-99,17to18,17to18,47662
10518,-99,-99,h2nt-2147483648,-99,18to20,18to20,47663
10519,-99,-99,h2nt-2147483648,-99,18to20,18to20,47793
10520,-99,-99,h2nt-2147483648,-99,17to18,17to18,47835
10521,-99,-99,h2nt-2147483648,-99,18to20,18to20,47836
10522,-99,-99,h2nt-2147483648,-99,9to10,9to10,47910
10523,-99,-99,h2nt-2147483648,-99,17to18,17to18,47914
10524,-99,-99,h2nt-2147483648,-99,18to20,18to20,47915
10525,-99,-99,h2nt-2147483648,-99,20to5,20to5,47916
10526,-99,-99,h2nt-2147483648,-99,20to5,20to5,47917
10527,-99,-99,h2nt-2147483648,-99,15to16,15to16,47931
10528,-99,-99,h2nt-2147483648,-99,16to17,16to17,47932
10529,-99,-99,h2nt-2147483648,-99,10to14,10to14,47971
10530,-99,-99,h2nt-2147483648,-99,10to14,10to14,47973
10531,-99,-99,h2nt-2147483648,-99,18to20,18to20,48137
10532,-99,-99,h2nt-2147483648,-99,10to14,10to14,48146
10533,-99,-99,h2nt-2147483648,-99,18to20,18to20,48150
10534,-99,-99,h2nt-2147483648,-99,20to5,20to5,48151
10535,-99,-99,h2nt-2147483648,-99,17to18,17to18,48165
10536,-99,-99,h2nt-2147483648,-99,18to20,18to20,48166
10537,-99,-99,h2nt-2147483648,-99,15to16,15to16,48184
10538,-99,-99,h2nt-2147483648,-99,16to17,16to17,48185
10539,-99,-99,h2nt-2147483648,-99,20to5,20to5,48272
10540,-99,-99,h2nt-2147483648,-99,20to5,20to5,48325
10541,-99,-99,h2nt-2147483648,-99,20to5,20to5,48447
10542,-99,-99,h2nt-2147483648,-99,16to17,16to17,48469
10543,-99,-99,h2nt-2147483648,-99,9to10,9to10,48552
10544,-99,-99,h2nt-2147483648,-99,16to17,16to17,48554
10545,-99,-99,h2nt-2147483648,-99,20to5,20to5,48556
10546,-99,-99,h2nt-2147483648,-99,20to5,20to5,48557
10547,-99,-99,h2nt-2147483648,-99,16to17,16to17,48639
10548,-99,-99,h2nt-2147483648,-99,17to18,17to18,48684
10549,-99,-99,h2nt-2147483648,-99,18to20,18to20,48685
10550,-99,-99,h2nt-2147483648,-99,17to18,17to18,48741
10551,-99,-99,h2nt-2147483648,-99,18to20,18to20,48742
10552,-99,-99,h2nt-2147483648,-99,20to5,20to5,48743
10553,-99,-99,h2nt-2147483648,-99,8to9,8to9,48824
10554,-99,-99,h2nt-2147483648,-99,15to16,15to16,48825
10555,-99,-99,h2nt-2147483648,-99,16to17,16to17,48826
10556,-99,-99,h2nt-2147483648,-99,10to14,10to14,48950
10557,-99,-99,h2nt-2147483648,-99,10to14,10to14,48951
10558,-99,-99,h2nt-2147483648,-99,15to16,15to16,48989
10559,-99,-99,h2nt-2147483648,-99,18to20,18to20,48990
10560,-99,-99,h2nt-2147483648,-99,18to20,18to20,48991
10561,-99,-99,h2nt-2147483648,-99,20to5,20to5,48992
10562,-99,-99,h2nt-2147483648,-99,20to5,20to5,48993
10563,-99,-99,h2nt-2147483648,-99,20to5,20to5,49045
10564,-99,-99,h2nt-2147483648,-99,20to5,20to5,49089
10565,-99,-99,h2nt-2147483648,-99,20to5,20to5,49141
10566,-99,-99,h2nt-2147483648,-99,20to5,20to5,49165
10567,-99,-99,h2nt-2147483648,-99,15to16,15to16,49168
10568,-99,-99,h2nt-2147483648,-99,17to18,17to18,49317
10569,-99,-99,h2nt-2147483648,-99,20to5,20to5,49318
10570,-99,-99,h2nt-2147483648,-99,20to5,20to5,49324
10571,-99,-99,h2nt-2147483648,-99,10to14,10to14,49356
10572,-99,-99,h2nt-2147483648,-99,10to14,10to14,49357
10573,-99,-99,h2nt-2147483648,-99,18to20,18to20,49372
10574,-99,-99,h2nt-2147483648,-99,18to20,18to20,49373
10575,-99,-99,h2nt-2147483648,-99,20to5,20to5,49374
10576,-99,-99,h2nt-2147483648,-99,20to5,20to5,49402
10577,-99,-99,h2nt-2147483648,-99,20to5,20to5,49403
10578,-99,-99,h2nt-2147483648,-99,10to14,10to14,49542
10579,-99,-99,h2nt-2147483648,-99,14to15,14to15,49543
10580,-99,-99,h2nt-2147483648,-99,20to5,20to5,49567
10581,-99,-99,h2nt-2147483648,-99,17to18,17to18,49603
10582,-99,-99,h2nt-2147483648,-99,17to18,17to18,49623
10583,-99,-99,h2nt-2147483648,-99,20to5,20to5,49675
10584,-99,-99,h2nt-2147483648,-99,20to5,20to5,49676
10585,-99,-99,h2nt-2147483648,-99,16to17,16to17,49681
10586,-99,-99,h2nt-2147483648,-99,18to20,18to20,49682
10587,-99,-99,h2nt-2147483648,-99,20to5,20to5,49683
10588,-99,-99,h2nt-2147483648,-99,20to5,20to5,49684
10589,-99,-99,h2nt-2147483648,-99,18to20,18to20,49715
10590,-99,-99,h2nt-2147483648,-99,20to5,20to5,49716
10591,-99,-99,h2nt-2147483648,-99,20to5,20to5,49738
10592,-99,-99,h2nt-2147483648,-99,10to14,10to14,49747
10593,-99,-99,h2nt-2147483648,-99,17to18,17to18,49896
10594,-99,-99,h2nt-2147483648,-99,20to5,20to5,49897
10595,-99,-99,h2nt-2147483648,-99,16to17,16to17,50047
10596,-99,-99,h2nt-2147483648,-99,20to5,20to5,50048
10597,-99,-99,h2nt-2147483648,-99,20to5,20to5,50103
10598,-99,-99,h2nt-2147483648,-99,20to5,20to5,50106
10599,-99,-99,h2nt-2147483648,-99,18to20,18to20,50111
10600,-99,-99,h2nt-2147483648,-99,20to5,20to5,50112
10601,-99,-99,h2nt-2147483648,-99,18to20,18to20,50122
10602,-99,-99,h2nt-2147483648,-99,20to5,20to5,50132
10603,-99,-99,h2nt-2147483648,-99,5to6,5to6,50134
10604,-99,-99,h2nt-2147483648,-99,8to9,8to9,50135
10605,-99,-99,h2nt-2147483648,-99,20to5,20to5,50139
10606,-99,-99,h2nt-2147483648,-99,18to20,18to20,50176
10607,-99,-99,h2nt-2147483648,-99,20to5,20to5,50177
10608,-99,-99,h2nt-2147483648,-99,10to14,10to14,50242
10609,-99,-99,h2nt-2147483648,-99,20to5,20to5,50415
10610,-99,-99,h2nt-2147483648,-99,18to20,18to20,50420
10611,-99,-99,h2nt-2147483648,-99,20to5,20to5,50421
10612,-99,-99,h2nt-2147483648,-99,18to20,18to20,50441
10613,-99,-99,h2nt-2147483648,-99,20to5,20to5,50442
10614,-99,-99,h2nt-2147483648,-99,15to16,15to16,50509
10615,-99,-99,h2nt-2147483648,-99,15to16,15to16,50510
10616,-99,-99,h2nt-2147483648,-99,20to5,20to5,50514
10617,-99,-99,h2nt-2147483648,-99,16to17,16to17,50548
10618,-99,-99,h2nt-2147483648,-99,20to5,20to5,50568
10619,-99,-99,h2nt-2147483648,-99,18to20,18to20,50572
10620,-99,-99,h2nt-2147483648,-99,20to5,20to5,50573
10621,-99,-99,h2nt-2147483648,-99,10to14,10to14,50584
10622,-99,-99,h2nt-2147483648,-99,17to18,17to18,50585
10623,-99,-99,h2nt-2147483648,-99,20to5,20to5,50638
10624,-99,-99,h2nt-2147483648,-99,20to5,20to5,50724
10625,-99,-99,h2nt-2147483648,-99,20to5,20to5,50725
10626,-99,-99,h2nt-2147483648,-99,18to20,18to20,50735
10627,-99,-99,h2nt-2147483648,-99,20to5,20to5,50736
10628,-99,-99,h2nt-2147483648,-99,20to5,20to5,50737
10629,-99,-99,h2nt-2147483648,-99,10to14,10to14,50818
10630,-99,-99,h2nt-2147483648,-99,14to15,14to15,50855
10631,-99,-99,h2nt-2147483648,-99,17to18,17to18,50856
10632,-99,-99,h2nt-2147483648,-99,10to14,10to14,50860
10633,-99,-99,h2nt-2147483648,-99,14to15,14to15,50864
10634,-99,-99,h2nt-2147483648,-99,18to20,18to20,50944
10635,-99,-99,h2nt-2147483648,-99,20to5,20to5,50945
10636,-99,-99,h2nt-2147483648,-99,15to16,15to16,51058
10637,-99,-99,h2nt-2147483648,-99,18to20,18to20,51101
10638,-99,-99,h2nt-2147483648,-99,18to20,18to20,51102
10639,-99,-99,h2nt-2147483648,-99,20to5,20to5,51103
10640,-99,-99,h2nt-2147483648,-99,8to9,8to9,51104
10641,-99,-99,h2nt-2147483648,-99,17to18,17to18,51112
10642,-99,-99,h2nt-2147483648,-99,14to15,14to15,51149
10643,-99,-99,h2nt-2147483648,-99,7to8,7to8,51192
10644,-99,-99,h2nt-2147483648,-99,17to18,17to18,51194
10645,-99,-99,h2nt-2147483648,-99,20to5,20to5,51196
10646,-99,-99,h2nt-2147483648,-99,18to20,18to20,51199
10647,-99,-99,h2nt-2147483648,-99,20to5,20to5,51200
10648,-99,-99,h2nt-2147483648,-99,18to20,18to20,51209
10649,-99,-99,h2nt-2147483648,-99,18to20,18to20,51210
10650,-99,-99,h2nt-2147483648,-99,6to7,6to7,51232
10651,-99,-99,h2nt-2147483648,-99,20to5,20to5,51283
10652,-99,-99,h2nt-2147483648,-99,20to5,20to5,51284
10653,-99,-99,h2nt-2147483648,-99,17to18,17to18,51318
10654,-99,-99,h2nt-2147483648,-99,18to20,18to20,51319
10655,-99,-99,h2nt-2147483648,-99,20to5,20to5,51320
10656,-99,-99,h2nt-2147483648,-99,18to20,18to20,51366
10657,-99,-99,h2nt-2147483648,-99,20to5,20to5,51367
10658,-99,-99,h2nt-2147483648,-99,7to8,7to8,51382
10659,-99,-99,h2nt-2147483648,-99,18to20,18to20,51383
10660,-99,-99,h2nt-2147483648,-99,20to5,20to5,51384
10661,-99,-99,h2nt-2147483648,-99,17to18,17to18,51487
10662,-99,-99,h2nt-2147483648,-99,20to5,20to5,51499
10663,-99,-99,h2nt-2147483648,-99,9to10,9to10,51504
10664,-99,-99,h2nt-2147483648,-99,16to17,16to17,51595
10665,-99,-99,h2nt-2147483648,-99,17to18,17to18,51596
10666,-99,-99,h2nt-2147483648,-99,17to18,17to18,51599
10667,-99,-99,h2nt-2147483648,-99,18to20,18to20,51601
10668,-99,-99,h2nt-2147483648,-99,20to5,20to5,51610
10669,-99,-99,h2nt-2147483648,-99,7to8,7to8,51640
10670,-99,-99,h2nt-2147483648,-99,16to17,16to17,51643
10671,-99,-99,h2nt-2147483648,-99,17to18,17to18,51644
10672,-99,-99,h2nt-2147483648,-99,18to20,18to20,51645
10673,-99,-99,h2nt-2147483648,-99,18to20,18to20,51646
10674,-99,-99,h2nt-2147483648,-99,10to14,10to14,51669
10675,-99,-99,h2nt-2147483648,-99,10to14,10to14,51670
10676,-99,-99,h2nt-2147483648,-99,20to5,20to5,51679
10677,-99,-99,h2nt-2147483648,-99,10to14,10to14,51733
10678,-99,-99,h2nt-2147483648,-99,10to14,10to14,51734
10679,-99,-99,h2nt-2147483648,-99,14to15,14to15,51735
10680,-99,-99,h2nt-2147483648,-99,14to15,14to15,51736
10681,-99,-99,h2nt-2147483648,-99,9to10,9to10,51838
10682,-99,-99,h2nt-2147483648,-99,18to20,18to20,51840
10683,-99,-99,h2nt-2147483648,-99,5to6,5to6,51856
10684,-99,-99,h2nt-2147483648,-99,18to20,18to20,51868
10685,-99,-99,h2nt-2147483648,-99,20to5,20to5,51939
10686,-99,-99,h2nt-2147483648,-99,9to10,9to10,52032
10687,-99,-99,h2nt-2147483648,-99,17to18,17to18,52035
10688,-99,-99,h2nt-2147483648,-99,6to7,6to7,52047
10689,-99,-99,h2nt-2147483648,-99,20to5,20to5,52050
10690,-99,-99,h2nt-2147483648,-99,18to20,18to20,52089
10691,-99,-99,h2nt-2147483648,-99,20to5,20to5,52090
10692,-99,-99,h2nt-2147483648,-99,18to20,18to20,52132
10693,-99,-99,h2nt-2147483648,-99,18to20,18to20,52133
10694,-99,-99,h2nt-2147483648,-99,20to5,20to5,52144
10695,-99,-99,h2nt-2147483648,-99,20to5,20to5,52145
10696,-99,-99,h2nt-2147483648,-99,17to18,17to18,52166
10697,-99,-99,h2nt-2147483648,-99,6to7,6to7,52185
10698,-99,-99,h2nt-2147483648,-99,7to8,7to8,52186
10699,-99,-99,h2nt-2147483648,-99,17to18,17to18,52187
10700,-99,-99,h2nt-2147483648,-99,20to5,20to5,52206
10701,-99,-99,h2nt-2147483648,-99,20to5,20to5,52246
10702,-99,-99,h2nt-2147483648,-99,20to5,20to5,52247
10703,-99,-99,h2nt-2147483648,-99,20to5,20to5,52370
10704,-99,-99,h2nt-2147483648,-99,17to18,17to18,52376
10705,-99,-99,h2nt-2147483648,-99,18to20,18to20,52377
10706,-99,-99,h2nt-2147483648,-99,18to20,18to20,52378
10707,-99,-99,h2nt-2147483648,-99,18to20,18to20,52398
10708,-99,-99,h2nt-2147483648,-99,20to5,20to5,52399
10709,-99,-99,h2nt-2147483648,-99,16to17,16to17,52482
10710,-99,-99,h2nt-2147483648,-99,16to17,16to17,52483
10711,-99,-99,h2nt-2147483648,-99,17to18,17to18,52484
10712,-99,-99,h2nt-2147483648,-99,17to18,17to18,52485
10713,-99,-99,h2nt-2147483648,-99,18to20,18to20,52508
10714,-99,-99,h2nt-2147483648,-99,20to5,20to5,52510
10715,-99,-99,h2nt-2147483648,-99,18to20,18to20,52520
10716,-99,-99,h2nt-2147483648,-99,18to20,18to20,52521
10717,-99,-99,h2nt-2147483648,-99,18to20,18to20,52522
10718,-99,-99,h2nt-2147483648,-99,18to20,18to20,52533
10719,-99,-99,h2nt-2147483648,-99,16to17,16to17,52630
10720,-99,-99,h2nt-2147483648,-99,10to14,10to14,52755
10721,-99,-99,h2nt-2147483648,-99,18to20,18to20,52758
10722,-99,-99,h2nt-2147483648,-99,20to5,20to5,52759
10723,-99,-99,h2nt-2147483648,-99,18to20,18to20,52841
10724,-99,-99,h2nt-2147483648,-99,16to17,16to17,52902
10725,-99,-99,h2nt-2147483648,-99,18to20,18to20,52906
10726,-99,-99,h2nt-2147483648,-99,18to20,18to20,52907
10727,-99,-99,h2nt-2147483648,-99,20to5,20to5,52908
10728,-99,-99,h2nt-2147483648,-99,17to18,17to18,53016
10729,-99,-99,h2nt-2147483648,-99,18to20,18to20,53017
10730,-99,-99,h2nt-2147483648,-99,10to14,10to14,53222
10731,-99,-99,h2nt-2147483648,-99,10to14,10to14,53223
10732,-99,-99,h2nt-2147483648,-99,16to17,16to17,53292
10733,-99,-99,h2nt-2147483648,-99,18to20,18to20,53293
10734,-99,-99,h2nt-2147483648,-99,20to5,20to5,53295
10735,-99,-99,h2nt-2147483648,-99,14to15,14to15,53312
10736,-99,-99,h2nt-2147483648,-99,17to18,17to18,53346
10737,-99,-99,h2nt-2147483648,-99,18to20,18to20,53347
10738,-99,-99,h2nt-2147483648,-99,20to5,20to5,53428
10739,-99,-99,h2nt-2147483648,-99,20to5,20to5,53433
10740,-99,-99,h2nt-2147483648,-99,20to5,20to5,53455
10741,-99,-99,h2nt-2147483648,-99,20to5,20to5,53482
10742,-99,-99,h2nt-2147483648,-99,17to18,17to18,53507
10743,-99,-99,h2nt-2147483648,-99,18to20,18to20,53508
10744,-99,-99,h2nt-2147483648,-99,18to20,18to20,53509
10745,-99,-99,h2nt-2147483648,-99,20to5,20to5,53520
10746,-99,-99,h2nt-2147483648,-99,20to5,20to5,53566
10747,-99,-99,h2nt-2147483648,-99,9to10,9to10,53586
10748,-99,-99,h2nt-2147483648,-99,20to5,20to5,53675
10749,-99,-99,h2nt-2147483648,-99,20to5,20to5,53676
10750,-99,-99,h2nt-2147483648,-99,16to17,16to17,53773
10751,-99,-99,h2nt-2147483648,-99,20to5,20to5,53839
10752,-99,-99,h2nt-2147483648,-99,20to5,20to5,53840
10753,-99,-99,h2nt-2147483648,-99,18to20,18to20,53897
10754,-99,-99,h2nt-2147483648,-99,17to18,17to18,53915
10755,-99,-99,h2nt-2147483648,-99,18to20,18to20,53921
10756,-99,-99,h2nt-2147483648,-99,20to5,20to5,53922
10757,-99,-99,h2nt-2147483648,-99,20to5,20to5,53927
10758,-99,-99,h2nt-2147483648,-99,5to6,5to6,53928
10759,-99,-99,h2nt-2147483648,-99,7to8,7to8,53929
10760,-99,-99,h2nt-2147483648,-99,9to10,9to10,54074
10761,-99,-99,h2nt-2147483648,-99,16to17,16to17,54075
10762,0,592,h3nt1,1823,18to20,18to20,8
10763,0,564,h3nt1,1692,20to5,20to5,9
10764,0,592,h3nt1,1823,18to20,18to20,10
10765,0,564,h3nt1,1692,20to5,20to5,11
10766,0,1253,h3nt3,2432,9to10,9to10,175
10767,0,818,h3nt2,2178,15to16,15to16,218
10768,0,144,h3nt2,665,16to17,16to17,219
10769,0,818,h3nt2,2178,15to16,15to16,223
10770,0,144,h3nt2,665,16to17,16to17,224
10771,0,115,h3nt1,604,18to20,18to20,238
10772,0,303,h3nt1,888,18to20,18to20,239
10773,0,310,h3nt1,835,18to20,18to20,240
10774,0,334,h3nt3,1058,18to20,18to20,248
10775,0,334,h3nt3,985,20to5,20to5,249
10776,0,167,h3nt2,729,6to7,6to7,286
10777,0,167,h3nt2,729,6to7,6to7,290
10778,0,167,h3nt2,735,15to16,15to16,291
10779,0,167,h3nt2,729,6to7,6to7,292
10780,0,167,h3nt2,735,15to16,15to16,293
10781,0,60,h3nt3,442,6to7,6to7,317
10782,0,60,h3nt3,442,16to17,16to17,320
10783,0,60,h3nt3,442,6to7,6to7,325
10784,0,60,h3nt3,442,16to17,16to17,326
10785,0,60,h3nt3,442,6to7,6to7,327
10786,0,60,h3nt3,442,16to17,16to17,328
10787,-99,-99,h3nt-2147483648,-99,8to9,8to9,354
10788,-99,-99,h3nt-2147483648,-99,15to16,15to16,357
10789,-99,-99,h3nt-2147483648,-99,8to9,8to9,366
10790,-99,-99,h3nt-2147483648,-99,15to16,15to16,367
10791,-99,-99,h3nt-2147483648,-99,8to9,8to9,368
10792,-99,-99,h3nt-2147483648,-99,15to16,15to16,369
10793,-99,-99,h3nt-2147483648,-99,15to16,15to16,378
10794,-99,-99,h3nt-2147483648,-99,18to20,18to20,382
10795,-99,-99,h3nt-2147483648,-99,18to20,18to20,383
10796,-99,-99,h3nt-2147483648,-99,18to20,18to20,388
10797,-99,-99,h3nt-2147483648,-99,18to20,18to20,389
10798,-99,-99,h3nt-2147483648,-99,15to16,15to16,392
10799,-99,-99,h3nt-2147483648,-99,18to20,18to20,394
10800,-99,-99,h3nt-2147483648,-99,18to20,18to20,395
10801,0,175,h3nt3,702,16to17,16to17,411
10802,0,175,h3nt3,702,16to17,16to17,418
10803,0,1260,h3nt2,2280,7to8,7to8,449
10804,0,1199,h3nt2,2134,17to18,17to18,452
10805,0,1260,h3nt2,2280,7to8,7to8,453
10806,0,1199,h3nt2,2134,17to18,17to18,456
10807,0,1260,h3nt2,2280,7to8,7to8,457
10808,0,1199,h3nt2,2134,17to18,17to18,458
10809,0,2440,h3nt2,3409,8to9,8to9,482
10810,0,2108,h3nt2,3182,10to14,10to14,486
10811,0,634,h3nt2,1578,16to17,16to17,487
10812,0,264,h3nt2,852,16to17,16to17,488
10813,0,2440,h3nt2,3409,8to9,8to9,492
10814,0,2108,h3nt2,3182,10to14,10to14,496
10815,0,634,h3nt2,1578,16to17,16to17,497
10816,0,264,h3nt2,852,16to17,16to17,498
10817,0,2440,h3nt2,3409,8to9,8to9,499
10818,0,2108,h3nt2,3182,10to14,10to14,500
10819,0,634,h3nt2,1578,16to17,16to17,501
10820,0,264,h3nt2,852,16to17,16to17,502
10821,0,479,h3nt1,1204,10to14,10to14,556
10822,0,209,h3nt1,714,10to14,10to14,557
10823,0,660,h3nt1,1546,14to15,14to15,558
10824,0,479,h3nt1,1204,10to14,10to14,559
10825,0,209,h3nt1,714,10to14,10to14,560
10826,0,660,h3nt1,1546,14to15,14to15,561
10827,0,479,h3nt1,1204,10to14,10to14,562
10828,0,209,h3nt1,714,10to14,10to14,563
10829,0,660,h3nt1,1546,14to15,14to15,564
10830,0,66,h3nt1,850,20to5,20to5,598
10831,0,46,h3nt1,791,20to5,20to5,599
10832,0,1862,h3nt2,3538,7to8,7to8,608
10833,0,1862,h3nt2,3538,7to8,7to8,615
10834,0,679,h3nt3,1495,10to14,10to14,626
10835,0,605,h3nt3,1554,10to14,10to14,627
10836,0,2431,h3nt1,3915,18to20,18to20,630
10837,0,72,h3nt3,1513,16to17,16to17,738
10838,0,163,h3nt3,1366,20to5,20to5,763
10839,0,163,h3nt3,1366,20to5,20to5,767
10840,0,378,h3nt2,1887,20to5,20to5,832
10841,0,122,h3nt3,1315,10to14,10to14,848
10842,0,238,h3nt3,1537,16to17,16to17,853
10843,0,125,h3nt3,1078,17to18,17to18,854
10844,0,122,h3nt3,1315,10to14,10to14,858
10845,0,238,h3nt3,1537,16to17,16to17,859
10846,0,125,h3nt3,1078,17to18,17to18,860
10847,0,122,h3nt3,1315,10to14,10to14,861
10848,0,238,h3nt3,1537,16to17,16to17,866
10849,0,125,h3nt3,1078,17to18,17to18,867
10850,0,82,h3nt3,1096,17to18,17to18,881
10851,0,84,h3nt3,1119,17to18,17to18,882
10852,0,84,h3nt3,1119,17to18,17to18,894
10853,0,82,h3nt3,1096,17to18,17to18,895
10854,0,84,h3nt3,1119,17to18,17to18,896
10855,0,82,h3nt3,1096,17to18,17to18,901
10856,0,84,h3nt3,1119,17to18,17to18,902
10857,0,366,h3nt3,901,10to14,10to14,961
10858,0,374,h3nt3,928,10to14,10to14,962
10859,0,6708,h3nt3,9287,7to8,7to8,999
10860,0,6589,h3nt3,9590,15to16,15to16,1000
10861,0,373,h3nt3,1273,18to20,18to20,1053
10862,0,1023,h3nt3,2684,20to5,20to5,1054
10863,0,838,h3nt3,2265,20to5,20to5,1055
10864,0,1023,h3nt3,2684,20to5,20to5,1061
10865,0,838,h3nt3,2265,20to5,20to5,1062
10866,0,358,h3nt3,1465,20to5,20to5,1078
10867,0,79,h3nt3,1033,20to5,20to5,1079
10868,0,165,h3nt1,688,20to5,20to5,1100
10869,0,178,h3nt1,897,20to5,20to5,1101
10870,0,328,h3nt1,1141,20to5,20to5,1102
10871,0,363,h3nt3,1185,8to9,8to9,1117
10872,0,362,h3nt3,1235,15to16,15to16,1120
10873,0,363,h3nt3,1185,8to9,8to9,1125
10874,0,362,h3nt3,1235,15to16,15to16,1126
10875,0,363,h3nt3,1185,8to9,8to9,1127
10876,0,362,h3nt3,1235,15to16,15to16,1128
10877,0,282,h3nt3,969,15to16,15to16,1221
10878,0,439,h3nt3,1243,18to20,18to20,1222
10879,0,733,h3nt1,2047,9to10,9to10,1257
10880,0,29,h3nt1,516,10to14,10to14,1260
10881,0,3225,h3nt1,5188,20to5,20to5,1284
10882,0,3226,h3nt1,5376,14to15,14to15,1285
10883,0,134,h3nt1,1202,20to5,20to5,1352
10884,0,134,h3nt1,1202,20to5,20to5,1356
