,hhno,pno,day,tour,half,tseg,tsvid,opurp,dpurp,oadtyp,dadtyp,opcl,otaz,dpcl,dtaz,mode,pathtype,dorp,deptm,arrtm,endacttm,travtime,travcost,travdist
894,17102166,2,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,4,0,1,660,675,75,8,0,1.57
895,17102166,2,1,-1,-1,-1,5,0,3,-1,-1,-1,-1,-1,-1,1,0,3,750,760,20,2,0,0.23
896,17102166,2,1,-1,-1,-1,6,2,0,-1,-1,-1,-1,-1,-1,1,0,3,780,790,650,2,0,0.28
897,17102166,3,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,1,0,3,375,385,395,2,0,0.23
898,17102166,3,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,1,0,3,780,790,650,2,0,0.28
899,17102166,4,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,1,0,3,375,385,20,2,0,0.23
900,17102166,4,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,1,0,3,405,415,185,2,0,0.28
901,17102166,4,1,-1,-1,-1,3,0,5,-1,-1,-1,-1,-1,-1,4,0,2,600,615,45,8,0,1.57
902,17102166,4,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,4,0,2,660,675,75,8,0,1.57
903,17102166,4,1,-1,-1,-1,5,0,2,-1,-1,-1,-1,-1,-1,1,0,3,750,760,20,2,0,0.23
904,17102166,4,1,-1,-1,-1,6,2,0,-1,-1,-1,-1,-1,-1,1,0,3,780,790,650,2,0,0.28
905,17102252,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,1,0,3,390,420,300,5,0,0.82
906,17102252,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,1,0,3,720,750,90,5,0,0.82
907,17102252,1,1,-1,-1,-1,3,0,6,-1,-1,-1,-1,-1,-1,1,0,3,840,870,60,4,0,0.8
908,17102252,1,1,-1,-1,-1,4,6,0,-1,-1,-1,-1,-1,-1,1,0,3,930,960,480,4,0,0.8
909,17102273,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,210,235,635,15,0,4.82
910,17102273,1,1,-1,-1,-1,2,1,5,-1,-1,-1,-1,-1,-1,3,0,1,870,875,10,2,0,0.5
911,17102273,1,1,-1,-1,-1,3,5,0,-1,-1,-1,-1,-1,-1,3,0,1,885,910,530,16,0,4.48
912,17102274,1,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,3,0,1,705,715,45,9,0,3.02
913,17102274,1,1,-1,-1,-1,2,4,0,-1,-1,-1,-1,-1,-1,3,0,1,760,770,190,10,0,3.31
914,17102274,1,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,4,0,1,960,965,125,9,0,3.01
915,17102274,1,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,4,0,1,1090,1095,345,10,0,2.92
916,17102274,2,1,-1,-1,-1,1,0,6,-1,-1,-1,-1,-1,-1,4,0,2,570,580,95,9,0,2.96
917,17102274,2,1,-1,-1,-1,2,6,0,-1,-1,-1,-1,-1,-1,5,0,2,675,685,275,10,0,2.95
918,17102274,2,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,4,0,3,960,965,125,9,0,3.01
919,17102274,2,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,4,0,3,1090,1095,345,10,0,2.92
920,17102276,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,325,350,480,15,0,6.99
921,17102276,1,1,-1,-1,-1,2,1,8,-1,-1,-1,-1,-1,-1,3,0,1,830,860,70,12,0,4.96
922,17102276,1,1,-1,-1,-1,3,8,0,-1,-1,-1,-1,-1,-1,3,0,1,930,950,490,15,0,6.81
923,17102280,1,1,-1,-1,-1,1,0,6,-1,-1,-1,-1,-1,-1,1,0,3,450,465,135,4,0,0.6
924,17102280,1,1,-1,-1,-1,2,6,5,-1,-1,-1,-1,-1,-1,1,0,3,600,620,45,5,0,0.86
925,17102280,1,1,-1,-1,-1,3,5,8,-1,-1,-1,-1,-1,-1,1,0,3,665,670,15,3,0,0.49
926,17102280,1,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,1,0,3,685,695,745,2,0,0.33
927,17102289,1,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,3,0,1,320,330,180,1,0,0.25
928,17102289,1,1,-1,-1,-1,2,4,0,-1,-1,-1,-1,-1,-1,3,0,1,510,515,25,2,0,0.36
929,17102289,1,1,-1,-1,-1,3,0,6,-1,-1,-1,-1,-1,-1,4,0,1,540,550,50,7,0,1.47
930,17102289,1,1,-1,-1,-1,4,6,5,-1,-1,-1,-1,-1,-1,4,0,1,600,610,5,9,0,1.79
931,17102289,1,1,-1,-1,-1,5,5,0,-1,-1,-1,-1,-1,-1,4,0,1,615,620,90,3,0,0.41
932,17102289,1,1,-1,-1,-1,6,0,5,-1,-1,-1,-1,-1,-1,4,0,1,710,730,20,19,0,6.35
933,17102289,1,1,-1,-1,-1,7,5,8,-1,-1,-1,-1,-1,-1,4,0,1,750,760,75,11,0,3.37
934,17102289,1,1,-1,-1,-1,8,8,0,-1,-1,-1,-1,-1,-1,4,0,1,835,870,570,25,0,6.9
935,17102289,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,360,405,495,16,0,5.82
936,17102289,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,6,1,3,900,930,510,15,0,5.2
937,17102289,4,1,-1,-1,-1,1,0,6,-1,-1,-1,-1,-1,-1,4,0,3,540,550,50,7,0,1.47
938,17102289,4,1,-1,-1,-1,2,6,5,-1,-1,-1,-1,-1,-1,4,0,3,600,610,5,9,0,1.79
939,17102289,4,1,-1,-1,-1,3,5,0,-1,-1,-1,-1,-1,-1,4,0,3,615,620,90,3,0,0.41
940,17102289,4,1,-1,-1,-1,4,0,5,-1,-1,-1,-1,-1,-1,4,0,3,710,730,20,19,0,6.35
941,17102289,4,1,-1,-1,-1,5,5,8,-1,-1,-1,-1,-1,-1,4,0,3,750,760,75,11,0,3.37
942,17102289,4,1,-1,-1,-1,6,8,0,-1,-1,-1,-1,-1,-1,4,0,3,835,870,570,25,0,6.9
943,17102313,1,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,1,0,3,790,795,0,2,0,0.4
944,17102313,1,1,-1,-1,-1,2,8,0,-1,-1,-1,-1,-1,-1,1,0,3,795,810,630,2,0,0.4
945,17102374,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,285,315,585,17,0,9.22
946,17102374,1,1,-1,-1,-1,2,1,4,-1,-1,-1,-1,-1,-1,3,0,1,900,920,5,12,0,6.83
947,17102374,1,1,-1,-1,-1,3,4,0,-1,-1,-1,-1,-1,-1,3,0,1,925,930,510,2,0,1.09
948,17102374,2,1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,1,240,255,855,13,0,4.43
949,17102374,2,1,-1,-1,-1,2,0,1,-1,-1,-1,-1,-1,-1,3,0,1,1110,1125,315,14,0,4.17
950,17102387,1,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,5,0,1,275,285,5,3,0,0.56
951,17102387,1,1,-1,-1,-1,2,2,4,-1,-1,-1,-1,-1,-1,3,0,1,290,295,10,3,0,0.65
952,17102387,1,1,-1,-1,-1,3,4,1,-1,-1,-1,-1,-1,-1,3,0,1,305,310,340,1,0,0.16
953,17102387,1,1,-1,-1,-1,4,1,3,-1,-1,-1,-1,-1,-1,3,0,1,650,655,10,2,0,0.5
954,17102387,1,1,-1,-1,-1,5,2,6,-1,-1,-1,-1,-1,-1,4,0,1,665,670,5,2,0,0.67
955,17102387,1,1,-1,-1,-1,6,6,3,-1,-1,-1,-1,-1,-1,4,0,1,675,680,5,4,0,0.84
956,17102387,1,1,-1,-1,-1,7,3,1,-1,-1,-1,-1,-1,-1,3,0,1,685,690,225,2,0,0.38
957,17102387,1,1,-1,-1,-1,8,1,3,-1,-1,-1,-1,-1,-1,3,0,1,915,920,5,2,0,0.38
958,17102387,1,1,-1,-1,-1,9,3,4,-1,-1,-1,-1,-1,-1,4,0,1,925,945,105,22,0,11.97
959,17102387,1,1,-1,-1,-1,10,4,0,-1,-1,-1,-1,-1,-1,4,0,1,1050,1070,370,20,0,11.85
960,17102387,2,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,5,0,3,275,285,380,3,0,0.56
961,17102387,2,1,-1,-1,-1,2,2,6,-1,-1,-1,-1,-1,-1,4,0,3,665,670,5,2,0,0.67
962,17102387,2,1,-1,-1,-1,3,6,3,-1,-1,-1,-1,-1,-1,4,0,3,675,680,245,4,0,0.84
963,17102387,2,1,-1,-1,-1,4,3,4,-1,-1,-1,-1,-1,-1,4,0,3,925,945,105,22,0,11.97
964,17102387,2,1,-1,-1,-1,5,4,0,-1,-1,-1,-1,-1,-1,4,0,3,1050,1070,370,20,0,11.85
965,17102449,1,1,-1,-1,-1,1,0,10,-1,-1,-1,-1,-1,-1,4,0,2,255,280,15,38,0,6.44
966,17102449,1,1,-1,-1,-1,2,10,10,-1,-1,-1,-1,-1,-1,6,5,3,295,330,5,29,0,8.64
967,17102449,1,1,-1,-1,-1,3,10,6,-1,-1,-1,-1,-1,-1,4,0,2,335,340,10,2,0,0.32
968,17102449,1,1,-1,-1,-1,4,6,7,-1,-1,-1,-1,-1,-1,4,0,2,350,370,185,11,0,5.16
969,17102449,1,1,-1,-1,-1,5,7,6,-1,-1,-1,-1,-1,-1,4,0,2,555,570,25,12,0,5.16
970,17102449,1,1,-1,-1,-1,6,6,10,-1,-1,-1,-1,-1,-1,6,5,2,595,645,0,54,0,8.93
971,17102449,1,1,-1,-1,-1,7,10,0,-1,-1,-1,-1,-1,-1,4,0,2,645,660,285,16,0,4.36
972,17102449,1,1,-1,-1,-1,8,0,8,-1,-1,-1,-1,-1,-1,2,0,3,945,960,130,8,0,1.49
973,17102449,1,1,-1,-1,-1,9,8,0,-1,-1,-1,-1,-1,-1,2,0,3,1090,1100,340,8,0,1.34
974,17102449,2,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,2,0,3,945,960,120,8,0,1.49
975,17102449,2,1,-1,-1,-1,2,8,0,-1,-1,-1,-1,-1,-1,2,0,3,1080,1090,350,8,0,1.35
976,17102461,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,425,435,315,6,0,1.44
977,17102461,1,1,-1,-1,-1,2,1,5,-1,-1,-1,-1,-1,-1,3,0,1,750,755,20,2,0,0.21
978,17102461,1,1,-1,-1,-1,3,5,0,-1,-1,-1,-1,-1,-1,3,0,1,775,785,655,7,0,1.64
979,17102485,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,215,245,530,32,0,22.26
980,17102485,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,775,840,600,32,0,20.05
981,17102485,2,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,8,0,3,315,360,400,9,0,3.56
982,17102485,2,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,8,0,3,760,805,635,9,0,3.51
983,17102485,3,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,4,0,3,300,310,1130,11,0,6.59
984,17102485,5,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,4,0,3,300,310,430,11,0,6.59
985,17102485,5,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,8,0,3,740,780,660,11,0,6.59
986,17102556,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,270,305,550,30,0,17.42
987,17102556,1,1,-1,-1,-1,2,1,5,-1,-1,-1,-1,-1,-1,3,0,1,855,880,15,24,0,18.26
988,17102556,1,1,-1,-1,-1,3,5,0,-1,-1,-1,-1,-1,-1,3,0,1,895,905,535,6,0,1.45
989,17102575,1,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,4,0,1,540,545,5,4,0,0.95
990,17102575,1,1,-1,-1,-1,2,5,6,-1,-1,-1,-1,-1,-1,4,0,1,550,560,10,5,0,1.59
991,17102575,1,1,-1,-1,-1,3,6,0,-1,-1,-1,-1,-1,-1,4,0,1,570,585,155,4,0,1.11
992,17102575,1,1,-1,-1,-1,4,0,5,-1,-1,-1,-1,-1,-1,3,0,1,740,755,10,10,0,5.19
993,17102575,1,1,-1,-1,-1,5,5,0,-1,-1,-1,-1,-1,-1,3,0,1,765,780,660,11,0,5.42
994,17102578,1,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,1,0,3,435,450,120,7,0,0.97
995,17102578,1,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,1,0,3,570,585,315,7,0,1.1
996,17102578,1,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,4,0,3,900,910,80,5,0,1.23
997,17102578,1,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,4,0,3,990,1005,435,5,0,1.15
998,17102578,2,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,4,0,3,900,910,80,5,0,1.23
999,17102578,2,1,-1,-1,-1,2,8,0,-1,-1,-1,-1,-1,-1,4,0,3,990,1005,435,5,0,1.15
1000,17102608,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,4,0,1,420,435,210,7,0,1.96
1001,17102608,1,1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,4,0,1,645,660,120,6,0,2.19
1002,17102608,1,1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,4,0,1,780,790,10,7,0,1.84
1003,17102608,1,1,-1,-1,-1,4,0,1,-1,-1,-1,-1,-1,-1,4,0,1,800,810,10,7,0,1.47
1004,17102608,1,1,-1,-1,-1,5,1,0,-1,-1,-1,-1,-1,-1,3,0,1,820,830,610,7,0,1.38
1005,17102637,1,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,4,0,1,375,390,130,11,0,2.83
1006,17102637,1,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,4,0,1,520,540,150,11,0,2.82
1007,17102637,1,1,-1,-1,-1,3,0,4,-1,-1,-1,-1,-1,-1,5,0,1,690,705,90,16,0,4.76
1008,17102637,1,1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,5,0,1,795,830,30,22,0,9.2
1009,17102637,1,1,-1,-1,-1,5,4,5,-1,-1,-1,-1,-1,-1,5,0,1,860,890,40,18,0,6.41
1010,17102637,1,1,-1,-1,-1,6,5,0,-1,-1,-1,-1,-1,-1,5,0,1,930,945,495,8,0,2.05
1011,17102637,2,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,3,0,1,660,675,5,14,0,5.7
1012,17102637,2,1,-1,-1,-1,2,4,1,-1,-1,-1,-1,-1,-1,3,0,1,680,690,555,1,0,0.15
1013,17102637,2,1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,3,0,1,1245,1265,175,16,0,7.01
1014,17102637,3,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,4,0,2,375,390,130,11,0,2.83
1015,17102637,3,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,4,0,2,520,540,150,11,0,2.82
1016,17102637,3,1,-1,-1,-1,3,0,4,-1,-1,-1,-1,-1,-1,5,0,2,690,705,90,16,0,4.76
1017,17102637,3,1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,5,0,2,795,830,30,22,0,9.2
1018,17102637,3,1,-1,-1,-1,5,4,5,-1,-1,-1,-1,-1,-1,5,0,2,860,890,40,18,0,6.41
1019,17102637,3,1,-1,-1,-1,6,5,0,-1,-1,-1,-1,-1,-1,5,0,2,930,945,495,8,0,2.05
1020,17102637,4,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,5,0,2,690,705,90,16,0,4.76
1021,17102637,4,1,-1,-1,-1,2,4,4,-1,-1,-1,-1,-1,-1,5,0,2,795,830,30,22,0,9.2
1022,17102637,4,1,-1,-1,-1,3,4,5,-1,-1,-1,-1,-1,-1,5,0,2,860,890,40,18,0,6.41
1023,17102637,4,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,5,0,2,930,945,495,8,0,2.05
1024,17102671,1,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,1,0,3,530,545,65,4,0,0.37
1025,17102671,1,1,-1,-1,-1,2,5,0,-1,-1,-1,-1,-1,-1,1,0,3,610,625,815,5,0,0.43
1026,17102684,1,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,4,0,1,675,710,0,2,0,0.64
1027,17102684,1,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,5,0,1,710,715,725,3,0,0.64
1028,17102684,2,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,4,0,1,300,305,0,2,0,0.64
1029,17102684,2,1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,6,1,3,305,345,525,29,0,20.1
1030,17102684,2,1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,6,1,3,870,920,520,30,0,20.63
1031,17102684,3,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,4,0,3,300,305,405,2,0,0.64
1032,17102684,3,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,5,0,3,710,715,725,3,0,0.64
1033,17102684,4,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,4,0,2,675,710,0,2,0,0.64
1034,17102684,4,1,-1,-1,-1,2,3,0,-1,-1,-1,-1,-1,-1,5,0,2,710,715,725,3,0,0.64
1035,17102694,1,1,-1,-1,-1,1,0,10,-1,-1,-1,-1,-1,-1,3,0,1,225,235,5,5,0,1.21
1036,17102694,1,1,-1,-1,-1,2,10,1,-1,-1,-1,-1,-1,-1,6,1,3,240,280,545,21,0,12.8
1037,17102694,1,1,-1,-1,-1,3,1,10,-1,-1,-1,-1,-1,-1,6,1,3,825,880,5,21,0,12.82
1038,17102694,1,1,-1,-1,-1,4,10,7,-1,-1,-1,-1,-1,-1,3,0,1,885,900,110,4,0,1.22
1039,17102694,1,1,-1,-1,-1,5,7,0,-1,-1,-1,-1,-1,-1,3,0,1,1010,1025,415,5,0,1.57
1040,17102694,2,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,8,0,3,340,360,390,6,0,1.63
1041,17102694,2,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,8,0,3,750,775,665,6,0,1.64
1042,17102694,3,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,370,390,480,15,0,5.31
1043,17102694,3,1,-1,-1,-1,2,1,5,-1,-1,-1,-1,-1,-1,3,0,1,870,890,25,11,0,4.28
1044,17102694,3,1,-1,-1,-1,3,5,0,-1,-1,-1,-1,-1,-1,3,0,1,915,925,515,8,0,2.35
1045,17102695,1,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,3,0,1,295,315,20,6,0,1.76
1046,17102695,1,1,-1,-1,-1,2,5,11,-1,-1,-1,-1,-1,-1,3,0,1,335,365,45,14,0,5.16
1047,17102695,1,1,-1,-1,-1,3,11,11,-1,-1,-1,-1,-1,-1,3,0,1,410,485,105,15,0,5.3
1048,17102695,1,1,-1,-1,-1,4,11,11,-1,-1,-1,-1,-1,-1,3,0,1,590,615,70,3,0,1.0
1049,17102695,1,1,-1,-1,-1,5,11,11,-1,-1,-1,-1,-1,-1,3,0,1,685,740,40,3,0,1.01
1050,17102695,1,1,-1,-1,-1,6,11,6,-1,-1,-1,-1,-1,-1,3,0,1,780,795,25,1,0,0.1
1051,17102695,1,1,-1,-1,-1,7,0,0,-1,-1,-1,-1,-1,-1,3,0,1,820,825,615,3,0,0.77
1052,17102695,2,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,4,0,1,230,255,0,4,0,1.58
1053,17102695,2,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,4,0,1,255,275,75,5,0,1.68
1054,17102695,2,1,-1,-1,-1,3,0,3,-1,-1,-1,-1,-1,-1,3,0,1,350,370,0,5,0,1.68
1055,17102695,2,1,-1,-1,-1,4,3,6,-1,-1,-1,-1,-1,-1,4,0,1,370,380,0,2,0,0.55
1056,17102695,2,1,-1,-1,-1,5,6,0,-1,-1,-1,-1,-1,-1,3,0,1,380,400,1040,5,0,1.65
1057,17102695,3,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,4,0,3,230,255,115,4,0,1.58
1058,17102695,3,1,-1,-1,-1,2,2,6,-1,-1,-1,-1,-1,-1,4,0,3,370,380,0,2,0,0.55
1059,17102695,3,1,-1,-1,-1,3,6,0,-1,-1,-1,-1,-1,-1,4,0,3,380,400,1040,5,0,1.65
1060,17102710,1,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,4,0,1,310,315,15,3,0,0.72
1061,17102710,1,1,-1,-1,-1,2,3,11,-1,-1,-1,-1,-1,-1,3,0,1,330,370,30,24,0,14.12
1062,17102710,1,1,-1,-1,-1,3,11,4,-1,-1,-1,-1,-1,-1,3,0,1,400,445,65,15,0,7.52
1063,17102710,1,1,-1,-1,-1,4,4,3,-1,-1,-1,-1,-1,-1,3,0,1,510,535,95,13,0,7.17
1064,17102710,1,1,-1,-1,-1,5,3,0,-1,-1,-1,-1,-1,-1,4,0,1,630,635,85,2,0,0.44
1065,17102710,1,1,-1,-1,-1,6,0,5,-1,-1,-1,-1,-1,-1,4,0,1,720,735,45,10,0,1.86
1066,17102710,1,1,-1,-1,-1,7,5,0,-1,-1,-1,-1,-1,-1,4,0,1,780,795,10,9,0,1.86
1067,17102710,1,1,-1,-1,-1,8,0,8,-1,-1,-1,-1,-1,-1,4,0,1,805,810,0,6,0,1.13
1068,17102710,1,1,-1,-1,-1,9,8,8,-1,-1,-1,-1,-1,-1,1,0,3,810,815,0,3,0,0.26
1069,17102710,1,1,-1,-1,-1,10,8,0,-1,-1,-1,-1,-1,-1,4,0,1,815,900,540,5,0,1.19
1070,17102710,2,1,-1,-1,-1,1,0,11,-1,-1,-1,-1,-1,-1,3,0,1,335,375,50,21,0,13.65
1071,17102710,2,1,-1,-1,-1,2,11,4,-1,-1,-1,-1,-1,-1,3,0,1,425,445,40,15,0,7.52
1072,17102710,2,1,-1,-1,-1,3,4,1,-1,-1,-1,-1,-1,-1,3,0,1,485,495,390,8,0,1.09
1073,17102710,2,1,-1,-1,-1,4,1,8,-1,-1,-1,-1,-1,-1,3,0,1,885,890,75,5,0,0.46
1074,17102710,2,1,-1,-1,-1,5,8,5,-1,-1,-1,-1,-1,-1,3,0,1,965,975,10,8,0,4.22
1075,17102710,2,1,-1,-1,-1,6,5,0,-1,-1,-1,-1,-1,-1,3,0,1,985,990,450,3,0,0.79
1076,17102710,3,1,-1,-1,-1,1,0,7,-1,-1,-1,-1,-1,-1,4,0,2,310,315,315,3,0,0.72
1077,17102710,3,1,-1,-1,-1,2,7,0,-1,-1,-1,-1,-1,-1,4,0,2,630,635,85,2,0,0.44
1078,17102710,3,1,-1,-1,-1,3,0,5,-1,-1,-1,-1,-1,-1,4,0,2,720,735,45,10,0,1.86
1079,17102710,3,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,4,0,2,780,795,10,9,0,1.86
1080,17102710,3,1,-1,-1,-1,5,0,8,-1,-1,-1,-1,-1,-1,4,0,2,805,810,0,6,0,1.13
1081,17102710,3,1,-1,-1,-1,6,8,8,-1,-1,-1,-1,-1,-1,1,0,3,810,815,0,3,0,0.26
1082,17102710,3,1,-1,-1,-1,7,8,0,-1,-1,-1,-1,-1,-1,4,0,2,815,900,540,5,0,1.19
1083,17102713,1,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,4,0,1,330,335,245,4,0,0.78
1084,17102713,1,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,3,0,1,580,585,140,4,0,0.78
1085,17102713,1,1,-1,-1,-1,3,0,3,-1,-1,-1,-1,-1,-1,3,0,1,725,735,10,4,0,0.78
1086,17102713,1,1,-1,-1,-1,4,2,0,-1,-1,-1,-1,-1,-1,4,0,1,745,755,685,4,0,0.78
1087,17102713,2,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,4,0,3,330,335,410,4,0,0.78
1088,17102713,2,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,4,0,3,745,755,685,4,0,0.78
1089,17102737,1,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,1,0,3,390,420,120,6,0,0.9
1090,17102737,1,1,-1,-1,-1,2,2,7,-1,-1,-1,-1,-1,-1,1,0,3,540,555,40,6,0,0.8
1091,17102737,1,1,-1,-1,-1,3,7,2,-1,-1,-1,-1,-1,-1,1,0,3,595,605,280,6,0,0.8
1092,17102737,1,1,-1,-1,-1,4,2,0,-1,-1,-1,-1,-1,-1,1,0,3,885,915,525,5,0,0.9
1093,17102737,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,1,0,3,-5,15,40,6,0,0.9
1094,17102737,2,1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,1,0,3,55,65,1375,6,0,0.78
1095,17102798,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,1,0,3,310,315,0,1,0,0.19
1096,17102798,1,1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,6,1,3,315,345,575,11,0,4.42
1097,17102798,1,1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,6,1,3,920,925,25,9,0,4.6
1098,17102798,1,1,-1,-1,-1,4,0,0,-1,-1,-1,-1,-1,-1,1,0,3,950,955,485,1,0,0.19
1099,17102866,2,1,-1,-1,-1,1,1,8,-1,-1,-1,-1,-1,-1,1,0,3,210,225,0,2,0,0.22
1100,17102866,2,1,-1,-1,-1,2,8,1,-1,-1,-1,-1,-1,-1,1,0,3,225,240,75,2,0,0.22
1101,17102866,2,1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,3,0,1,315,350,1090,21,5,13.93
1102,17102872,1,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,6,1,3,240,265,5,13,0,2.76
1103,17102872,1,1,-1,-1,-1,2,3,6,-1,-1,-1,-1,-1,-1,1,0,3,270,305,5,16,0,2.4
1104,17102872,1,1,-1,-1,-1,3,6,1,-1,-1,-1,-1,-1,-1,6,1,3,310,360,240,18,0,5.27
1105,17102872,1,1,-1,-1,-1,4,1,6,-1,-1,-1,-1,-1,-1,1,0,3,600,605,20,4,0,0.31
1106,17102872,1,1,-1,-1,-1,5,6,1,-1,-1,-1,-1,-1,-1,1,0,3,625,630,210,4,0,0.31
1107,17102872,1,1,-1,-1,-1,6,1,5,-1,-1,-1,-1,-1,-1,6,1,3,840,880,5,17,0,5.11
1108,17102872,1,1,-1,-1,-1,7,5,0,-1,-1,-1,-1,-1,-1,1,0,3,885,895,545,4,0,0.23
1109,17102872,2,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,6,1,3,630,660,10,13,0,2.76
1110,17102872,2,1,-1,-1,-1,2,3,0,-1,-1,-1,-1,-1,-1,1,0,3,670,705,735,12,0,2.11
1111,17102872,3,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,6,1,3,240,265,405,13,0,2.76
