tlvorig,tardest,totaz,topcl,toadtyp,tlvdest,tarorig,hhno,pno,day,pdpurp,tdtaz,tdpcl,tdadtyp,tpathtp,tripsh1,tripsh2,tmodetp,subtrs,odadtyp,jtindex,parent,tautotime,tautocost,tautodist,phtindx1,phtindx2,fhtindx1,fhtindx2,toexpfac
1150,1185,1660.0,-1,1,1200,1225,17108291,1710829101,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
390,420,747.0,-1,1,1050,1085,17121646,1712164601,4,1.0,650.0,-1.0,4,1,1,3,2,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
630,670,1679.0,-1,1,810,850,17152213,1715221301,4,7.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
900,920,1679.0,-1,1,920,940,17152213,1715221301,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
425,485,429.0,-1,1,1065,1130,17113839,1711383901,4,1.0,950.0,-1.0,4,1,1,3,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
390,405,441.0,-1,1,840,900,17105689,1710568902,4,1.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1130,1140,441.0,-1,1,1165,1175,17105689,1710568902,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
540,600,4.0,-1,1,750,810,17110337,1711033701,4,8.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1025,1045,4.0,-1,1,1110,1135,17110337,1711033701,4,2.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
600,605,2667.0,-1,1,900,905,17135472,1713547201,4,7.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
910,920,2667.0,-1,1,920,930,17135472,1713547201,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
465,505,484.0,-1,1,1005,1045,17105791,1710579101,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1120,1145,484.0,-1,1,1245,1270,17105791,1710579101,4,8.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
680,690,289.0,-1,1,710,720,17133910,1713391002,4,6.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
770,780,289.0,-1,1,1005,1015,17133910,1713391002,4,2.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
490,505,1654.0,-1,1,1080,1090,17116132,1711613202,4,1.0,,,4,1,1,1,2,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1115,1125,1654.0,-1,1,1125,1135,17116132,1711613202,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
455,485,1922.0,-1,1,980,1025,17142654,1714265401,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1040,1085,1922.0,-1,1,1085,1105,17142654,1714265401,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
360,365,429.0,-1,1,950,975,17113839,1711383902,4,1.0,313.0,-1.0,4,1,3,1,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,530,631.0,-1,1,975,1000,17106918,1710691801,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1140,1155,631.0,-1,1,1155,1170,17106918,1710691801,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
495,510,307.0,-1,1,935,950,17153468,1715346801,4,2.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1035,1065,307.0,-1,1,1165,1200,17153468,1715346801,4,8.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
390,420,3.0,-1,1,930,960,17110071,1711007102,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1080,1095,3.0,-1,1,1320,1335,17110071,1711007102,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
460,480,1649.0,-1,1,990,1015,17148185,1714818502,4,1.0,1585.0,-1.0,4,1,3,1,3,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
550,595,324.0,-1,1,1200,1215,17121909,1712190901,4,1.0,1548.0,-1.0,4,1,1,3,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
525,565,2560.0,-1,1,1075,1110,17107409,1710740901,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1260,1275,2560.0,-1,1,1310,1320,17107409,1710740901,4,5.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
400,435,93.0,-1,1,960,1015,17144169,1714416901,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1050,1055,93.0,-1,1,1150,1155,17144169,1714416901,4,4.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,540,307.0,-1,1,1020,1050,17132333,1713233301,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1055,1085,307.0,-1,1,1125,1155,17132333,1713233301,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
375,380,1706.0,-1,1,870,900,17146764,1714676403,4,2.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1080,1085,1706.0,-1,1,1350,1355,17146764,1714676403,4,8.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
610,630,601.0,-1,1,770,785,17105262,1710526202,4,5.0,726.0,-1.0,4,1,1,3,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
680,690,289.0,-1,1,710,720,17133910,1713391003,4,6.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
770,780,289.0,-1,1,1005,1015,17133910,1713391003,4,2.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,450,363.0,-1,1,990,1050,17128278,1712827802,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1065,1095,363.0,-1,1,1095,1125,17128278,1712827802,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
570,580,1620.0,-1,1,585,595,17123936,1712393602,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1050,1060,1620.0,-1,1,1070,1080,17123936,1712393602,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
465,475,38.0,-1,1,495,505,17136251,1713625102,4,9.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1050,1065,38.0,-1,1,1075,1090,17136251,1713625102,4,4.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
870,885,1576.0,-1,1,950,965,17135959,1713595902,4,9.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1130,1140,1576.0,-1,1,1260,1270,17135959,1713595902,4,7.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
400,425,1603.0,-1,1,430,450,17152030,1715203001,4,4.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
705,710,1603.0,-1,1,720,725,17152030,1715203001,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
390,415,1142.0,-1,1,930,960,17132662,1713266201,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1050,1070,1142.0,-1,1,1070,1095,17132662,1713266201,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1260,1285,509.0,-1,1,1355,1390,17141733,1714173301,4,5.0,427.0,-1.0,4,1,2,2,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,540,4.0,-1,1,660,690,17110337,1711033702,4,2.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
900,940,4.0,-1,1,960,1000,17110337,1711033702,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,520,1627.0,-1,1,1075,1090,17105445,1710544504,4,2.0,1660.0,-1.0,4,1,2,2,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
570,580,1314.0,-1,1,585,595,17152464,1715246401,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
970,990,1314.0,-1,1,1000,1020,17152464,1715246401,4,5.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
490,505,324.0,-1,1,955,985,17100836,1710083602,4,1.0,39.0,-1.0,4,1,2,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
630,640,1132.0,-1,1,715,725,17139315,1713931502,4,8.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
730,740,1132.0,-1,1,805,815,17139315,1713931502,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
660,670,1653.0,-1,1,725,735,17106854,1710685401,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1105,1140,1653.0,-1,1,1180,1200,17106854,1710685401,4,7.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
440,475,599.0,-1,1,1080,1105,17153159,1715315902,4,1.0,671.0,-1.0,4,1,1,3,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,530,1644.0,-1,1,930,950,17111909,1711190904,4,2.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
985,990,1644.0,-1,1,1060,1065,17111909,1711190904,4,8.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,455,751.0,-1,1,460,465,17117746,1711774601,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
470,495,751.0,-1,1,640,670,17117746,1711774601,4,5.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
500,520,398.0,-1,1,1020,1035,17151907,1715190701,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1080,1100,398.0,-1,1,1200,1230,17151907,1715190701,4,7.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
660,680,219.0,-1,1,900,920,17118320,1711832001,4,2.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
990,995,219.0,-1,1,1010,1015,17118320,1711832001,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
540,545,3307.0,-1,1,550,555,17132001,1713200101,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
825,830,3307.0,-1,1,870,875,17132001,1713200101,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
595,630,1643.0,-1,1,1055,1070,17106442,1710644201,4,1.0,1615.0,-1.0,4,1,2,2,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
540,545,1652.0,-1,1,560,570,17100203,1710020301,4,3.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
900,910,1652.0,-1,1,930,940,17100203,1710020301,4,3.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
505,525,2596.0,-1,1,1015,1040,17150843,1715084301,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1215,1220,2596.0,-1,1,1230,1235,17150843,1715084301,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
720,755,2989.0,-1,1,840,860,17129346,1712934602,4,5.0,2961.0,-1.0,4,1,1,3,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,495,256.0,-1,1,710,720,17115522,1711552201,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
770,780,256.0,-1,1,990,1000,17115522,1711552201,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,450,91.0,-1,1,1020,1050,17122581,1712258101,4,1.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1140,1165,91.0,-1,1,1250,1275,17122581,1712258101,4,8.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
445,470,1930.0,-1,1,875,895,17113269,1711326903,4,2.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
980,995,1930.0,-1,1,1130,1160,17113269,1711326903,4,8.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
465,475,649.0,-1,1,475,485,17104395,1710439501,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1050,1060,649.0,-1,1,1060,1070,17104395,1710439501,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
840,850,566.0,-1,1,960,965,17109802,1710980201,4,5.0,726.0,-1.0,4,1,2,2,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
515,535,2409.0,-1,1,920,935,17141874,1714187403,4,2.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1050,1060,2409.0,-1,1,1110,1120,17141874,1714187403,4,8.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
615,630,307.0,-1,1,750,765,17102578,1710257801,4,2.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1080,1090,307.0,-1,1,1170,1185,17102578,1710257801,4,8.0,,,4,1,1,1,9,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
660,690,48.0,-1,1,810,840,17134788,1713478801,4,6.0,220.0,-1.0,4,1,3,1,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,545,1627.0,-1,1,1050,1080,17105445,1710544501,4,1.0,531.0,-1.0,4,1,3,1,6,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
525,540,721.0,-1,1,560,585,17127743,1712774301,4,3.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
820,835,721.0,-1,1,840,855,17127743,1712774301,4,3.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
625,630,254.0,-1,1,640,645,17117109,1711710901,4,4.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1125,1130,254.0,-1,1,1185,1200,17117109,1711710901,4,6.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
630,660,1621.0,-1,1,690,720,17127297,1712729702,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1140,1155,1621.0,-1,1,1170,1185,17127297,1712729702,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,500,1970.0,-1,1,1005,1030,17120518,1712051801,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1410,1415,1970.0,-1,1,1425,1430,17120518,1712051801,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
690,720,697.0,-1,1,1020,1050,17150599,1715059901,4,1.0,324.0,-1.0,4,1,1,3,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
465,535,459.0,-1,1,1170,1210,17125946,1712594601,4,1.0,1674.0,-1.0,4,1,3,1,6,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
445,465,1930.0,-1,1,900,950,17113269,1711326902,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
980,995,1930.0,-1,1,1130,1160,17113269,1711326902,4,8.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,510,645.0,-1,1,1025,1055,17105257,1710525702,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1080,1095,645.0,-1,1,1095,1110,17105257,1710525702,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
600,645,484.0,-1,1,865,895,17107376,1710737602,4,8.0,438.0,-1.0,4,1,2,2,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
330,360,735.0,-1,1,1160,1185,17142138,1714213801,4,1.0,657.0,-1.0,4,1,1,3,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
680,700,2724.0,-1,1,700,720,17137687,1713768702,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
775,780,2724.0,-1,1,840,845,17137687,1713768702,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
765,790,1657.0,-1,1,855,870,17143524,1714352401,4,4.0,1675.0,-1.0,4,1,3,1,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
460,480,519.0,-1,1,505,530,17128676,1712867602,4,7.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
550,570,519.0,-1,1,1040,1060,17128676,1712867602,4,1.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
475,490,3569.0,-1,1,1020,1030,17116081,1711608101,4,1.0,3622.0,-1.0,4,1,3,1,3,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
375,385,1883.0,-1,1,465,480,17139106,1713910602,4,8.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
690,740,1883.0,-1,1,1150,1185,17139106,1713910602,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
465,470,2070.0,-1,1,990,1050,17121125,1712112503,4,2.0,2077.0,-1.0,4,1,1,3,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,510,24.0,-1,1,615,645,17123050,1712305001,4,9.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1125,1140,24.0,-1,1,1245,1275,17123050,1712305001,4,7.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
615,630,270.0,-1,1,725,730,17130648,1713064802,4,9.0,304.0,-1.0,4,1,1,3,5,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
465,520,1675.0,-1,1,885,940,17139522,1713952201,4,2.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1050,1065,1675.0,-1,1,1110,1125,17139522,1713952201,4,5.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
385,420,402.0,-1,1,960,1005,17121735,1712173501,4,1.0,1218.0,-1.0,4,1,3,1,3,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,485,240.0,-1,1,840,845,17107567,1710756701,4,4.0,2431.0,-1.0,4,1,2,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,510,774.0,-1,1,840,855,17103798,1710379801,4,8.0,813.0,-1.0,4,1,3,1,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
650,670,1674.0,-1,1,670,680,17142871,1714287101,4,7.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1135,1145,1674.0,-1,1,1200,1210,17142871,1714287101,4,8.0,,,4,1,1,1,2,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
650,670,1674.0,-1,1,670,680,17142871,1714287105,4,7.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1135,1145,1674.0,-1,1,1200,1210,17142871,1714287105,4,8.0,,,4,1,1,1,2,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
390,400,237.0,-1,1,990,1000,17148214,1714821402,4,1.0,258.0,-1.0,4,1,1,3,1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,500,242.0,-1,1,1005,1030,17137301,1713730101,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1060,1070,242.0,-1,1,1310,1325,17137301,1713730101,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
650,665,69.0,-1,1,705,725,17117273,1711727301,4,5.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
860,870,69.0,-1,1,895,910,17117273,1711727301,4,5.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,430,1713.0,-1,1,865,885,17152989,1715298903,4,2.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1180,1185,1713.0,-1,1,1230,1235,17152989,1715298903,4,6.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
425,435,397.0,-1,1,455,465,17103059,1710305901,4,5.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
780,810,397.0,-1,1,1080,1110,17103059,1710305901,4,2.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
465,470,141.0,-1,1,480,490,17124093,1712409302,4,3.0,,,4,1,1,1,2,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
960,970,141.0,-1,1,970,985,17124093,1712409302,4,3.0,,,4,1,1,1,2,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
675,735,1683.0,-1,1,735,795,17122516,1712251603,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
690,720,2280.0,-1,1,760,790,17125419,1712541901,4,4.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
960,1005,2280.0,-1,1,1035,1070,17125419,1712541901,4,5.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
675,730,1706.0,-1,1,1255,1315,17128839,1712883902,4,1.0,513.0,-1.0,4,1,3,1,6,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
585,590,2724.0,-1,1,660,665,17137687,1713768701,4,8.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
680,700,2724.0,-1,1,700,720,17137687,1713768701,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,505,1930.0,-1,1,1085,1105,17128777,1712877701,4,1.0,1628.0,-1.0,4,1,2,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
660,670,1653.0,-1,1,725,735,17106854,1710685404,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1105,1140,1653.0,-1,1,1180,1200,17106854,1710685404,4,7.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
475,505,497.0,-1,1,1020,1045,17141593,1714159301,4,1.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1050,1065,497.0,-1,1,1065,1080,17141593,1714159301,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
540,545,1652.0,-1,1,560,570,17100203,1710020304,4,3.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
900,910,1652.0,-1,1,930,940,17100203,1710020304,4,3.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
660,710,599.0,-1,1,1230,1290,17153159,1715315903,4,1.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1295,1315,599.0,-1,1,1315,1340,17153159,1715315903,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1080,1110,1623.0,-1,1,1310,1320,17113495,1711349501,4,8.0,1929.0,-1.0,4,1,1,3,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,505,1627.0,-1,1,900,925,17125271,1712527104,4,2.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1010,1020,1627.0,-1,1,1110,1125,17125271,1712527104,4,8.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
405,435,721.0,-1,1,995,1020,17137682,1713768202,4,1.0,512.0,-1.0,4,1,2,2,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
390,450,1956.0,-1,1,990,1065,17141942,1714194202,4,1.0,255.0,-1.0,4,1,3,1,3,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,500,20.0,-1,1,945,975,17117878,1711787803,4,2.0,564.0,-1.0,4,1,1,3,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
475,505,1674.0,-1,1,1245,1255,17147656,1714765601,4,1.0,1613.0,-1.0,4,1,1,3,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
525,540,721.0,-1,1,560,585,17127743,1712774304,4,2.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
820,835,721.0,-1,1,840,855,17127743,1712774304,4,3.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
545,560,1707.0,-1,1,575,590,17124036,1712403601,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
900,915,1707.0,-1,1,930,940,17124036,1712403601,4,9.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
630,640,768.0,-1,1,680,690,17148018,1714801802,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
