hhno,pno,tsvid,day,mode,opurp,dpurp,deptm,otaz,dtaz,opcl,dpcl,oadtyp,dadtyp,arrtm,trexpfac,travcost,travtime,travdist,pathtype,personid
17146597,1714659702,D15806,4,4.0,5.0,5.0,1120,3223.0,3223.0,-1,-1,4,4,1125,950.550000025088,-1,-1,-1,1,1731806299
17146597,1714659702,D15807,4,4.0,5.0,0.0,1125,3223.0,3223.0,-1,-1,4,1,1130,950.550000025088,-1,-1,-1,1,1731806299
17146662,1714666201,D15838,4,3.0,0.0,1.0,500,1731.0,432.0,-1,-1,1,4,555,186.30000000928902,-1,-1,-1,1,1731812863
17146662,1714666201,D15839,4,1.0,1.0,6.0,690,432.0,433.0,-1,-1,4,4,700,186.30000000928902,-1,-1,-1,1,1731812863
17146662,1714666201,D15840,4,1.0,6.0,6.0,705,433.0,616.0,-1,-1,4,4,715,186.30000000928902,-1,-1,-1,1,1731812863
17146662,1714666201,D15841,4,1.0,6.0,6.0,720,616.0,432.0,-1,-1,4,4,725,186.30000000928902,-1,-1,-1,1,1731812863
17146662,1714666201,D15842,4,1.0,6.0,8.0,735,432.0,405.0,-1,-1,4,4,750,186.30000000928902,-1,-1,-1,1,1731812863
17146662,1714666201,D15843,4,1.0,8.0,1.0,755,405.0,432.0,-1,-1,4,4,760,186.30000000928902,-1,-1,-1,1,1731812863
17146662,1714666201,D15844,4,3.0,1.0,5.0,1150,432.0,1733.0,-1,-1,4,4,1180,214.2449999766174,-1,-1,-1,1,1731812863
17146662,1714666201,D15845,4,3.0,5.0,5.0,1200,1733.0,1731.0,-1,-1,4,4,1205,372.59999992124926,-1,-1,-1,1,1731812863
17146662,1714666201,D15846,4,3.0,5.0,0.0,1220,1731.0,1731.0,-1,-1,4,1,1225,372.59999992124926,-1,-1,-1,1,1731812863
17146764,1714676401,D15866,4,4.0,0.0,3.0,375,1706.0,1707.0,-1,-1,1,4,380,28.914866375745202,-1,-1,-1,1,1731823165
17146764,1714676401,D15867,4,3.0,3.0,1.0,380,1707.0,1956.0,-1,-1,4,4,400,28.914866375745202,-1,-1,-1,1,1731823165
17146764,1714676401,D15868,4,3.0,1.0,0.0,950,1956.0,1706.0,-1,-1,4,1,970,25.143362067010397,-1,-1,-1,1,1731823165
17146764,1714676401,D15869,4,5.0,0.0,8.0,1080,1706.0,1707.0,-1,-1,1,4,1085,28.914866375745202,-1,-1,-1,1,1731823165
17146764,1714676401,D15870,4,4.0,8.0,0.0,1360,1707.0,1706.0,-1,-1,4,1,1365,28.914866375745202,-1,-1,-1,1,1731823165
17146764,1714676402,D15871,4,4.0,0.0,3.0,455,1706.0,1682.0,-1,-1,1,4,460,50.2867241164637,-1,-1,-1,1,1731823166
17146764,1714676402,D15872,4,3.0,3.0,0.0,460,1682.0,1706.0,-1,-1,4,1,465,50.2867241164637,-1,-1,-1,1,1731823166
17146764,1714676402,D15873,4,1.0,0.0,8.0,475,1706.0,1707.0,-1,-1,1,4,490,25.143362067010397,-1,-1,-1,1,1731823166
17146764,1714676402,D15874,4,1.0,8.0,0.0,490,1707.0,1706.0,-1,-1,4,1,505,25.143362067010397,-1,-1,-1,1,1731823166
17146764,1714676403,D15875,4,4.0,0.0,2.0,375,1706.0,1707.0,-1,-1,1,4,380,25.143362067010397,-1,-1,-1,1,1731823167
17146764,1714676403,D15876,4,1.0,2.0,0.0,870,1707.0,1706.0,-1,-1,4,1,900,25.143362067010397,-1,-1,-1,1,1731823167
17146764,1714676403,D15877,4,4.0,0.0,8.0,1080,1706.0,1707.0,-1,-1,1,4,1085,28.914866375745202,-1,-1,-1,1,1731823167
17146764,1714676403,D15878,4,5.0,8.0,0.0,1350,1707.0,1706.0,-1,-1,4,1,1355,28.914866375745202,-1,-1,-1,1,1731823167
17146764,1714676404,D15879,4,4.0,0.0,2.0,455,1706.0,1682.0,-1,-1,1,4,460,25.143362067010397,-1,-1,-1,1,1731823168
17146764,1714676404,D15880,4,1.0,2.0,0.0,870,1682.0,1706.0,-1,-1,4,1,895,25.143362067010397,-1,-1,-1,1,1731823168
17146764,1714676404,D15881,4,4.0,0.0,8.0,1080,1706.0,1707.0,-1,-1,1,4,1085,28.914866375745202,-1,-1,-1,1,1731823168
17146764,1714676404,D15882,4,5.0,8.0,0.0,1350,1707.0,1706.0,-1,-1,4,1,1355,28.914866375745202,-1,-1,-1,1,1731823168
17146797,1714679701,D15891,4,6.0,0.0,2.0,390,427.0,303.0,-1,-1,1,4,415,33.330632218467,-1,-1,-1,1,1731826498
17146797,1714679701,D15892,4,6.0,2.0,7.0,1040,303.0,566.0,-1,-1,4,4,1060,38.33022705123705,-1,-1,-1,1,1731826498
17146797,1714679701,D15893,4,4.0,7.0,4.0,1075,566.0,657.0,-1,-1,4,4,1100,38.33022705123705,-1,-1,-1,1,1731826498
17146797,1714679701,D15894,4,3.0,4.0,6.0,1120,657.0,629.0,-1,-1,4,4,1130,38.33022705123705,-1,-1,-1,1,1731826498
17146797,1714679701,D15895,4,3.0,6.0,0.0,1170,629.0,427.0,-1,-1,4,1,1185,38.33022705123705,-1,-1,-1,1,1731826498
17146924,1714692401,D15926,4,3.0,0.0,1.0,570,1625.0,1445.0,-1,-1,1,4,600,12.7717502150354,-1,-1,-1,1,1731839325
17146924,1714692401,D15927,4,3.0,1.0,0.0,1050,1445.0,1625.0,-1,-1,4,1,1080,12.7717502150354,-1,-1,-1,1,1731839325
17146924,1714692403,D15928,4,6.0,0.0,2.0,485,1625.0,1645.0,-1,-1,1,4,500,12.7717502150354,-1,-1,-1,1,1731839327
17146924,1714692403,D15929,4,6.0,2.0,0.0,900,1645.0,1625.0,-1,-1,4,1,915,12.7717502150354,-1,-1,-1,1,1731839327
17146999,1714699901,D15943,4,3.0,0.0,1.0,435,1657.0,1914.0,-1,-1,1,4,455,2.75975080496144,-1,-1,-1,1,1731846900
17146999,1714699901,D15944,4,3.0,1.0,0.0,995,1914.0,1657.0,-1,-1,4,1,1010,2.75975080496144,-1,-1,-1,1,1731846900
17146999,1714699902,D15945,4,3.0,0.0,6.0,690,1657.0,1650.0,-1,-1,1,4,700,3.173713426175918,-1,-1,-1,1,1731846901
17146999,1714699902,D15946,4,3.0,6.0,8.0,810,1650.0,1653.0,-1,-1,4,4,820,5.519501610706649,-1,-1,-1,1,1731846901
17146999,1714699902,D15947,4,3.0,8.0,7.0,1005,1653.0,1704.0,-1,-1,4,4,1020,3.173713426175918,-1,-1,-1,1,1731846901
17146999,1714699902,D15948,4,3.0,7.0,0.0,1270,1704.0,1657.0,-1,-1,4,1,1280,3.173713426175918,-1,-1,-1,1,1731846901
17147056,1714705601,D15958,4,4.0,0.0,4.0,875,2583.0,2634.0,-1,-1,1,4,880,1129.0436178061211,-1,-1,-1,1,1731852657
17147056,1714705601,D15959,4,4.0,4.0,0.0,1035,2634.0,2583.0,-1,-1,4,1,1040,1129.0436178061211,-1,-1,-1,1,1731852657
17147056,1714705602,D15960,4,4.0,0.0,4.0,875,2583.0,2634.0,-1,-1,1,4,880,1129.0436178061211,-1,-1,-1,1,1731852658
17147056,1714705602,D15961,4,4.0,4.0,0.0,1035,2634.0,2583.0,-1,-1,4,1,1040,1129.0436178061211,-1,-1,-1,1,1731852658
17147175,1714717501,D15982,4,6.0,0.0,1.0,520,565.0,447.0,-1,-1,1,4,540,166.583226464461,-1,-1,-1,1,1731864676
17147175,1714717501,D15983,4,6.0,1.0,0.0,1125,447.0,565.0,-1,-1,4,1,1170,166.583226464461,-1,-1,-1,1,1731864676
17147353,1714735301,D16003,4,2.0,0.0,1.0,480,383.0,302.0,-1,-1,1,4,495,454.56440801349703,-1,-1,-1,1,1731882654
17147353,1714735301,D16004,4,1.0,1.0,6.0,690,302.0,304.0,-1,-1,4,4,705,454.56440801349703,-1,-1,-1,1,1731882654
17147353,1714735301,D16005,4,2.0,6.0,0.0,745,304.0,383.0,-1,-1,4,1,760,454.56440801349703,-1,-1,-1,1,1731882654
17147353,1714735301,D16006,4,2.0,0.0,1.0,870,383.0,302.0,-1,-1,1,4,885,454.56440801349703,-1,-1,-1,1,1731882654
17147353,1714735301,D16007,4,2.0,1.0,0.0,1090,302.0,383.0,-1,-1,4,1,1105,454.56440801349703,-1,-1,-1,1,1731882654
17147353,1714735302,D16008,4,3.0,0.0,1.0,415,383.0,406.0,-1,-1,1,4,420,454.56440801349703,-1,-1,-1,1,1731882655
17147353,1714735302,D16009,4,3.0,1.0,1.0,495,406.0,709.0,-1,-1,4,4,540,522.7490693195532,-1,-1,-1,1,1731882655
17147353,1714735302,D16010,4,3.0,1.0,8.0,1080,709.0,683.0,-1,-1,4,4,1100,522.7490693195532,-1,-1,-1,1,1731882655
17147353,1714735302,D16011,4,3.0,8.0,0.0,1145,683.0,383.0,-1,-1,4,1,1175,522.7490693195532,-1,-1,-1,1,1731882655
17147441,1714744101,D16027,4,3.0,0.0,1.0,470,735.0,733.0,-1,-1,1,4,485,10.2850827872306,-1,-1,-1,1,1731891542
17147441,1714744101,D16028,4,3.0,1.0,0.0,965,733.0,735.0,-1,-1,4,1,975,10.2850827872306,-1,-1,-1,1,1731891542
17147454,1714745401,D16029,4,3.0,0.0,3.0,480,1423.0,1941.0,-1,-1,1,4,530,566.8350000154213,-1,-1,-1,1,1731892855
17147454,1714745401,D16030,4,3.0,3.0,1.0,545,1941.0,531.0,-1,-1,4,4,600,566.8350000154213,-1,-1,-1,1,1731892855
17147454,1714745401,D16031,4,3.0,1.0,0.0,1020,531.0,1423.0,-1,-1,4,1,1100,492.90000001340997,-1,-1,-1,1,1731892855
17147454,1714745401,D16032,4,3.0,0.0,3.0,1100,1423.0,1941.0,-1,-1,1,4,1145,566.8350000154213,-1,-1,-1,1,1731892855
17147454,1714745401,D16033,4,3.0,3.0,5.0,1145,1941.0,1444.0,-1,-1,4,4,1170,566.8350000154213,-1,-1,-1,1,1731892855
17147454,1714745401,D16034,4,3.0,5.0,4.0,1185,1444.0,1426.0,-1,-1,4,4,1200,566.8350000154213,-1,-1,-1,1,1731892855
17147454,1714745401,D98133,4,3.0,4.0,0.0,1210,1426.0,1423.0,-1,-1,4,1,1215,566.8350000154213,-1,-1,-1,1,1731892855
17147454,1714745401,D16035,4,1.0,0.0,8.0,1220,1423.0,1423.0,-1,-1,1,4,1230,492.90000001340997,-1,-1,-1,1,1731892855
17147454,1714745401,D16036,4,1.0,8.0,0.0,1230,1423.0,1423.0,-1,-1,4,1,1240,492.90000001340997,-1,-1,-1,1,1731892855
17147461,1714746101,D16037,4,3.0,0.0,8.0,690,1796.0,1993.0,-1,-1,1,4,740,629.1277389431705,-1,-1,-1,1,1731893562
17147461,1714746101,D16038,4,3.0,8.0,5.0,995,1993.0,2556.0,-1,-1,4,4,1035,629.1277389431705,-1,-1,-1,1,1731893562
17147461,1714746101,D16039,4,3.0,5.0,0.0,1045,2556.0,1796.0,-1,-1,4,1,1055,629.1277389431705,-1,-1,-1,1,1731893562
17147461,1714746102,D16040,4,3.0,0.0,1.0,315,1796.0,1662.0,-1,-1,1,4,330,547.067599150034,-1,-1,-1,1,1731893563
17147461,1714746102,D16041,4,3.0,1.0,0.0,1140,1662.0,1796.0,-1,-1,4,1,1160,547.067599150034,-1,-1,-1,1,1731893563
17147461,1714746102,D16042,4,4.0,0.0,6.0,1170,1796.0,1794.0,-1,-1,1,4,1180,629.1277389431705,-1,-1,-1,1,1731893563
17147461,1714746102,D16043,4,4.0,6.0,0.0,1200,1794.0,1796.0,-1,-1,4,1,1205,629.1277389431705,-1,-1,-1,1,1731893563
17147465,1714746501,D16044,4,3.0,0.0,1.0,610,1676.0,1613.0,-1,-1,1,4,650,12.225000000609601,-1,-1,-1,1,1731893966
17147465,1714746501,D16045,4,3.0,1.0,8.0,1005,1613.0,1648.0,-1,-1,4,4,1025,14.05874999583084,-1,-1,-1,1,1731893966
17147465,1714746501,D16046,4,3.0,8.0,0.0,1025,1648.0,1676.0,-1,-1,4,1,1110,14.05874999583084,-1,-1,-1,1,1731893966
17147485,1714748501,D16047,4,3.0,0.0,1.0,435,3234.0,3285.0,-1,-1,1,4,450,4512.3692215458705,-1,-1,-1,1,1731895986
17147485,1714748501,D16048,4,3.0,1.0,4.0,970,3285.0,3237.0,-1,-1,4,4,975,9024.738442131507,-1,-1,-1,1,1731895986
17147485,1714748501,D16049,4,3.0,4.0,0.0,980,3237.0,3234.0,-1,-1,4,1,990,5189.224605113831,-1,-1,-1,1,1731895986
17147485,1714748501,D16050,4,3.0,0.0,7.0,995,3234.0,3146.0,-1,-1,1,4,1005,5189.224605113831,-1,-1,-1,1,1731895986
17147485,1714748501,D16051,4,3.0,7.0,6.0,1070,3146.0,3285.0,-1,-1,4,4,1080,5189.224605113831,-1,-1,-1,1,1731895986
17147485,1714748501,D16052,4,3.0,6.0,0.0,1185,3285.0,3234.0,-1,-1,4,1,1190,5189.224605113831,-1,-1,-1,1,1731895986
17147485,1714748501,D16053,4,3.0,0.0,8.0,1245,3234.0,3285.0,-1,-1,1,4,1250,5189.224605113831,-1,-1,-1,1,1731895986
17147485,1714748501,D16054,4,3.0,8.0,0.0,1340,3285.0,3234.0,-1,-1,4,1,1350,5189.224605113831,-1,-1,-1,1,1731895986
17147528,1714752801,D16055,4,3.0,0.0,5.0,565,2802.0,2788.0,-1,-1,1,4,575,589.5618658610334,-1,-1,-1,1,1731900329
17147528,1714752801,D16056,4,3.0,5.0,5.0,620,2788.0,2770.0,-1,-1,4,4,625,589.5618658610334,-1,-1,-1,1,1731900329
17147528,1714752801,D16057,4,3.0,5.0,0.0,630,2770.0,2802.0,-1,-1,4,1,640,589.5618658610334,-1,-1,-1,1,1731900329
17147528,1714752801,D16058,4,3.0,0.0,9.0,1020,2802.0,2808.0,-1,-1,1,4,1025,1025.3249838945683,-1,-1,-1,1,1731900329
17147528,1714752801,D16059,4,3.0,9.0,5.0,1080,2808.0,2788.0,-1,-1,4,4,1090,589.5618658610334,-1,-1,-1,1,1731900329
17147528,1714752801,D16060,4,3.0,5.0,0.0,1100,2788.0,2802.0,-1,-1,4,1,1110,589.5618658610334,-1,-1,-1,1,1731900329
17147547,1714754701,D16061,4,3.0,0.0,5.0,410,128.0,1026.0,-1,-1,1,4,445,567.9798468471847,-1,-1,-1,1,1731902248
17147547,1714754701,D16062,4,3.0,5.0,1.0,450,1026.0,1045.0,-1,-1,4,4,455,567.9798468471847,-1,-1,-1,1,1731902248
17147547,1714754701,D16063,4,3.0,1.0,5.0,1005,1045.0,1045.0,-1,-1,4,4,1010,567.9798468471847,-1,-1,-1,1,1731902248
17147547,1714754701,D16064,4,3.0,5.0,0.0,1015,1045.0,128.0,-1,-1,4,1,1065,567.9798468471847,-1,-1,-1,1,1731902248
17147547,1714754701,D16065,4,3.0,0.0,4.0,1095,128.0,550.0,-1,-1,1,4,1110,567.9798468471847,-1,-1,-1,1,1731902248
17147547,1714754701,D16066,4,3.0,4.0,0.0,1185,550.0,128.0,-1,-1,4,1,1205,567.9798468471847,-1,-1,-1,1,1731902248
17147547,1714754702,D16067,4,1.0,0.0,4.0,585,128.0,174.0,-1,-1,1,4,620,493.8955189870599,-1,-1,-1,1,1731902249
17147547,1714754702,D16068,4,1.0,4.0,0.0,620,174.0,128.0,-1,-1,4,1,660,493.8955189870599,-1,-1,-1,1,1731902249
17147547,1714754702,D16069,4,3.0,0.0,4.0,700,128.0,39.0,-1,-1,1,4,720,567.9798468471847,-1,-1,-1,1,1731902249
17147547,1714754702,D16070,4,3.0,4.0,5.0,870,39.0,280.0,-1,-1,4,4,895,567.9798468471847,-1,-1,-1,1,1731902249
17147547,1714754702,D16071,4,3.0,5.0,0.0,925,280.0,128.0,-1,-1,4,1,935,567.9798468471847,-1,-1,-1,1,1731902249
17147576,1714757601,D16093,4,6.0,10.0,1.0,1045,983.0,1616.0,-1,-1,6,4,1125,117.06637132383531,-1,-1,-1,1,1731905177
17147576,1714757601,D16094,4,4.0,1.0,7.0,1170,1616.0,1707.0,-1,-1,4,4,1185,117.06637132383531,-1,-1,-1,1,1731905177
17147576,1714757601,D16095,4,4.0,7.0,0.0,1330,1707.0,1656.0,-1,-1,4,1,1340,117.06637132383531,-1,-1,-1,1,1731905177
17147656,1714765601,D16124,4,6.0,0.0,1.0,475,1674.0,1613.0,-1,-1,1,4,505,100.491748699734,-1,-1,-1,1,1731913257
17147656,1714765601,D16126,4,6.0,1.0,8.0,1035,1613.0,1630.0,-1,-1,4,4,1055,115.56551098017712,-1,-1,-1,1,1731913257
17147656,1714765601,D16128,4,6.0,8.0,5.0,1220,1630.0,1675.0,-1,-1,4,4,1230,115.56551098017712,-1,-1,-1,1,1731913257
17147656,1714765601,D16129,4,1.0,5.0,0.0,1245,1675.0,1674.0,-1,-1,4,1,1255,100.491748699734,-1,-1,-1,1,1731913257
17147692,1714769201,D16130,4,6.0,0.0,1.0,470,1644.0,487.0,-1,-1,1,4,520,23.8750000011905,-1,-1,-1,1,1731916893
17147692,1714769201,D16131,4,1.0,1.0,1.0,890,487.0,488.0,-1,-1,4,4,895,23.8750000011905,-1,-1,-1,1,1731916893
17147692,1714769201,D16132,4,6.0,1.0,0.0,915,488.0,1644.0,-1,-1,4,1,975,23.8750000011905,-1,-1,-1,1,1731916893
17147692,1714769202,D16133,4,3.0,0.0,1.0,470,1644.0,1706.0,-1,-1,1,4,480,23.8750000011905,-1,-1,-1,1,1731916894
17147692,1714769202,D16134,4,3.0,1.0,1.0,495,1706.0,1706.0,-1,-1,4,4,500,47.74999997654778,-1,-1,-1,1,1731916894
17147692,1714769202,D16135,4,3.0,1.0,1.0,880,1706.0,1706.0,-1,-1,4,4,885,47.74999997654778,-1,-1,-1,1,1731916894
17147692,1714769202,D16136,4,3.0,1.0,4.0,910,1706.0,1642.0,-1,-1,4,4,925,27.45624999727881,-1,-1,-1,1,1731916894
17147692,1714769202,D16137,4,3.0,4.0,0.0,945,1642.0,1644.0,-1,-1,4,1,955,27.45624999727881,-1,-1,-1,1,1731916894
17147692,1714769203,D16138,4,3.0,0.0,7.0,1185,1644.0,1570.0,-1,-1,1,4,1200,27.45624999727881,-1,-1,-1,1,1731916895
17147692,1714769203,D16139,4,3.0,7.0,0.0,1340,1570.0,1644.0,-1,-1,4,1,1355,27.45624999727881,-1,-1,-1,1,1731916895
17147694,1714769401,D16148,4,3.0,0.0,3.0,450,1703.0,1549.0,-1,-1,1,4,480,18.51499999995014,-1,-1,-1,1,1731917095
17147694,1714769401,D16149,4,4.0,3.0,1.0,485,1549.0,1779.0,-1,-1,4,4,505,18.51499999995014,-1,-1,-1,1,1731917095
17147694,1714769401,D16150,4,4.0,1.0,1.0,600,1779.0,1582.0,-1,-1,4,4,630,18.51499999995014,-1,-1,-1,1,1731917095
17147694,1714769401,D16151,4,4.0,1.0,6.0,690,1582.0,1799.0,-1,-1,4,4,715,18.51499999995014,-1,-1,-1,1,1731917095
17147694,1714769401,D16152,4,4.0,6.0,1.0,760,1799.0,2564.0,-1,-1,4,4,780,18.51499999995014,-1,-1,-1,1,1731917095
17147694,1714769401,D16153,4,4.0,1.0,1.0,840,2564.0,1613.0,-1,-1,4,4,870,18.51499999995014,-1,-1,-1,1,1731917095
17147694,1714769401,D16154,4,4.0,1.0,1.0,930,1613.0,1587.0,-1,-1,4,4,960,18.51499999995014,-1,-1,-1,1,1731917095
17147694,1714769401,D16155,4,4.0,1.0,3.0,1005,1587.0,983.0,-1,-1,4,4,1050,18.51499999995014,-1,-1,-1,1,1731917095
17147694,1714769401,D16156,4,3.0,3.0,8.0,1050,983.0,1412.0,-1,-1,4,4,1095,18.51499999995014,-1,-1,-1,1,1731917095
17147694,1714769401,D16157,4,3.0,8.0,0.0,1185,1412.0,1703.0,-1,-1,4,1,1205,18.51499999995014,-1,-1,-1,1,1731917095
17147694,1714769402,D16158,4,3.0,0.0,1.0,460,1703.0,1910.0,-1,-1,1,4,485,16.1000000008028,-1,-1,-1,1,1731917096
17147694,1714769402,D16159,4,3.0,1.0,4.0,990,1910.0,1653.0,-1,-1,4,4,1010,18.51499999995014,-1,-1,-1,1,1731917096
17147694,1714769402,D16160,4,3.0,4.0,0.0,1080,1653.0,1703.0,-1,-1,4,1,1095,18.51499999995014,-1,-1,-1,1,1731917096
17147731,1714773101,D16161,4,3.0,0.0,3.0,585,184.0,313.0,-1,-1,1,4,595,11.041443832153272,-1,-1,-1,1,1731920832
17147731,1714773101,D16162,4,4.0,3.0,5.0,620,313.0,330.0,-1,-1,4,4,635,11.041443832153272,-1,-1,-1,1,1731920832
17147731,1714773101,D16163,4,4.0,5.0,5.0,690,330.0,273.0,-1,-1,4,4,705,11.041443832153272,-1,-1,-1,1,1731920832
17147731,1714773101,D16164,4,4.0,5.0,3.0,740,273.0,313.0,-1,-1,4,4,745,19.202511014175922,-1,-1,-1,1,1731920832
17147731,1714773101,D16165,4,3.0,3.0,0.0,755,313.0,184.0,-1,-1,4,1,770,11.041443832153272,-1,-1,-1,1,1731920832
17147731,1714773101,D16166,4,3.0,0.0,8.0,800,184.0,209.0,-1,-1,1,4,810,11.041443832153272,-1,-1,-1,1,1731920832
17147731,1714773101,D16167,4,3.0,8.0,4.0,900,209.0,289.0,-1,-1,4,4,905,19.202511014175922,-1,-1,-1,1,1731920832
17147731,1714773101,D16168,4,3.0,4.0,5.0,910,289.0,330.0,-1,-1,4,4,915,11.041443832153272,-1,-1,-1,1,1731920832
17147731,1714773101,D16169,4,3.0,5.0,0.0,1050,330.0,184.0,-1,-1,4,1,1060,11.041443832153272,-1,-1,-1,1,1731920832
17147731,1714773101,D16170,4,4.0,0.0,7.0,1120,184.0,201.0,-1,-1,1,4,1135,11.041443832153272,-1,-1,-1,1,1731920832
17147731,1714773101,D16171,4,4.0,7.0,0.0,1290,201.0,184.0,-1,-1,4,1,1300,11.041443832153272,-1,-1,-1,1,1731920832
17147731,1714773102,D16172,4,3.0,0.0,5.0,810,184.0,20.0,-1,-1,1,4,820,11.041443832153272,-1,-1,-1,1,1731920833
17147731,1714773102,D16173,4,3.0,5.0,4.0,840,20.0,19.0,-1,-1,4,4,845,19.202511014175922,-1,-1,-1,1,1731920833
17147731,1714773102,D16174,4,3.0,4.0,5.0,855,19.0,1831.0,-1,-1,4,4,870,11.041443832153272,-1,-1,-1,1,1731920833
17147731,1714773102,D16175,4,3.0,5.0,0.0,905,1831.0,184.0,-1,-1,4,1,925,11.041443832153272,-1,-1,-1,1,1731920833
17147731,1714773102,D16176,4,3.0,0.0,9.0,935,184.0,254.0,-1,-1,1,4,960,11.041443832153272,-1,-1,-1,1,1731920833
17147731,1714773102,D16177,4,3.0,9.0,0.0,1035,254.0,184.0,-1,-1,4,1,1060,11.041443832153272,-1,-1,-1,1,1731920833
17147731,1714773102,D16178,4,1.0,0.0,6.0,1130,184.0,186.0,-1,-1,1,4,1140,9.60125550487055,-1,-1,-1,1,1731920833
17147731,1714773102,D16179,4,1.0,6.0,0.0,1195,186.0,184.0,-1,-1,4,1,1200,9.60125550487055,-1,-1,-1,1,1731920833
17147826,1714782601,D16214,4,1.0,0.0,5.0,720,575.0,581.0,-1,-1,1,4,725,45.812538827304294,-1,-1,-1,1,1731930427
17147826,1714782601,D16215,4,1.0,5.0,4.0,735,581.0,527.0,-1,-1,4,4,770,45.812538827304294,-1,-1,-1,1,1731930427
17147826,1714782601,D16216,4,1.0,4.0,7.0,795,527.0,574.0,-1,-1,4,4,840,45.812538827304294,-1,-1,-1,1,1731930427
17147826,1714782601,D16217,4,1.0,7.0,5.0,1020,574.0,576.0,-1,-1,4,4,1050,45.812538827304294,-1,-1,-1,1,1731930427
17147826,1714782601,D16218,4,1.0,5.0,0.0,1060,576.0,575.0,-1,-1,4,1,1070,45.812538827304294,-1,-1,-1,1,1731930427
17147846,1714784601,D16219,4,1.0,0.0,5.0,1040,796.0,797.0,-1,-1,1,4,1055,13.854597434651101,-1,-1,-1,1,1731932447
17147846,1714784601,D16220,4,1.0,5.0,0.0,1085,797.0,796.0,-1,-1,4,1,1095,13.854597434651101,-1,-1,-1,1,1731932447
17147904,1714790401,D16227,4,3.0,0.0,4.0,750,2580.0,2587.0,-1,-1,1,4,760,534.850000020254,-1,-1,-1,1,1731938305
17147904,1714790401,D98134,4,3.0,4.0,0.0,780,2587.0,2580.0,-1,-1,4,1,785,307.53875003657816,-1,-1,-1,1,1731938305
17147904,1714790401,D16228,4,3.0,0.0,5.0,1160,2580.0,2574.0,-1,-1,1,4,1170,307.53875003657816,-1,-1,-1,1,1731938305
17147904,1714790401,D16229,4,3.0,5.0,0.0,1230,2574.0,2580.0,-1,-1,4,1,1245,307.53875003657816,-1,-1,-1,1,1731938305
17147949,1714794901,D16230,4,6.0,1.0,0.0,470,303.0,426.0,-1,-1,4,1,495,50.2672446378071,-1,-1,-1,1,1731942850
17147949,1714794901,D16231,4,6.0,0.0,1.0,1110,426.0,303.0,-1,-1,1,4,1140,50.2672446378071,-1,-1,-1,1,1731942850
17148005,1714800501,D16232,4,3.0,0.0,1.0,450,1406.0,631.0,-1,-1,1,4,540,552.90000438302,-1,-1,-1,1,1731948506
17148005,1714800501,D16233,4,3.0,1.0,0.0,1020,631.0,1406.0,-1,-1,4,1,1110,552.90000438302,-1,-1,-1,1,1731948506
17148018,1714801801,D16251,4,4.0,0.0,4.0,890,768.0,659.0,-1,-1,1,4,900,671.5696869645601,-1,-1,-1,1,1731949819
17148018,1714801801,D16252,4,4.0,4.0,0.0,910,659.0,768.0,-1,-1,4,1,920,671.5696869645601,-1,-1,-1,1,1731949819
17148018,1714801802,D16253,4,3.0,0.0,5.0,630,768.0,659.0,-1,-1,1,4,640,671.5696869645601,-1,-1,-1,1,1731949820
17148018,1714801802,D16254,4,3.0,5.0,0.0,680,659.0,768.0,-1,-1,4,1,690,671.5696869645601,-1,-1,-1,1,1731949820
17148018,1714801802,D16255,4,4.0,0.0,5.0,890,768.0,659.0,-1,-1,1,4,900,671.5696869645601,-1,-1,-1,1,1731949820
17148018,1714801802,D16256,4,4.0,5.0,0.0,910,659.0,768.0,-1,-1,4,1,920,671.5696869645601,-1,-1,-1,1,1731949820
17148025,1714802501,D16257,4,5.0,0.0,3.0,495,280.0,279.0,-1,-1,1,4,500,53.06643900391178,-1,-1,-1,1,1731950526
17148025,1714802501,D16258,4,5.0,3.0,3.0,510,279.0,431.0,-1,-1,4,4,535,30.51320241926281,-1,-1,-1,1,1731950526
17148025,1714802501,D16259,4,3.0,3.0,1.0,545,431.0,324.0,-1,-1,4,4,570,30.51320241926281,-1,-1,-1,1,1731950526
17148025,1714802501,D16260,4,3.0,1.0,3.0,1010,324.0,431.0,-1,-1,4,4,1035,30.51320241926281,-1,-1,-1,1,1731950526
17148025,1714802501,D16261,4,5.0,3.0,3.0,1045,431.0,279.0,-1,-1,4,4,1065,30.51320241926281,-1,-1,-1,1,1731950526
17148025,1714802501,D16262,4,5.0,3.0,0.0,1080,279.0,280.0,-1,-1,4,1,1085,26.533219496803397,-1,-1,-1,1,1731950526
17148025,1714802502,D16263,4,5.0,0.0,3.0,495,280.0,279.0,-1,-1,1,4,500,53.06643900391178,-1,-1,-1,1,1731950527
17148025,1714802502,D16264,4,5.0,3.0,3.0,510,279.0,431.0,-1,-1,4,4,535,30.51320241926281,-1,-1,-1,1,1731950527
17148025,1714802502,D16265,4,6.0,3.0,1.0,545,431.0,613.0,-1,-1,4,4,570,30.51320241926281,-1,-1,-1,1,1731950527
17148025,1714802502,D16266,4,6.0,1.0,0.0,1110,613.0,280.0,-1,-1,4,1,1150,26.533219496803397,-1,-1,-1,1,1731950527
17148025,1714802503,D16267,4,5.0,0.0,2.0,495,280.0,279.0,-1,-1,1,4,500,26.533219496803397,-1,-1,-1,1,1731950528
