,hhno,hhsize,hhvehs,hhwkrs,hhftw,hhptw,hhret,hhoad,hhuni,hhhsc,hh515,hhcu5,hhincome,hownrent,hrestype,hhparcel,hhtaz,hhexpfac
1978,17132370,1,1,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
1979,17132404,1,0,1,0,0,0,1,0,0,0,0,17500,2,3,-1,-1,-1
1980,17132411,2,2,2,1,1,0,0,0,0,0,0,125000,1,1,-1,-1,-1
1981,17132421,1,1,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
1982,17132458,2,2,1,0,0,0,2,0,1,0,0,225000,1,1,-1,-1,-1
1983,17132467,1,1,0,0,0,1,0,0,0,0,0,62500,1,1,-1,-1,-1
1984,17132518,2,2,2,2,0,0,0,0,0,0,0,62500,1,1,-1,-1,-1
1985,17132524,1,1,1,1,0,0,0,0,0,0,0,42500,1,3,-1,-1,-1
1986,17132527,4,2,1,1,0,0,1,0,0,1,1,62500,2,3,-1,-1,-1
1987,17132570,2,0,2,1,1,0,0,1,0,0,0,125000,2,3,-1,-1,-1
1988,17132580,2,1,2,2,0,0,0,0,0,0,0,150000,1,1,-1,-1,-1
1989,17132609,4,1,1,1,0,0,1,0,0,1,1,42500,2,3,-1,-1,-1
1990,17132625,1,1,1,1,0,0,0,0,0,0,0,62500,1,2,-1,-1,-1
1991,17132651,1,2,0,0,0,1,0,0,0,0,0,42500,1,3,-1,-1,-1
1992,17132662,1,1,1,0,1,0,0,0,0,0,0,-1,3,1,-1,-1,-1
1993,17132669,1,0,1,1,0,0,0,0,0,0,0,30000,2,3,-1,-1,-1
1994,17132674,1,1,1,1,0,0,0,0,0,0,0,42500,1,2,-1,-1,-1
1995,17132679,1,0,1,0,1,0,0,1,0,0,0,17500,2,3,-1,-1,-1
1996,17132688,1,0,1,0,0,0,1,0,0,0,0,17500,2,3,-1,-1,-1
1997,17132693,3,1,1,1,0,0,1,0,1,1,0,175000,2,2,-1,-1,-1
1998,17132699,1,2,1,1,0,0,0,0,0,0,0,175000,1,3,-1,-1,-1
1999,17132704,1,0,0,0,0,0,1,0,0,0,0,17500,2,3,-1,-1,-1
2000,17132714,1,1,1,1,0,0,0,0,0,0,0,-1,1,3,-1,-1,-1
2001,17132728,1,0,1,1,0,0,0,0,0,0,0,30000,2,3,-1,-1,-1
2002,17132731,2,0,2,1,1,0,0,0,0,0,0,62500,2,3,-1,-1,-1
2003,17132744,2,0,0,0,0,2,0,0,0,0,0,17500,2,3,-1,-1,-1
2004,17132793,2,2,2,2,0,0,0,0,0,0,0,225000,2,3,-1,-1,-1
2005,17132801,2,1,1,1,0,0,1,0,0,0,0,125000,2,3,-1,-1,-1
2006,17132805,1,1,1,1,0,0,0,0,0,0,0,30000,2,3,-1,-1,-1
2007,17132833,2,3,1,1,0,1,0,0,0,0,0,-1,1,1,-1,-1,-1
2008,17132838,3,1,1,1,0,0,0,0,0,2,0,125000,1,2,-1,-1,-1
2009,17132841,2,0,2,0,2,0,0,2,0,0,0,42500,2,3,-1,-1,-1
2010,17132843,4,2,2,2,0,0,0,1,0,0,2,125000,1,1,-1,-1,-1
2011,17132859,3,1,0,0,0,0,1,0,0,1,1,5000,2,3,-1,-1,-1
2012,17132862,2,1,0,0,0,2,0,0,0,0,0,5000,3,3,-1,-1,-1
2013,17132881,2,2,2,0,1,0,1,2,0,0,0,62500,1,1,-1,-1,-1
2014,17132908,4,3,1,0,1,0,3,1,0,0,0,17500,1,1,-1,-1,-1
2015,17132911,2,2,2,1,1,0,0,0,0,0,0,300000,1,1,-1,-1,-1
2016,17132912,1,0,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2017,17132924,3,2,3,0,0,0,2,0,1,0,0,87500,1,3,-1,-1,-1
2018,17132930,2,2,1,1,0,1,0,0,0,0,0,175000,1,1,-1,-1,-1
2019,17132932,3,4,1,1,0,0,0,0,0,2,0,42500,1,1,-1,-1,-1
2020,17132936,2,2,1,1,0,1,0,0,0,0,0,-1,1,1,-1,-1,-1
2021,17132955,1,1,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2022,17132957,4,2,2,1,1,0,0,1,0,2,0,125000,1,2,-1,-1,-1
2023,17132975,1,2,1,1,0,0,0,0,0,0,0,-1,1,3,-1,-1,-1
2024,17132986,2,1,2,1,0,0,1,0,0,0,0,125000,2,3,-1,-1,-1
2025,17133002,2,2,0,0,0,2,0,0,0,0,0,62500,1,1,-1,-1,-1
2026,17133004,2,1,2,2,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2027,17133005,7,2,1,0,0,0,2,0,1,3,1,175000,1,1,-1,-1,-1
2028,17133007,2,1,0,0,0,2,0,0,0,0,0,62500,1,3,-1,-1,-1
2029,17133016,1,1,0,0,0,1,0,0,0,0,0,42500,1,3,-1,-1,-1
2030,17133022,1,0,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2031,17133045,6,3,1,1,0,0,3,1,0,1,1,125000,1,1,-1,-1,-1
2032,17133053,2,2,2,2,0,0,0,0,0,0,0,-1,3,1,-1,-1,-1
2033,17133089,2,2,2,2,0,0,0,0,0,0,0,87500,2,2,-1,-1,-1
2034,17133098,4,2,4,3,1,0,0,1,0,0,0,175000,2,2,-1,-1,-1
2035,17133099,1,1,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2036,17133117,4,1,1,1,0,0,1,0,0,2,0,150000,1,1,-1,-1,-1
2037,17133173,1,1,1,1,0,0,0,0,0,0,0,-1,2,3,-1,-1,-1
2038,17133276,1,2,0,0,0,1,0,0,0,0,0,37500,1,1,-1,-1,-1
2039,17133307,3,0,1,1,0,0,1,0,0,0,1,30000,2,3,-1,-1,-1
2040,17133321,1,0,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
2041,17133346,2,2,2,2,0,0,0,0,0,0,0,225000,1,2,-1,-1,-1
2042,17133382,2,2,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2043,17133389,4,2,2,1,1,0,0,0,0,2,0,300000,1,1,-1,-1,-1
2044,17133399,2,1,1,1,0,0,1,0,0,0,0,62500,1,3,-1,-1,-1
2045,17133418,2,1,2,1,0,0,1,0,0,0,0,87500,2,3,-1,-1,-1
2046,17133427,2,2,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2047,17133429,1,1,1,1,0,0,0,0,0,0,0,125000,1,4,-1,-1,-1
2048,17133443,3,2,1,1,0,0,1,0,0,0,1,225000,1,1,-1,-1,-1
2049,17133458,1,1,1,1,0,0,0,0,0,0,0,62500,1,3,-1,-1,-1
2050,17133462,2,1,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2051,17133470,2,1,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2052,17133495,2,4,1,0,0,1,1,0,0,0,0,-1,3,3,-1,-1,-1
2053,17133496,2,2,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2054,17133501,1,1,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2055,17133509,2,2,1,0,1,1,0,0,0,0,0,125000,1,1,-1,-1,-1
2056,17133514,2,2,0,0,0,2,0,0,0,0,0,225000,1,3,-1,-1,-1
2057,17133526,2,1,2,2,0,0,0,0,0,0,0,175000,1,1,-1,-1,-1
2058,17133573,2,3,2,1,1,0,0,0,0,0,0,62500,1,1,-1,-1,-1
2059,17133598,1,0,1,0,0,0,1,0,0,0,0,42500,2,3,-1,-1,-1
2060,17133613,2,1,1,1,0,0,1,0,0,0,0,125000,2,3,-1,-1,-1
2061,17133649,1,1,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2062,17133687,1,0,1,0,1,0,0,0,0,0,0,-1,2,3,-1,-1,-1
2063,17133689,2,2,2,1,0,0,1,0,0,0,0,62500,2,3,-1,-1,-1
2064,17133691,1,1,0,0,0,1,0,0,0,0,0,42500,1,1,-1,-1,-1
2065,17133695,2,3,0,0,0,2,0,0,0,0,0,150000,1,1,-1,-1,-1
2066,17133720,1,1,0,0,0,1,0,0,0,0,0,42500,1,1,-1,-1,-1
2067,17133724,1,0,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2068,17133734,1,1,1,1,0,0,0,0,0,0,0,175000,1,1,-1,-1,-1
2069,17133751,1,1,0,0,0,1,0,0,0,0,0,17500,1,1,-1,-1,-1
2070,17133775,2,2,2,2,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2071,17133812,1,1,1,1,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2072,17133819,1,1,1,0,1,0,0,1,0,0,0,5000,2,3,-1,-1,-1
2073,17133842,2,1,1,0,1,1,0,0,0,0,0,30000,1,1,-1,-1,-1
2074,17133910,4,0,0,0,0,0,4,4,0,0,0,87500,2,5,-1,-1,-1
2075,17133915,1,1,1,1,0,0,0,0,0,0,0,225000,1,1,-1,-1,-1
2076,17133916,2,2,1,1,0,1,0,0,0,0,0,125000,1,1,-1,-1,-1
2077,17133918,7,0,0,0,0,0,5,0,0,1,1,17500,2,3,-1,-1,-1
2078,17133923,2,2,2,2,0,0,0,0,0,0,0,175000,1,3,-1,-1,-1
2079,17133937,2,1,2,2,0,0,0,0,0,0,0,300000,2,2,-1,-1,-1
2080,17133940,1,1,0,0,0,1,0,0,0,0,0,30000,2,3,-1,-1,-1
2081,17133946,1,1,0,0,0,0,1,0,0,0,0,125000,2,3,-1,-1,-1
2082,17133960,2,1,0,0,0,2,0,0,0,0,0,5000,2,3,-1,-1,-1
2083,17133964,4,2,2,1,1,0,0,0,0,1,1,62500,1,1,-1,-1,-1
2084,17133969,1,1,1,1,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2085,17133987,1,0,1,1,0,0,0,0,0,0,0,175000,2,3,-1,-1,-1
2086,17133996,2,2,0,0,0,2,0,2,0,0,0,125000,1,1,-1,-1,-1
2087,17134044,3,1,3,1,2,0,0,0,1,0,0,30000,2,3,-1,-1,-1
2088,17134048,1,1,1,1,0,0,0,1,0,0,0,125000,2,3,-1,-1,-1
2089,17134105,1,0,1,1,0,0,0,0,0,0,0,17500,2,3,-1,-1,-1
2090,17134112,1,1,0,0,0,1,0,0,0,0,0,175000,2,3,-1,-1,-1
2091,17134130,1,1,0,0,0,0,1,1,0,0,0,5000,2,3,-1,-1,-1
2092,17134145,3,2,2,2,0,0,0,0,0,0,1,-1,2,1,-1,-1,-1
2093,17134148,1,1,1,1,0,0,0,0,0,0,0,125000,1,3,-1,-1,-1
2094,17134218,1,0,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2095,17134223,2,2,1,1,0,1,0,0,0,0,0,42500,1,1,-1,-1,-1
2096,17134235,4,2,2,2,0,0,0,0,0,1,1,175000,1,1,-1,-1,-1
2097,17134270,1,0,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
2098,17134272,2,1,2,2,0,0,0,0,0,0,0,175000,2,3,-1,-1,-1
2099,17134277,1,2,1,0,0,0,1,0,0,0,0,175000,1,1,-1,-1,-1
2100,17134298,2,2,0,0,0,2,0,0,0,0,0,125000,1,1,-1,-1,-1
2101,17134317,3,2,1,0,0,1,2,0,0,0,0,30000,1,1,-1,-1,-1
2102,17134322,3,4,3,2,0,0,1,0,0,0,0,125000,1,1,-1,-1,-1
2103,17134363,1,1,1,0,1,0,0,0,0,0,0,30000,2,3,-1,-1,-1
2104,17134365,2,1,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2105,17134373,3,2,2,1,1,0,0,0,0,1,0,87500,1,1,-1,-1,-1
2106,17134381,1,1,1,1,0,0,0,0,0,0,0,62500,1,1,-1,-1,-1
2107,17134387,2,0,0,0,0,2,0,0,0,0,0,17500,2,3,-1,-1,-1
2108,17134432,2,3,0,0,0,2,0,0,0,0,0,87500,1,1,-1,-1,-1
2109,17134433,4,2,1,1,0,0,1,0,0,1,1,175000,1,1,-1,-1,-1
2110,17134439,2,2,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2111,17134489,2,2,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2112,17134505,3,2,1,1,0,0,1,0,0,0,1,125000,1,1,-1,-1,-1
2113,17134522,1,1,1,1,0,0,0,0,0,0,0,175000,2,3,-1,-1,-1
2114,17134541,1,2,1,1,0,0,0,0,0,0,0,62500,1,3,-1,-1,-1
2115,17134555,2,2,2,2,0,0,0,1,0,0,0,30000,2,3,-1,-1,-1
2116,17134564,2,0,1,0,1,0,0,0,0,1,0,17500,2,2,-1,-1,-1
2117,17134565,3,2,1,1,0,0,0,0,2,1,0,125000,2,3,-1,-1,-1
2118,17134573,2,1,1,1,0,0,0,0,0,0,1,87500,1,3,-1,-1,-1
2119,17134592,1,2,1,1,0,0,0,0,0,0,0,30000,2,2,-1,-1,-1
2120,17134597,1,0,0,0,0,0,1,0,0,0,0,62500,2,3,-1,-1,-1
2121,17134598,2,1,2,1,1,0,0,0,0,0,0,17500,2,3,-1,-1,-1
2122,17134603,2,3,2,0,0,0,2,0,0,0,0,30000,2,1,-1,-1,-1
2123,17134650,3,2,1,1,0,0,1,0,0,0,1,125000,2,3,-1,-1,-1
2124,17134667,2,2,1,1,0,0,1,0,0,0,0,62500,1,1,-1,-1,-1
2125,17134669,2,2,2,2,0,0,0,0,0,0,0,87500,1,2,-1,-1,-1
2126,17134692,1,1,1,1,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2127,17134698,3,1,2,2,0,0,0,0,0,0,1,125000,2,3,-1,-1,-1
2128,17134712,1,0,1,1,0,0,0,0,0,0,0,62500,1,3,-1,-1,-1
2129,17134732,2,2,1,1,0,1,0,0,0,0,0,300000,2,3,-1,-1,-1
2130,17134733,3,1,1,1,0,0,1,0,0,1,0,62500,1,1,-1,-1,-1
2131,17134751,2,2,1,0,0,1,1,0,0,0,0,62500,1,1,-1,-1,-1
2132,17134754,2,2,2,1,0,0,1,0,0,0,0,87500,1,1,-1,-1,-1
2133,17134788,1,0,0,0,0,1,0,0,0,0,0,30000,2,3,-1,-1,-1
2134,17134818,4,2,1,1,0,0,1,0,0,2,0,87500,1,1,-1,-1,-1
2135,17134821,1,1,0,0,0,0,1,0,0,0,0,30000,2,3,-1,-1,-1
2136,17134829,1,3,0,0,0,1,0,0,0,0,0,125000,1,1,-1,-1,-1
2137,17134840,2,4,2,0,0,0,2,0,0,0,0,175000,1,3,-1,-1,-1
2138,17134852,1,1,1,1,0,0,0,0,0,0,0,62500,1,2,-1,-1,-1
2139,17134861,2,1,0,0,0,2,0,0,0,0,0,37500,1,3,-1,-1,-1
2140,17134915,1,1,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2141,17134916,2,0,2,2,0,0,0,0,0,0,0,225000,2,3,-1,-1,-1
2142,17134918,3,3,3,2,1,0,0,0,0,0,0,225000,2,3,-1,-1,-1
2143,17134935,1,0,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2144,17134939,2,1,0,0,0,0,2,1,0,0,0,5000,2,3,-1,-1,-1
2145,17135006,1,1,1,0,0,0,1,0,0,0,0,17500,2,3,-1,-1,-1
2146,17135009,3,1,0,0,0,2,1,0,0,0,0,30000,1,1,-1,-1,-1
2147,17135014,1,0,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
2148,17135020,1,1,1,0,1,0,0,1,0,0,0,62500,2,3,-1,-1,-1
2149,17135022,2,2,1,0,1,0,1,2,0,0,0,17500,1,2,-1,-1,-1
2150,17135026,1,1,1,0,0,0,1,0,0,0,0,62500,2,3,-1,-1,-1
2151,17135058,3,2,2,1,1,0,0,1,0,0,1,42500,2,3,-1,-1,-1
2152,17135086,1,1,0,0,0,0,1,1,0,0,0,5000,2,3,-1,-1,-1
2153,17135100,1,1,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2154,17135105,1,1,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2155,17135141,4,2,2,1,0,0,1,0,0,1,1,225000,1,1,-1,-1,-1
2156,17135145,4,1,1,1,0,0,1,0,0,1,1,150000,1,1,-1,-1,-1
2157,17135164,2,2,2,2,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2158,17135187,4,2,2,2,0,0,0,0,0,2,0,125000,1,2,-1,-1,-1
2159,17135196,4,2,2,2,0,0,1,0,2,0,0,87500,2,3,-1,-1,-1
2160,17135221,2,2,2,2,0,0,0,0,0,0,0,125000,1,1,-1,-1,-1
2161,17135269,1,1,1,1,0,0,0,0,0,0,0,62500,1,3,-1,-1,-1
2162,17135276,1,0,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
2163,17135277,2,2,2,2,0,0,0,0,0,0,0,150000,1,2,-1,-1,-1
2164,17135340,4,1,2,1,0,0,1,0,1,2,0,125000,1,1,-1,-1,-1
2165,17135374,4,1,0,0,0,0,2,1,0,0,2,5000,2,3,-1,-1,-1
2166,17135377,2,2,2,2,0,0,0,0,0,0,0,175000,1,1,-1,-1,-1
2167,17135427,3,1,1,0,0,0,1,0,0,2,0,-1,3,1,-1,-1,-1
2168,17135465,1,1,1,1,0,0,0,1,0,0,0,42500,2,3,-1,-1,-1
2169,17135472,1,1,0,0,0,1,0,0,0,0,0,17500,1,4,-1,-1,-1
2170,17135499,4,2,1,1,0,0,1,0,0,2,0,125000,1,1,-1,-1,-1
2171,17135519,2,2,1,1,0,0,0,0,0,0,1,125000,2,3,-1,-1,-1
2172,17135529,1,1,0,0,0,1,0,0,0,0,0,62500,1,1,-1,-1,-1
2173,17135531,2,1,1,1,0,0,1,0,0,0,0,62500,2,3,-1,-1,-1
2174,17135547,3,2,2,1,0,0,1,0,0,0,0,87500,1,1,-1,-1,-1
2175,17135549,1,1,0,0,0,0,1,0,0,0,0,-1,2,3,-1,-1,-1
2176,17135551,1,1,0,0,0,1,0,0,0,0,0,-1,1,2,-1,-1,-1
2177,17135567,1,0,1,1,0,0,0,0,0,0,0,17500,2,3,-1,-1,-1
2178,17135573,1,0,0,0,0,1,0,0,0,0,0,17500,2,3,-1,-1,-1
2179,17135592,2,1,0,0,0,2,0,0,0,0,0,62500,1,3,-1,-1,-1
2180,17135621,3,3,1,1,0,0,2,1,0,0,0,125000,1,1,-1,-1,-1
2181,17135639,1,0,1,1,0,0,0,1,0,0,0,62500,2,3,-1,-1,-1
2182,17135654,2,1,1,1,0,0,1,1,0,0,0,125000,2,2,-1,-1,-1
2183,17135695,2,3,1,1,0,0,1,1,0,0,0,125000,2,3,-1,-1,-1
2184,17135707,2,1,2,1,1,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2185,17135789,4,1,2,2,0,0,2,3,0,0,0,17500,2,2,-1,-1,-1
2186,17135816,1,1,1,1,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2187,17135824,4,3,2,2,0,0,0,0,0,2,0,300000,1,1,-1,-1,-1
2188,17135828,2,2,2,1,1,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2189,17135835,3,2,1,1,0,0,1,0,0,1,0,225000,1,2,-1,-1,-1
2190,17135839,1,0,1,1,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2191,17135871,3,2,1,1,0,0,1,0,0,0,1,87500,1,1,-1,-1,-1
2192,17135874,3,4,1,1,0,0,2,1,0,0,0,175000,1,1,-1,-1,-1
2193,17135883,4,2,2,2,0,0,0,0,0,1,1,300000,1,1,-1,-1,-1
2194,17135884,4,3,4,3,1,0,0,0,0,0,0,87500,1,1,-1,-1,-1
2195,17135895,2,1,2,2,0,0,0,0,0,0,0,125000,1,2,-1,-1,-1
2196,17135899,3,4,3,2,0,0,1,0,0,0,0,-1,1,1,-1,-1,-1
2197,17135916,1,1,0,0,0,1,0,0,0,0,0,30000,1,1,-1,-1,-1
2198,17135946,4,2,1,1,0,0,1,0,0,1,1,125000,1,1,-1,-1,-1
2199,17135959,6,3,1,1,0,0,1,0,0,4,0,175000,1,1,-1,-1,-1
2200,17135963,3,3,2,1,1,0,0,0,1,0,0,300000,1,1,-1,-1,-1
2201,17135965,2,0,0,0,0,0,2,0,0,0,0,5000,2,3,-1,-1,-1
2202,17135973,1,0,0,0,0,1,0,0,0,0,0,17500,2,3,-1,-1,-1
2203,17135977,2,2,2,1,0,0,1,0,0,0,0,125000,1,1,-1,-1,-1
2204,17135999,2,1,1,1,0,0,1,1,0,0,0,87500,2,1,-1,-1,-1
2205,17136017,2,2,2,2,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2206,17136020,1,2,0,0,0,1,0,0,0,0,0,125000,1,1,-1,-1,-1
2207,17136032,1,0,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
2208,17136058,1,1,1,1,0,0,0,0,0,0,0,125000,2,2,-1,-1,-1
2209,17136068,4,2,1,1,0,0,1,0,0,0,2,62500,1,1,-1,-1,-1
2210,17136079,1,1,1,1,0,0,0,0,0,0,0,175000,2,3,-1,-1,-1
2211,17136104,1,1,0,0,0,1,0,0,0,0,0,17500,1,1,-1,-1,-1
2212,17136105,2,1,2,1,1,0,0,1,0,0,0,30000,2,3,-1,-1,-1
2213,17136118,2,1,1,1,0,0,1,0,0,0,0,125000,1,1,-1,-1,-1
2214,17136122,2,2,2,2,0,0,0,0,0,0,0,300000,1,1,-1,-1,-1
2215,17136127,2,2,2,2,0,0,0,1,0,0,0,62500,1,3,-1,-1,-1
2216,17136139,3,2,2,1,0,0,1,0,1,1,0,225000,2,1,-1,-1,-1
2217,17136158,2,2,2,2,0,0,0,0,0,0,0,175000,1,1,-1,-1,-1
2218,17136163,1,0,0,0,0,0,1,0,0,0,0,-1,2,3,-1,-1,-1
2219,17136179,1,1,1,1,0,0,0,0,0,0,0,175000,2,3,-1,-1,-1
2220,17136184,6,3,2,2,0,0,1,0,3,2,0,175000,1,1,-1,-1,-1
2221,17136188,1,0,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2222,17136194,4,2,2,2,0,0,0,0,2,2,0,125000,1,1,-1,-1,-1
2223,17136200,2,2,2,2,0,0,0,0,0,0,0,225000,1,3,-1,-1,-1
2224,17136201,5,2,1,1,0,0,1,0,0,0,3,-1,3,1,-1,-1,-1
2225,17136221,1,1,1,1,0,0,0,1,0,0,0,62500,2,3,-1,-1,-1
2226,17136225,3,3,1,1,0,2,0,0,0,0,0,150000,1,1,-1,-1,-1
2227,17136226,1,0,0,0,0,1,0,0,0,0,0,42500,1,3,-1,-1,-1
2228,17136251,2,2,1,1,0,1,0,0,0,0,0,87500,1,1,-1,-1,-1
2229,17136275,2,0,1,1,0,0,1,0,0,0,0,62500,2,3,-1,-1,-1
2230,17136287,2,1,2,1,1,0,0,0,0,0,0,62500,2,3,-1,-1,-1
2231,17136369,2,1,2,2,0,0,0,0,0,0,0,125000,1,2,-1,-1,-1
2232,17136379,2,1,0,0,0,2,0,0,0,0,0,37500,1,1,-1,-1,-1
2233,17136383,1,1,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2234,17136398,1,1,1,1,0,0,0,0,0,0,0,17500,2,3,-1,-1,-1
2235,17136399,2,2,2,1,1,0,0,0,0,0,0,62500,1,2,-1,-1,-1
2236,17136400,4,2,2,2,0,0,2,0,1,0,0,175000,1,1,-1,-1,-1
2237,17136468,1,1,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
2238,17136471,3,1,2,2,0,0,0,0,0,1,0,17500,2,3,-1,-1,-1
2239,17136493,1,1,0,0,0,1,0,0,0,0,0,-1,1,3,-1,-1,-1
2240,17136505,2,1,1,1,0,0,1,0,0,0,0,87500,2,3,-1,-1,-1
2241,17136537,1,1,1,0,0,0,1,0,0,0,0,175000,1,1,-1,-1,-1
2242,17136570,4,1,1,1,0,0,1,0,0,1,1,62500,1,1,-1,-1,-1
2243,17136571,2,5,1,1,0,0,1,0,0,0,0,225000,1,1,-1,-1,-1
2244,17136599,4,2,2,1,1,0,0,0,0,0,2,125000,1,1,-1,-1,-1
2245,17136609,4,1,2,0,2,0,0,1,0,0,2,62500,2,3,-1,-1,-1
2246,17136624,1,1,1,1,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
2247,17136703,1,1,1,1,0,0,0,0,0,0,0,87500,2,2,-1,-1,-1
2248,17136712,2,1,2,1,0,0,1,0,0,0,0,150000,2,3,-1,-1,-1
2249,17136733,1,1,1,1,0,0,0,0,0,0,0,125000,1,1,-1,-1,-1
2250,17136735,2,1,0,0,0,2,0,0,0,0,0,42500,2,3,-1,-1,-1
2251,17136770,2,1,2,2,0,0,0,0,0,0,0,125000,2,2,-1,-1,-1
2252,17136780,2,1,0,0,0,2,0,0,0,0,0,125000,1,1,-1,-1,-1
2253,17136794,2,1,2,2,0,0,0,1,0,0,0,42500,2,3,-1,-1,-1
2254,17136798,2,2,1,1,0,0,1,0,0,0,0,62500,1,2,-1,-1,-1
2255,17136834,1,1,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
2256,17136836,2,1,0,0,0,0,2,0,0,0,0,125000,2,3,-1,-1,-1
2257,17136852,1,0,0,0,0,0,1,0,0,0,0,5000,3,3,-1,-1,-1
2258,17136863,4,1,2,1,1,0,0,1,0,1,1,87500,2,2,-1,-1,-1
2259,17136872,1,0,0,0,0,0,1,1,0,0,0,-1,2,5,-1,-1,-1
2260,17136879,1,1,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
2261,17136889,2,6,0,0,0,2,0,0,0,0,0,300000,1,1,-1,-1,-1
2262,17136910,2,1,2,2,0,0,0,0,0,0,0,87500,1,2,-1,-1,-1
2263,17136937,2,2,2,2,0,0,0,0,0,0,0,300000,1,1,-1,-1,-1
2264,17136976,2,2,2,2,0,0,0,0,0,0,0,300000,2,3,-1,-1,-1
2265,17136995,4,0,2,0,1,0,2,0,0,0,1,30000,2,3,-1,-1,-1
2266,17136997,2,1,2,1,0,0,1,0,0,0,0,150000,1,2,-1,-1,-1
2267,17137003,1,0,0,0,0,1,0,0,0,0,0,42500,2,3,-1,-1,-1
2268,17137006,1,1,1,1,0,0,0,0,0,0,0,125000,1,2,-1,-1,-1
2269,17137008,2,2,2,2,0,0,0,0,0,0,0,225000,2,3,-1,-1,-1
2270,17137052,3,2,2,1,1,0,0,0,0,0,1,225000,1,2,-1,-1,-1
2271,17137058,2,1,1,1,0,1,0,0,0,0,0,125000,1,3,-1,-1,-1
2272,17137072,6,4,1,1,0,0,1,0,1,3,0,175000,2,1,-1,-1,-1
2273,17137076,3,3,2,2,0,0,0,0,0,0,1,225000,1,1,-1,-1,-1
2274,17137103,2,2,2,2,0,0,0,0,0,0,0,175000,1,1,-1,-1,-1
2275,17137110,2,2,2,2,0,0,0,1,0,0,0,-1,1,3,-1,-1,-1
2276,17137115,2,2,2,2,0,0,0,0,0,0,0,30000,2,3,-1,-1,-1
2277,17137122,2,1,2,2,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
2278,17137143,2,1,1,1,0,0,1,0,0,0,0,87500,2,3,-1,-1,-1
2279,17137187,1,1,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
2280,17137194,5,2,1,1,0,0,1,0,0,2,1,175000,1,1,-1,-1,-1
2281,17137201,1,1,1,0,0,0,1,0,0,0,0,42500,1,2,-1,-1,-1
2282,17137227,1,1,1,0,0,0,1,0,0,0,0,125000,1,3,-1,-1,-1
2283,17137230,2,1,1,1,0,0,1,1,0,0,0,62500,2,3,-1,-1,-1
2284,17137242,1,1,1,1,0,0,0,0,0,0,0,150000,1,1,-1,-1,-1
2285,17137245,1,1,1,1,0,0,0,0,0,0,0,62500,1,3,-1,-1,-1
